Data Point Listing of File C:\NTNMR\data\Dan\LiFe.75Mn.25PO4\[100]\Li7 [100] 0deg.tnt
Starting Point:	1	Ending Point:	1024
Real	Imag	ppm
26161.654	11554.142	8573.143
-63045.820	51813.957	8556.398
-46735.172	16013.184	8539.653
33285.500	-39688.613	8522.909
1968.255	37368.176	8506.164
-5563.415	-30667.094	8489.419
3524.696	-3929.600	8472.674
8853.339	14660.754	8455.930
3134.776	-26653.145	8439.185
38985.973	-33770.145	8422.440
26461.145	-19298.896	8405.695
48673.922	-24993.891	8388.951
-21928.795	-4118.978	8372.206
1574.264	14878.458	8355.461
-2049.886	-41722.145	8338.716
-25968.098	33607.730	8321.972
41522.602	-18891.191	8305.227
19878.809	70829.148	8288.482
14572.242	38442.652	8271.737
-45078.867	6669.096	8254.993
27101.963	-40189.215	8238.248
58347.113	-14580.062	8221.503
-15224.624	7092.546	8204.758
13346.146	47042.270	8188.014
3292.151	36241.164	8171.269
100.976	28352.652	8154.524
-19762.914	-27138.123	8137.779
-2417.866	-30807.867	8121.035
23239.695	-2182.262	8104.290
46850.195	129.163	8087.545
45377.137	10227.513	8070.800
38622.645	-17028.344	8054.056
-27964.838	-57261.867	8037.311
45381.219	11761.112	8020.566
37626.563	-30195.834	8003.821
21223.416	66971.172	7987.077
8808.103	7842.597	7970.332
-62943.066	20794.240	7953.587
-8249.016	71.632	7936.842
48474.676	36963.445	7920.098
-35852.852	26122.090	7903.353
10110.364	-2857.525	7886.608
9848.065	-47011.777	7869.863
3554.273	54527.438	7853.119
63725.988	5467.125	7836.374
66414.367	-86910.516	7819.629
82086.328	11967.271	7802.884
-48782.207	514.788	7786.140
13622.277	5289.981	7769.395
-1281.186	9813.377	7752.650
-34917.863	-11233.324	7735.905
7725.683	9742.626	7719.161
-29733.555	8622.909	7702.416
-45096.785	-36428.543	7685.671
91854.195	-13105.768	7668.926
16230.842	-39749.965	7652.182
24503.488	40905.285	7635.437
9892.238	36987.805	7618.692
-17184.012	3739.205	7601.947
4271.561	13093.432	7585.203
38884.773	26415.268	7568.458
65601.383	6779.442	7551.713
-3900.861	-41551.441	7534.968
-59779.461	-59928.219	7518.224
-45039.063	-35348.383	7501.479
56789.551	-7792.530	7484.734
-24887.111	14690.933	7467.989
47325.609	-23298.600	7451.245
411.723	-37246.035	7434.500
-9028.481	-62296.074	7417.755
58244.711	3288.394	7401.010
-17411.529	28730.898	7384.266
35950.254	75952.195	7367.521
-47023.086	35751.430	7350.776
-23431.240	-3129.570	7334.031
-18271.799	14370.289	7317.287
-41190.617	54050.680	7300.542
33405.500	-30307.449	7283.797
-24638.666	8611.959	7267.052
74649.914	2539.536	7250.308
-60642.988	-9184.736	7233.563
-9350.644	-45991.324	7216.818
-6827.458	57150.289	7200.073
46980.949	21281.723	7183.329
-54761.051	10800.830	7166.584
-29377.973	12496.150	7149.839
-7596.617	-37923.684	7133.094
51125.418	9267.787	7116.350
-2793.616	56366.504	7099.605
57297.930	21795.547	7082.860
12291.213	64983.168	7066.115
-71688.492	-40786.363	7049.371
348.774	-26296.875	7032.626
-343.895	11972.279	7015.881
36552.871	11805.140	6999.136
21377.398	56295.578	6982.392
59858.043	74945.492	6965.647
11703.948	-9581.198	6948.902
12476.073	-54956.898	6932.157
-50784.148	-2929.406	6915.413
34550.465	33229.211	6898.668
28257.801	-1291.686	6881.923
55604.688	13935.175	6865.178
-27423.402	34430.582	6848.434
-11505.904	-23796.289	6831.689
-25096.941	-16447.203	6814.944
16344.065	68727.148	6798.199
-29799.133	58105.840	6781.455
-45700.387	22332.613	6764.710
-33540.453	61281.207	6747.965
-20565.451	9551.388	6731.220
50655.434	-51623.020	6714.476
42756.691	846.485	6697.731
48888.195	32579.650	6680.986
31393.354	-7317.212	6664.241
-21175.422	-80847.367	6647.497
33805.902	33134.293	6630.752
46295.051	11764.669	6614.007
85992.828	28900.781	6597.262
-26894.699	4827.833	6580.518
34317.453	79576.625	6563.773
37782.418	28791.553	6547.028
56132.656	75948.961	6530.283
-22176.449	-10915.391	6513.539
7214.302	9002.711	6496.794
8850.296	-29987.918	6480.049
26177.688	8556.229	6463.304
24578.092	37934.105	6446.560
-8452.512	55191.777	6429.815
-44413.563	-50072.617	6413.070
-24593.447	-11802.012	6396.325
-23291.914	-57271.660	6379.581
-1964.463	13821.430	6362.836
63248.977	9484.896	6346.091
29371.363	17833.879	6329.346
38246.531	-6496.052	6312.602
-46745.289	-59144.371	6295.857
3723.078	58474.715	6279.112
12862.653	20122.553	6262.367
58239.656	-5545.655	6245.623
48855.371	890.460	6228.878
-468.243	-16627.127	6212.133
5197.757	2185.669	6195.388
-44704.992	81155.180	6178.644
37075.852	-5905.312	6161.899
-6091.992	37526.727	6145.154
-14911.674	12209.057	6128.409
18559.463	-49721.250	6111.665
-20509.740	-5023.039	6094.920
16425.443	46011.512	6078.175
15658.688	38635.918	6061.430
-50552.047	-1122.488	6044.686
98292.469	-37361.672	6027.941
-16301.309	25621.754	6011.196
7243.953	87554.852	5994.451
-9900.279	-38293.184	5977.707
47411.961	28376.945	5960.962
-19862.682	14219.678	5944.217
-12425.276	-36733.309	5927.472
-45915.801	94682.641	5910.728
56434.977	-2449.107	5893.983
-38522.328	-16834.355	5877.238
75875.875	14312.807	5860.493
-37191.797	-17483.756	5843.749
48471.176	20322.611	5827.004
22112.746	85774.758	5810.259
1383.650	39055.414	5793.514
-92366.531	52667.324	5776.770
50389.699	68484.336	5760.025
34387.492	-2227.453	5743.280
105061.453	-25345.176	5726.535
28554.826	87633.094	5709.791
-1720.981	-62213.043	5693.046
13465.971	2741.654	5676.301
-52370.270	13185.461	5659.556
-13293.200	-17680.916	5642.812
61172.289	11999.390	5626.067
63647.914	8946.878	5609.322
43553.855	-2878.856	5592.577
-909.893	21231.500	5575.833
-15458.950	623.688	5559.088
-3250.817	-4257.993	5542.343
112121.203	40696.602	5525.598
-4226.122	63663.773	5508.854
-79407.734	-66857.375	5492.109
85246.648	32192.043	5475.364
-61867.223	45795.281	5458.619
-42957.871	-8678.311	5441.875
-4879.873	15200.423	5425.130
53507.254	20729.328	5408.385
51056.336	52427.461	5391.640
-11988.103	11462.630	5374.896
31914.613	53686.031	5358.151
37632.387	-1452.087	5341.406
14016.847	8297.786	5324.661
-46358.922	20863.299	5307.917
