Data Point Listing of File C:\NTNMR\data\Dan\LiFe.75Mn.25PO4\[100]\P31 [100] 165deg.tnt
Starting Point:	1	Ending Point:	1024
Real	Imag	Hz
133133.953	61159.824	2499980.282
68308.102	31646.207	2495097.470
124541.680	-40569.453	2490214.657
57698.305	32852.363	2485331.845
3192.881	14158.080	2480449.032
90998.844	-58134.430	2475566.220
108546.820	-19447.328	2470683.407
51186.984	62764.715	2465800.595
34765.633	28044.285	2460917.782
24476.711	37170.324	2456034.970
-24572.365	8666.803	2451152.157
98809.375	-70779.992	2446269.345
87681.781	48826.316	2441386.532
10004.035	31170.732	2436503.720
32980.887	30666.932	2431620.907
-4647.340	36364.063	2426738.095
78064.734	-7417.705	2421855.282
33532.102	46213.680	2416972.470
-19435.855	24016.520	2412089.657
112491.352	32440.436	2407206.845
41561.613	-4930.168	2402324.032
33683.563	12162.864	2397441.220
53653.090	1570.594	2392558.407
-22592.932	-61077.965	2387675.595
8408.318	2845.791	2382792.782
107400.500	50734.523	2377909.970
23129.912	-8035.348	2373027.157
34492.164	25689.586	2368144.345
34455.238	6520.516	2363261.532
91197.898	-8506.893	2358378.720
14478.275	15532.690	2353495.907
106675.320	-31722.559	2348613.095
49825.848	47346.488	2343730.282
32962.363	23168.488	2338847.470
47450.266	-28298.502	2333964.657
115620.422	28809.484	2329081.845
92415.289	29704.289	2324199.032
73486.602	48473.773	2319316.220
39827.262	18655.123	2314433.407
39817.270	71471.945	2309550.595
24924.711	-18185.076	2304667.782
28872.219	-13352.779	2299784.970
97356.094	-11671.403	2294902.157
32198.896	63007.211	2290019.345
-3883.087	-26525.377	2285136.532
-1733.773	59607.379	2280253.720
16797.137	11831.732	2275370.907
39313.805	-41977.934	2270488.095
64407.754	1462.404	2265605.282
60604.313	79952.055	2260722.470
54267.973	32617.270	2255839.657
-7353.166	17273.068	2250956.845
15620.701	-58055.063	2246074.032
-971.692	-20009.246	2241191.220
33947.926	57538.754	2236308.407
43685.598	-3550.380	2231425.595
42833.660	-66317.875	2226542.782
-26965.006	40560.848	2221659.970
37329.285	-45325.695	2216777.157
-32995.496	131001.070	2211894.345
95093.156	-32608.871	2207011.532
4969.282	-69791.969	2202128.720
69307.586	49763.926	2197245.907
9470.128	-19108.117	2192363.095
53190.457	30770.252	2187480.282
18167.660	6083.782	2182597.470
-37407.305	19298.896	2177714.657
101627.047	-15416.778	2172831.845
74036.414	-68872.648	2167949.032
43773.297	-7446.761	2163066.220
-32343.322	16123.102	2158183.407
32432.197	-15032.272	2153300.595
45690.645	42658.535	2148417.782
22950.318	-21022.320	2143534.970
47957.594	-62462.957	2138652.157
85759.109	-16854.871	2133769.345
43451.660	18302.996	2128886.532
-9932.730	-54208.914	2124003.720
-33206.758	-52784.684	2119120.907
34428.219	-34843.359	2114238.095
45861.355	-13138.887	2109355.282
-55131.484	3822.650	2104472.470
87753.344	-94384.781	2099589.657
8625.868	92572.477	2094706.845
46802.539	36201.301	2089824.032
60625.566	-18396.844	2084941.220
21137.439	-6249.989	2080058.407
99629.742	62439.164	2075175.595
5143.103	10226.213	2070292.782
-2067.733	40338.973	2065409.970
48514.375	102720.641	2060527.157
50869.520	33252.160	2055644.345
25568.574	23679.504	2050761.532
83729.875	66516.117	2045878.720
107535.336	34625.059	2040995.907
49655.883	35977.469	2036113.095
55851.789	2215.652	2031230.282
41863.719	11990.121	2026347.470
-27326.314	41977.344	2021464.657
90454.133	-2059.909	2016581.845
132590.469	24053.031	2011699.032
56136.711	-13816.460	2006816.220
-19987.910	15459.875	2001933.407
65529.668	28961.010	1997050.595
142014.297	11486.592	1992167.782
43861.160	-45869.156	1987284.970
92945.070	30562.303	1982402.157
44461.594	-25392.775	1977519.345
22092.238	28269.395	1972636.532
68705.461	-31545.850	1967753.720
70197.586	55069.168	1962870.907
5044.122	1731.457	1957988.095
65411.621	-14058.266	1953105.282
-817.362	-42737.949	1948222.470
6721.002	-50333.777	1943339.657
-36263.887	32112.611	1938456.845
140905.125	-36059.930	1933574.032
13767.157	-1134.999	1928691.220
37332.066	38776.586	1923808.407
77947.133	58549.578	1918925.595
73010.891	-103230.211	1914042.782
28102.785	7618.049	1909159.970
49113.164	17581.406	1904277.157
85306.102	48037.477	1899394.345
19261.908	24216.352	1894511.532
215252.297	-28572.939	1889628.720
50365.129	-80253.875	1884745.907
15492.341	-15704.003	1879863.095
-31515.518	75590.445	1874980.282
1783.669	39240.000	1870097.470
57826.891	-22769.244	1865214.657
44294.730	-56820.313	1860331.845
-4945.932	-65400.598	1855449.032
81188.289	99555.047	1850566.220
-60809.586	16519.340	1845683.407
5052.825	-1147.783	1840800.595
53873.211	62944.434	1835917.782
-3675.231	-40084.668	1831034.970
34550.309	38936.223	1826152.157
-28456.723	9897.726	1821269.345
112252.852	37824.051	1816386.532
34413.852	110010.508	1811503.720
2473.476	97788.492	1806620.907
123212.148	172078.781	1801738.095
81108.117	109274.570	1796855.282
146723.422	47566.785	1791972.470
82581.563	9737.695	1787089.657
128875.133	17907.930	1782206.845
54214.195	86170.758	1777324.032
47318.496	95300.023	1772441.220
-11028.344	44845.309	1767558.407
20936.965	111865.953	1762675.595
174130.391	103396.938	1757792.782
-89883.484	48762.957	1752909.970
28805.857	-45126.352	1748027.157
-7067.707	-10808.023	1743144.345
-25863.047	80930.672	1738261.532
81663.266	100870.078	1733378.720
30225.566	68872.164	1728495.907
49587.766	34165.438	1723613.095
46552.363	31421.826	1718730.282
61535.188	122731.688	1713847.470
39224.219	85915.422	1708964.657
9113.827	72418.711	1704081.845
136053.109	101173.789	1699199.032
35896.723	-39027.375	1694316.220
-16075.760	16821.707	1689433.407
8516.226	-69212.898	1684550.595
88468.250	-3941.208	1679667.782
86286.570	33859.719	1674784.970
55089.559	100161.438	1669902.157
120090.211	35491.129	1665019.345
141316.969	22712.098	1660136.532
97214.898	-24705.984	1655253.720
19519.871	-22156.020	1650370.907
93568.656	21064.164	1645488.095
-6066.926	35952.992	1640605.282
-3807.106	-6523.604	1635722.470
-27894.801	-20680.178	1630839.657
-29051.730	99633.617	1625956.845
67511.164	30220.451	1621074.032
48727.508	-54659.875	1616191.220
82037.320	59599.336	1611308.407
84426.211	48685.945	1606425.595
160556.656	133069.484	1601542.782
-112255.281	-84198.742	1596659.970
46260.051	225932.703	1591777.157
49053.691	20581.635	1586894.345
88529.281	36837.254	1582011.532
1498.237	52921.586	1577128.720
44623.641	248514.391	1572245.907
40836.418	-118402.719	1567363.095
112095.695	-14866.027	1562480.282
45897.895	-24641.350	1557597.470
15707.576	23535.521	1552714.657
153168.625	5825.504	1547831.845
147975.688	37236.223	1542949.032
61774.906	63174.539	1538066.220
174966.406	50796.613	1533183.407
-14535.245	-27210.830	1528300.595
38068.234	84051.820	1523417.782
285499.938	-15314.123	1518534.970
-8138.558	-36358.867	1513652.157
88227.031	-151578.625	1508769.345
122463.438	-22543.611	1503886.532
32514.094	61217.086	1499003.720
144436.250	48139.523	1494120.907
63234.773	130931.664	1489238.095
69532.180	-5496.799	1484355.282
-64311.313	107734.297	1479472.470
-99040.914	162933.250	1474589.657
-25878.184	-61374.828	1469706.845
122890.805	68263.750	1464824.032
-59928.406	-68691.234	1459941.220
9761.216	60889.344	1455058.407
167675.375	-142618.469	1450175.595
7812.375	20039.682	1445292.782
152064.719	133651.469	1440409.970
4208.001	58826.414	1435527.157
27574.330	-21911.863	1430644.345
-34585.313	105238.047	1425761.532
71325.141	85533.172	1420878.720
153319.656	243873.938	1415995.907
95769.836	99853.648	1411113.095
62563.871	-43749.262	1406230.282
135222.063	-102308.695	1401347.470
148417.859	12410.496	1396464.657
-95598.219	27914.623	1391581.845
-17234.609	42751.688	1386699.032
-70964.656	123796.555	1381816.220
-10571.421	-43770.129	1376933.407
5162.287	10101.027	1372050.595
25736.029	61421.977	1367167.782
3529.946	131054.352	1362284.970
128249.336	-84051.867	1357402.157
39762.602	-54867.027	1352519.345
32654.369	-13213.705	1347636.532
-15709.939	-8661.525	1342753.720
12477.610	-103839.125	1337870.907
39267.578	119144.273	1332988.095
-31444.355	92422.672	1328105.282
61200.328	4831.129	1323222.470
-47147.160	93425.141	1318339.657
172877.188	-30562.324	1313456.845
-15604.927	-61927.469	1308574.032
-129862.063	89654.898	1303691.220
27421.135	-40456.328	1298808.407
44045.551	145763.266	1293925.595
-241.804	-61909.688	1289042.782
154525.531	28604.406	1284159.970
-7835.185	-16428.709	1279277.157
120430.047	-3806.512	1274394.345
-31633.449	-78699.609	1269511.532
-25154.055	76758.734	1264628.720
26028.357	-46370.348	1259745.907
-31873.938	36676.832	1254863.095
167429.969	-14568.996	1249980.282
-37749.102	-38209.621	1245097.470
-44938.715	-30838.297	1240214.657
-89490.570	-27775.814	1235331.845
-5228.360	-91622.055	1230449.032
115091.984	132256.594	1225566.220
-22219.988	49697.813	1220683.407
-74244.578	73995.078	1215800.595
-5272.623	13039.370	1210917.782
124360.227	24348.824	1206034.970
122844.195	147036.547	1201152.157
-20528.406	76328.547	1196269.345
-4803.216	-8180.760	1191386.532
217625.000	113048.398	1186503.720
-47676.219	-128408.289	1181620.907
35937.195	34132.270	1176738.095
39939.781	169585.563	1171855.282
124074.156	135703.625	1166972.470
41554.051	-7160.178	1162089.657
95160.992	46732.102	1157206.845
148181.375	34882.520	1152324.032
49316.574	202298.328	1147441.220
36820.777	78306.078	1142558.407
89804.000	16309.525	1137675.595
118875.281	158806.063	1132792.782
-12608.999	-26177.400	1127909.970
-147524.672	229537.156	1123027.157
118394.758	90307.984	1118144.345
-20540.354	77351.055	1113261.532
30242.125	151266.547	1108378.720
49672.859	110557.039	1103495.907
51020.711	120736.945	1098613.095
81001.438	9167.978	1093730.282
176621.094	60976.461	1088847.470
95135.375	133489.938	1083964.657
-180963.266	2860.250	1079081.845
-10333.283	129080.328	1074199.032
112230.297	-63985.434	1069316.220
96964.633	123876.469	1064433.407
22661.494	216374.563	1059550.595
109605.563	-134360.453	1054667.782
18610.475	27419.299	1049784.970
98059.406	-82410.172	1044902.157
147281.453	-166997.313	1040019.345
140834.563	41627.594	1035136.532
34544.508	98924.945	1030253.720
-82772.945	106610.758	1025370.907
-123854.828	-85807.844	1020488.095
96725.813	257887.063	1015605.282
3781.521	65420.207	1010722.470
3417.063	66111.336	1005839.657
60326.539	45339.629	1000956.845
159342.813	46572.043	996074.032
-144523.578	-50220.984	991191.220
303920.813	153679.453	986308.407
107262.859	4240.817	981425.595
-32721.438	47592.840	976542.782
35776.195	26932.518	971659.970
58334.730	-76554.164	966777.157
328134.656	22905.027	961894.345
141037.328	79263.664	957011.532
98942.664	-14510.163	952128.720
35883.844	8210.036	947245.907
99161.656	-168838.984	942363.095
122346.883	23528.412	937480.282
-36528.824	24272.434	932597.470
-35414.340	-31016.047	927714.657
47139.859	175542.016	922831.845
57160.938	-85190.633	917949.032
27432.445	54336.383	913066.220
86040.883	-77090.891	908183.407
20327.652	92702.594	903300.595
170070.156	203450.719	898417.782
245899.125	133380.000	893534.970
164603.266	10217.196	888652.157
47824.961	26773.033	883769.345
48444.121	33427.082	878886.532
135971.141	267358.031	874003.720
153428.828	190382.609	869120.907
94586.727	60003.945	864238.095
91164.328	-28278.697	859355.282
-229794.125	84580.477	854472.470
59407.984	-73481.867	849589.657
-29527.404	145506.688	844706.845
87961.523	32589.680	839824.032
4664.118	188949.297	834941.220
-57441.711	-60808.695	830058.407
71354.188	175490.516	825175.595
95312.063	-7211.922	820292.782
-126435.320	-16747.650	815409.970
-218754.813	88493.875	810527.157
-120285.117	236172.594	805644.345
117859.570	335876.594	800761.532
36558.383	93406.930	795878.720
153325.813	101169.680	790995.907
24678.566	21465.773	786113.095
9163.626	-27612.199	781230.282
30411.174	46720.484	776347.470
115573.711	70741.500	771464.657
-187594.313	141571.375	766581.845
9131.613	260093.688	761699.032
53227.598	78855.070	756816.220
-140956.609	87505.641	751933.407
22539.178	-54431.418	747050.595
10890.039	119216.000	742167.782
150376.891	128493.156	737284.970
57828.582	231194.719	732402.157
150229.891	259446.063	727519.345
-43475.738	154478.188	722636.532
31878.402	204968.953	717753.720
-24632.496	125078.797	712870.907
-7595.492	263176.781	707988.095
-75862.398	146282.625	703105.282
-222642.578	88287.445	698222.470
33196.805	-214985.953	693339.657
-156601.578	51024.941	688456.845
74888.625	39896.387	683574.032
-20367.375	33252.633	678691.220
-163593.672	85778.242	673808.407
40232.023	168244.172	668925.595
-192402.469	347090.000	664042.782
272258.469	37968.406	659159.970
-129532.219	9620.405	654277.157
-26763.363	55238.941	649394.345
84302.664	64118.441	644511.532
416022.750	241971.484	639628.720
87992.297	-37795.980	634745.907
34946.246	78307.836	629863.095
36609.293	274753.875	624980.282
-38216.680	-83727.117	620097.470
-80176.367	-37874.508	615214.657
18459.863	-44231.848	610331.845
36896.625	62115.145	605449.032
-105588.734	202605.375	600566.220
-32672.441	140615.234	595683.407
5688.142	149401.297	590800.595
212570.109	41369.430	585917.782
-73074.367	171964.328	581034.970
130984.797	137601.594	576152.157
26357.566	51510.621	571269.345
262136.969	95353.383	566386.532
-171377.094	278642.156	561503.720
130845.773	28856.014	556620.907
9661.534	41475.969	551738.095
-15959.927	123679.930	546855.282
-174179.094	34186.543	541972.470
-124734.070	133272.938	537089.657
122051.078	-66940.805	532206.845
135310.375	206059.141	527324.032
-131637.828	110104.672	522441.220
163483.391	130808.047	517558.407
62675.645	31349.965	512675.595
108444.445	145404.813	507792.782
32691.867	445043.219	502909.970
14347.768	136597.266	498027.157
-16508.980	98129.680	493144.345
52591.078	199897.031	488261.532
37091.426	168671.984	483378.720
-15399.124	114339.102	478495.907
260491.469	202513.266	473613.095
25789.461	-21185.268	468730.282
106592.492	301973.219	463847.470
108524.594	90553.234	458964.657
-200464.766	278663.750	454081.845
2862.683	38705.527	449199.032
-111638.508	339953.656	444316.220
-136090.719	354371.063	439433.407
-124951.906	245232.984	434550.595
58694.535	267548.594	429667.782
-39733.730	-26983.740	424784.970
-9703.275	25763.248	419902.157
182057.547	31148.004	415019.345
216966.844	284505.344	410136.532
247659.656	238435.344	405253.720
4996.968	235991.625	400370.907
-100255.570	147745.922	395488.095
-204226.141	155641.625	390605.282
-33420.461	345533.844	385722.470
60461.734	75145.047	380839.657
-192336.859	430109.219	375956.845
297205.250	219075.031	371074.032
239823.859	394323.875	366191.220
-42889.281	52273.887	361308.407
-64052.813	103216.508	356425.595
215195.922	413854.063	351542.782
221593.125	288387.969	346659.970
135313.344	56748.063	341777.157
41974.738	141169.094	336894.345
-46453.359	241983.875	332011.532
155248.234	146046.141	327128.720
-158900.141	108034.656	322245.907
113657.789	-35442.801	317363.095
227410.969	45704.793	312480.282
346439.281	406272.625	307597.470
123989.898	357864.563	302714.657
199026.984	237417.422	297831.845
92970.586	112760.406	292949.032
33398.801	175365.875	288066.220
148670.578	489303.563	283183.407
-15872.952	419360.469	278300.595
333889.875	663315.750	273417.782
103454.648	264423.844	268534.970
-152991.984	457468.406	263652.157
-24265.297	225296.406	258769.345
67288.789	319549.094	253886.532
74979.313	412944.125	249003.720
136429.359	187621.313	244120.907
130540.883	403883.406	239238.095
