Data Point Listing of File C:\NTNMR\data\Dan\LiFe.5Mn.5PO4\[001]\Li7 [001] 150deg.tnt
Starting Point:	1	Ending Point:	1024
Real	Imag	ppm
1073.923	16435.578	8573.122
52491.031	2938.645	8556.377
87081.367	-39809.625	8539.632
-18155.742	3958.669	8522.887
45933.711	-43461.438	8506.143
83394.711	-64718.414	8489.398
16517.512	52750.434	8472.653
5800.922	27161.146	8455.909
5273.206	-58691.531	8439.164
178424.391	77493.195	8422.419
52542.816	-84408.273	8405.675
76464.047	30659.855	8388.930
95059.430	-33740.188	8372.185
13362.814	88429.484	8355.440
127787.242	45341.914	8338.696
88985.516	-37222.949	8321.951
158009.563	-103231.906	8305.206
-2122.249	72953.070	8288.462
89403.344	-166520.125	8271.717
143714.703	-62522.703	8254.972
-114738.688	77.257	8238.227
35116.684	103210.367	8221.483
167338.516	-105230.164	8204.738
88934.258	-93198.891	8187.993
38588.828	34292.039	8171.249
-41261.754	53796.949	8154.504
115173.625	-47178.125	8137.759
85002.477	-26541.467	8121.014
-79481.828	-101994.023	8104.270
-89918.477	-21449.908	8087.525
95724.258	102127.969	8070.780
108292.375	-38011.586	8054.036
46204.551	-68384.297	8037.291
163742.750	-169264.688	8020.546
210873.609	-41658.520	8003.802
91498.180	114138.289	7987.057
66150.156	48574.539	7970.312
76215.945	-27853.748	7953.567
5909.606	23025.680	7936.823
9794.360	690.072	7920.078
-93701.656	-21220.813	7903.333
-126967.000	-109417.969	7886.589
-65466.953	182888.219	7869.844
124979.359	-18034.621	7853.099
-5332.606	-136248.188	7836.354
165092.938	94740.992	7819.610
114493.258	86992.273	7802.865
36275.879	-34251.539	7786.120
148956.969	-148814.953	7769.376
124985.820	-18517.402	7752.631
54122.266	-150476.078	7735.886
-24369.840	-40596.684	7719.141
29142.143	-82987.570	7702.397
-4385.772	32925.820	7685.652
146772.938	-31559.137	7668.907
96150.680	-13703.433	7652.163
21412.285	-88377.680	7635.418
61200.773	-65956.969	7618.673
-43563.742	81104.594	7601.929
102532.977	67505.852	7585.184
94777.109	88974.695	7568.439
55048.934	44089.117	7551.694
66800.008	-45923.074	7534.950
107790.281	-122729.219	7518.205
124846.852	52707.215	7501.460
29195.738	-62401.520	7484.716
82646.813	-76887.703	7467.971
139459.719	43829.469	7451.226
42277.367	-78217.258	7434.481
34939.199	-83.119	7417.737
57100.770	5064.098	7400.992
179743.750	-50848.863	7384.247
107550.234	-83643.406	7367.503
-84638.750	-77220.344	7350.758
71607.688	-45212.133	7334.013
15286.292	23268.369	7317.268
-17126.016	40605.324	7300.524
73384.500	-76030.359	7283.779
-4731.287	-35914.082	7267.034
163818.938	-12665.535	7250.290
79664.516	52319.918	7233.545
40487.758	41202.082	7216.800
65360.199	26876.859	7200.056
-31940.480	-91817.766	7183.311
118195.141	54879.352	7166.566
-30445.084	-165629.828	7149.821
11215.355	-34905.832	7133.077
-149310.188	94699.047	7116.332
91474.953	66920.836	7099.587
67638.219	-95348.914	7082.843
-56644.082	33453.992	7066.098
128455.656	28721.531	7049.353
179906.766	-91090.383	7032.608
10009.584	-105978.773	7015.864
69011.055	-47152.086	6999.119
55480.477	32302.162	6982.374
58997.582	-96886.297	6965.630
27775.256	-6677.658	6948.885
49217.813	161786.344	6932.140
94456.586	-104773.766	6915.395
-104068.055	-9686.611	6898.651
-1760.952	-16958.686	6881.906
-83374.367	-56611.535	6865.161
-30255.420	-89688.422	6848.417
23496.584	11644.423	6831.672
-7139.185	-23672.715	6814.927
153601.688	-93277.336	6798.183
66845.500	29161.213	6781.438
86429.711	-105044.594	6764.693
171946.781	-10001.010	6747.948
63057.633	86765.695	6731.204
124868.711	-78664.320	6714.459
123150.633	56639.574	6697.714
-28301.592	-17857.348	6680.970
49076.816	58213.555	6664.225
32418.314	27389.633	6647.480
87036.688	-39237.289	6630.735
206089.875	222235.281	6613.991
-45323.785	-82822.508	6597.246
111328.367	-93869.117	6580.501
-159515.859	53260.434	6563.757
66106.813	-44528.113	6547.012
56101.375	-71518.453	6530.267
6161.834	123572.039	6513.522
31607.115	45872.816	6496.778
181268.313	-17114.303	6480.033
173165.656	-30821.428	6463.288
38207.977	64107.074	6446.544
140946.438	-51976.141	6429.799
51583.926	-62414.109	6413.054
3391.635	-83283.438	6396.310
180768.875	-19559.721	6379.565
32677.121	44470.230	6362.820
-62402.551	-167612.266	6346.075
74380.398	52016.957	6329.331
-16190.025	33769.793	6312.586
31042.518	-12544.814	6295.841
19111.275	-66153.898	6279.097
22536.365	159979.969	6262.352
-28566.135	27605.969	6245.607
54254.977	-147609.125	6228.862
-9537.214	-70582.875	6212.118
79725.172	-962.971	6195.373
-39136.859	18448.127	6178.628
24521.699	63588.898	6161.884
-24734.811	49956.020	6145.139
9185.478	-16970.912	6128.394
-39379.766	-114667.297	6111.649
39482.773	-96478.328	6094.905
73381.438	-15870.072	6078.160
