Data Point Listing of File C:\NTNMR\data\Dan\LiFe.75Mn.25PO4\[001]\P31 [001] 45deg.tnt
Starting Point:	1	Ending Point:	1024
Real	Imag	Hz
737746.375	161046.438	2499980.282
377408.375	197151.609	2495097.470
336055.063	48707.211	2490214.657
401187.813	62063.980	2485331.845
611560.125	-162719.906	2480449.032
588723.813	193229.094	2475566.220
495705.313	-60489.551	2470683.407
664857.813	114818.406	2465800.595
747465.688	207102.219	2460917.782
315634.719	-174526.828	2456034.970
327589.969	-106158.055	2451152.157
421613.375	-102211.047	2446269.345
394342.844	242566.484	2441386.532
353979.375	207580.750	2436503.720
427936.563	-169506.094	2431620.907
353959.125	-107679.156	2426738.095
400982.844	-175060.516	2421855.282
595535.813	85395.281	2416972.470
494550.719	211801.922	2412089.657
589246.438	126333.125	2407206.845
389611.750	-150261.719	2402324.032
529833.938	-86607.813	2397441.220
459163.531	-151576.375	2392558.407
520463.781	-113147.281	2387675.595
379573.625	60424.734	2382792.782
521704.313	47710.559	2377909.970
431289.188	37640.754	2373027.157
294830.938	-21655.395	2368144.345
448667.063	292074.125	2363261.532
507992.625	220946.406	2358378.720
420749.375	-3818.511	2353495.907
547526.250	21248.334	2348613.095
406588.031	338844.594	2343730.282
637329.500	351104.281	2338847.470
173544.313	111260.336	2333964.657
381151.313	150607.453	2329081.845
591089.313	69188.313	2324199.032
533372.938	229989.125	2319316.220
437158.656	192904.578	2314433.407
444319.656	40116.418	2309550.595
577886.875	125914.375	2304667.782
601184.625	6404.175	2299784.970
618086.375	77922.586	2294902.157
511446.156	-1217.752	2290019.345
689584.688	44688.996	2285136.532
389410.625	128337.703	2280253.720
442110.813	141228.938	2275370.907
559728.188	7246.694	2270488.095
541808.188	20328.744	2265605.282
550127.750	199682.328	2260722.470
378038.750	143071.344	2255839.657
648946.375	176654.094	2250956.845
404040.563	183699.453	2246074.032
385676.594	177813.938	2241191.220
801717.875	146963.125	2236308.407
563402.438	-40509.453	2231425.595
421222.969	56354.820	2226542.782
488241.438	196091.938	2221659.970
459189.281	106910.727	2216777.157
349077.000	56114.551	2211894.345
350194.219	137588.453	2207011.532
571219.125	-83367.094	2202128.720
435153.625	375738.469	2197245.907
372999.250	143541.172	2192363.095
484482.313	96242.938	2187480.282
555208.313	326416.969	2182597.470
474022.750	288205.844	2177714.657
437963.406	85435.992	2172831.845
448294.281	118932.242	2167949.032
539484.500	140718.609	2163066.220
717748.375	65879.094	2158183.407
331428.063	-67668.023	2153300.595
