Data Point Listing of File C:\NTNMR\data\Dan\LiFePO4\[100] take 2\P31 [100] 90deg.tnt
Starting Point:	1	Ending Point:	1024
Real	Imag	Hz
16599.537	-7147.517	2499980.282
61119.684	-1730.248	2495097.470
57907.477	-32338.193	2490214.657
63466.547	-6887.556	2485331.845
47105.414	27458.572	2480449.032
62157.855	2755.183	2475566.220
68557.688	23131.256	2470683.407
49990.223	669.454	2465800.595
61568.875	42833.230	2460917.782
101689.086	297.392	2456034.970
24063.760	-21629.906	2451152.157
50552.258	-14734.493	2446269.345
58678.234	20800.430	2441386.532
36395.473	-3980.542	2436503.720
60142.668	-27608.152	2431620.907
43280.137	4256.947	2426738.095
67569.578	-4177.623	2421855.282
36882.695	21892.859	2416972.470
56439.391	411.794	2412089.657
18142.803	-7753.873	2407206.845
49406.438	18442.674	2402324.032
44585.250	3172.748	2397441.220
40044.754	20435.061	2392558.407
33305.582	-25978.596	2387675.595
42564.020	-27160.127	2382792.782
12108.268	10630.689	2377909.970
60107.219	-1542.977	2373027.157
68769.164	-34324.207	2368144.345
60089.027	-4317.824	2363261.532
38466.418	16412.449	2358378.720
47564.563	-10740.671	2353495.907
49510.527	19617.137	2348613.095
65691.297	-10375.563	2343730.282
50820.535	-21301.904	2338847.470
55358.660	2557.507	2333964.657
42582.836	2231.029	2329081.845
51909.285	22700.828	2324199.032
49160.043	4768.192	2319316.220
59519.016	7133.265	2314433.407
42634.637	-19254.082	2309550.595
38277.090	3920.024	2304667.782
33368.426	-4659.849	2299784.970
58453.277	4963.182	2294902.157
59588.348	-1705.431	2290019.345
33137.840	-12189.896	2285136.532
44062.473	23519.285	2280253.720
20783.469	30405.186	2275370.907
62223.324	23499.510	2270488.095
33377.824	-2751.755	2265605.282
27838.961	2591.706	2260722.470
73381.508	12272.873	2255839.657
30731.900	14105.957	2250956.845
38304.938	22757.621	2246074.032
68873.141	25603.332	2241191.220
49687.809	5122.069	2236308.407
52546.383	1864.672	2231425.595
37252.375	-9264.944	2226542.782
63376.121	11687.262	2221659.970
53015.129	30468.842	2216777.157
33751.117	9437.870	2211894.345
51822.844	28058.576	2207011.532
59684.953	7790.807	2202128.720
37858.230	21600.465	2197245.907
56769.504	-2086.435	2192363.095
71595.844	-5193.721	2187480.282
65031.738	-4748.797	2182597.470
40892.051	10169.271	2177714.657
94073.625	-918.537	2172831.845
24830.355	8946.188	2167949.032
49573.418	15078.587	2163066.220
54164.266	-24777.260	2158183.407
40270.496	4615.859	2153300.595
39845.129	-12397.811	2148417.782
76306.891	-4424.696	2143534.970
60349.945	13470.807	2138652.157
52400.207	-11627.264	2133769.345
47293.469	48179.512	2128886.532
53785.871	10629.068	2124003.720
29791.971	35936.961	2119120.907
13531.922	-4251.836	2114238.095
68726.469	-64.369	2109355.282
56115.715	43772.906	2104472.470
60583.711	8454.625	2099589.657
78242.070	32085.586	2094706.845
36418.922	7106.439	2089824.032
