Data Point Listing of File C:\NTNMR\data\Dan\LiFePO4\[100] take 2\Li7 [100] 165deg.tnt
Starting Point:	1	Ending Point:	1024
Real	Imag	ppm
131489.656	-24412.730	8573.143
130293.273	-25574.357	8556.398
143858.391	-28483.908	8539.653
106538.000	-26280.066	8522.909
119081.242	-28352.066	8506.164
112027.336	-25782.426	8489.419
122446.422	-19222.729	8472.674
100304.883	6135.582	8455.930
114867.070	-30964.590	8439.185
104033.992	-36670.133	8422.440
119841.367	-13364.647	8405.695
121774.531	-23730.760	8388.951
112222.742	-16332.856	8372.206
163742.203	3626.105	8355.461
125243.984	-1917.333	8338.716
108086.313	16657.805	8321.972
91061.172	-2945.023	8305.227
130112.188	-25026.500	8288.482
131076.656	-28236.912	8271.737
112332.711	16463.223	8254.993
92341.250	-13614.435	8238.248
111608.422	-25871.590	8221.503
106185.883	-10655.826	8204.758
154561.203	-23836.682	8188.014
108863.789	-43352.875	8171.269
104625.961	-9127.326	8154.524
88571.664	11801.313	8137.779
120536.570	-9516.604	8121.035
115660.633	-26200.898	8104.290
107936.859	12287.151	8087.545
100370.852	-15887.504	8070.800
150109.031	25744.037	8054.056
108036.227	16279.637	8037.311
92967.859	15503.047	8020.566
129902.406	-19323.045	8003.821
114064.797	-56056.895	7987.077
117560.227	6960.779	7970.332
120068.664	-45787.445	7953.587
95459.094	-2793.855	7936.842
122645.711	-18727.129	7920.098
113769.234	12787.081	7903.353
166022.453	-536.333	7886.608
110767.141	-14250.583	7869.863
88212.641	-10135.892	7853.119
109685.008	26067.088	7836.374
97454.703	-5324.138	7819.629
116908.461	-22545.098	7802.884
137195.344	26094.941	7786.140
126062.055	-3894.712	7769.395
136307.672	692.861	7752.650
120617.953	-14480.728	7735.905
124768.688	-13895.531	7719.161
109538.383	-4311.589	7702.416
147900.547	-51280.129	7685.671
127045.398	-22606.623	7668.926
95521.891	-40616.305	7652.182
102351.172	25110.977	7635.437
116438.219	44760.027	7618.692
101744.453	-4655.694	7601.947
116249.375	15943.228	7585.203
91531.625	6363.167	7568.458
115101.906	8720.827	7551.713
118979.000	-568.841	7534.968
117604.195	-19404.957	7518.224
90655.117	13955.623	7501.479
134543.250	-13086.030	7484.734
108391.164	-13327.902	7467.989
87687.188	-13594.485	7451.245
116725.922	21591.770	7434.500
114043.750	-12104.561	7417.755
115781.094	5472.912	7401.010
121619.570	10683.575	7384.266
96765.109	-2334.488	7367.521
141122.641	9573.716	7350.776
106748.898	11307.897	7334.031
109296.391	26275.158	7317.287
119138.945	-377.979	7300.542
106310.469	-17289.961	7283.797
115380.148	-5639.286	7267.052
122144.484	-9598.819	7250.308
138117.859	20146.840	7233.563
101523.680	18970.676	7216.818
115291.938	24254.510	7200.073
134808.578	36037.488	7183.329
95474.961	-2673.597	7166.584
94878.078	35521.484	7149.839
124939.492	38880.594	7133.094
94318.570	14036.521	7116.350
96383.781	32399.197	7099.605
114993.438	8233.183	7082.860
118488.609	26388.016	7066.115
105176.805	-26570.459	7049.371
121251.914	-1955.877	7032.626
125000.773	11300.602	7015.881
107910.484	-9141.827	6999.136
105304.242	-17087.336	6982.392
140276.609	14503.056	6965.647
109969.805	36880.910	6948.902
89356.680	40980.766	6932.157
107790.773	46688.285	6915.413
121436.758	7938.108	6898.668
98139.688	40963.063	6881.923
99513.117	29142.875	6865.178
95977.563	3618.264	6848.434
119755.180	-8874.650	6831.689
113062.070	12214.063	6814.944
88055.086	20298.604	6798.199
110494.875	-30192.699	6781.455
125533.969	40507.805	6764.710
151191.359	43916.605	6747.965
74461.297	31905.967	6731.220
108449.789	52426.477	6714.476
98068.891	-997.774	6697.731
127540.164	4683.889	6680.986
102818.344	33543.371	6664.241
94156.039	37445.770	6647.497
113070.750	44554.000	6630.752
89148.914	31661.984	6614.007
100002.219	30109.781	6597.262
113760.641	48082.363	6580.518
96274.445	37165.582	6563.773
114248.102	10230.116	6547.028
97898.828	27371.414	6530.283
160280.844	48812.203	6513.539
99524.102	33513.504	6496.794
131116.063	27488.609	6480.049
120756.914	-7034.039	6463.304
95347.367	10092.693	6446.560
129067.523	-10850.534	6429.815
101874.898	21337.975	6413.070
117317.758	39230.902	6396.325
133665.031	39777.441	6379.581
137403.828	8863.860	6362.836
131381.734	38076.242	6346.091
113375.859	41248.211	6329.346
95843.859	21002.584	6312.602
134602.516	18756.344	6295.857
90640.242	44234.875	6279.112
115574.875	29552.525	6262.367
125933.359	28005.721	6245.623
97563.656	18335.393	6228.878
121218.430	49104.641	6212.133
118362.945	76847.664	6195.388
125898.320	24008.041	6178.644
72264.133	22718.012	6161.899
72866.719	23447.986	6145.154
136573.563	47803.949	6128.409
142205.719	18590.201	6111.665
118324.570	81119.133	6094.920
136487.766	65102.813	6078.175
92076.891	58084.441	6061.430
161628.797	20077.490	6044.686
107007.086	71356.117	6027.941
113359.016	31367.961	6011.196
139522.328	21466.850	5994.451
131165.906	47159.152	5977.707
124872.945	30271.010	5960.962
149435.594	29437.764	5944.217
130559.672	59862.074	5927.472
123650.070	21703.043	5910.728
166838.750	39755.695	5893.983
73490.797	24558.861	5877.238
131251.516	28524.938	5860.493
81178.523	14779.493	5843.749
128468.867	61818.398	5827.004
131011.742	72729.359	5810.259
136823.063	38519.051	5793.514
138329.359	27466.797	5776.770
117058.836	27079.664	5760.025
133571.016	80559.000	5743.280
129128.953	65741.820	5726.535
136879.531	33287.852	5709.791
139302.531	60600.836	5693.046
112375.703	45690.551	5676.301
134782.719	62093.188	5659.556
126419.789	73010.648	5642.812
116641.195	24604.748	5626.067
137501.922	53508.438	5609.322
96527.281	43812.996	5592.577
117232.211	37311.395	5575.833
93347.172	49660.480	5559.088
131120.297	40000.105	5542.343
126420.609	35807.551	5525.598
110241.961	33582.992	5508.854
88938.859	78917.391	5492.109
136822.797	45092.625	5475.364
110652.469	54040.777	5458.619
149416.266	56196.402	5441.875
117790.992	63875.336	5425.130
109977.992	72020.563	5408.385
99067.750	68990.430	5391.640
106024.313	63548.535	5374.896
97353.469	41939.668	5358.151
128326.039	58750.594	5341.406
126225.875	66590.992	5324.661
140042.656	47499.984	5307.917
135048.984	97152.727	5291.172
106874.758	72865.617	5274.427
116618.742	67755.141	5257.682
121026.641	41056.258	5240.938
152386.406	49674.777	5224.193
121441.703	62692.059	5207.448
138136.719	47555.609	5190.703
139556.719	69654.805	5173.959
119266.250	52663.320	5157.214
