Data Point Listing of File C:\NTNMR\data\Dan\LiFePO4\[100] take 2\Li7 [100] 15deg.tnt
Starting Point:	1	Ending Point:	1024
Real	Imag	ppm
107012.813	17294.984	8573.143
94137.992	-19654.816	8556.398
105603.867	-13033.701	8539.653
102584.680	171.546	8522.909
88014.219	18462.723	8506.164
92786.141	-4978.534	8489.419
91385.750	-1194.653	8472.674
101182.820	-15165.773	8455.930
69228.531	3822.543	8439.185
93257.375	-2194.516	8422.440
109371.547	26113.402	8405.695
120146.438	-11252.098	8388.951
66780.719	15276.279	8372.206
80835.789	5274.034	8355.461
87989.969	4185.124	8338.716
78421.281	-20406.953	8321.972
97849.867	-5051.063	8305.227
87395.070	-2561.399	8288.482
118314.586	-693.052	8271.737
140843.000	4221.665	8254.993
93518.859	9178.308	8238.248
97657.297	6431.550	8221.503
103703.102	-20079.520	8204.758
72310.359	-5365.196	8188.014
107766.281	-5130.104	8171.269
132122.875	15686.577	8154.524
88797.156	-20286.668	8137.779
98983.711	-7988.210	8121.035
110350.602	-2921.229	8104.290
91290.836	12418.751	8087.545
97565.531	-5395.831	8070.800
106962.359	6484.194	8054.056
105281.883	-26908.441	8037.311
84182.602	1565.677	8020.566
93768.594	13569.767	8003.821
98271.523	6712.492	7987.077
101608.016	-3618.638	7970.332
84056.734	15555.311	7953.587
111618.461	36410.180	7936.842
99773.133	21727.482	7920.098
88947.813	-8110.052	7903.353
85974.172	-14915.413	7886.608
113881.781	8538.363	7869.863
120603.570	23599.891	7853.119
90271.148	-11405.613	7836.374
96575.172	10812.702	7819.629
138529.000	-527.013	7802.884
94886.930	20758.549	7786.140
69195.945	-10214.027	7769.395
94604.117	-7256.421	7752.650
120694.391	6354.539	7735.905
91081.930	-19911.307	7719.161
89490.539	-9110.854	7702.416
120709.180	-7490.085	7685.671
95736.484	15085.446	7668.926
107152.148	5867.667	7652.182
106114.750	12543.906	7635.437
67141.961	48859.891	7618.692
102510.250	15666.406	7601.947
112052.852	-13147.475	7585.203
121714.367	29182.617	7568.458
76782.570	24869.447	7551.713
85472.023	-1266.748	7534.968
91397.664	29820.219	7518.224
105687.703	15685.913	7501.479
104929.953	13259.146	7484.734
101719.063	15792.692	7467.989
93511.586	23760.047	7451.245
73016.078	14208.095	7434.500
92620.430	-3967.547	7417.755
100005.914	38529.477	7401.010
115755.977	19603.941	7384.266
102973.234	14500.845	7367.521
79704.227	13818.671	7350.776
65542.117	2050.289	7334.031
117096.828	54118.453	7317.287
84502.625	-3665.453	7300.542
102520.383	12593.403	7283.797
112223.328	-11235.444	7267.052
83452.156	5166.649	7250.308
81843.797	10233.801	7233.563
98985.820	25509.539	7216.818
107672.273	33364.688	7200.073
81791.844	28477.342	7183.329
69525.719	46290.082	7166.584
97179.508	41842.246	7149.839
91194.906	22833.609	7133.094
88683.492	-2434.076	7116.350
103571.898	-10183.159	7099.605
98034.633	41258.551	7082.860
116411.617	33255.449	7066.115
80359.563	12447.243	7049.371
90139.945	40366.645	7032.626
120880.508	20318.102	7015.881
76765.750	-5095.416	6999.136
77297.938	22659.457	6982.392
86273.461	-8741.757	6965.647
113002.172	55371.051	6948.902
127551.039	14864.634	6932.157
80129.766	43809.086	6915.413
111435.820	31687.529	6898.668
119104.219	18955.070	6881.923
107896.828	42401.824	6865.178
108103.109	56865.730	6848.434
122110.883	8265.861	6831.689
99340.086	13489.139	6814.944
80219.320	28030.172	6798.199
81351.664	59108.348	6781.455
66329.281	4040.236	6764.710
90540.461	14690.535	6747.965
77513.609	41552.016	6731.220
96025.117	30295.852	6714.476
93743.922	27239.867	6697.731
89770.383	16778.930	6680.986
122566.891	21833.736	6664.241
82643.594	16602.264	6647.497
73526.133	40048.539	6630.752
112129.211	34489.496	6614.007
85426.898	10380.331	6597.262
72810.023	4046.288	6580.518
93562.531	22836.055	6563.773
90922.094	32859.051	6547.028
106960.211	27091.373	6530.283
69165.633	21004.855	6513.539
97326.320	30410.225	6496.794
123705.992	47856.027	6480.049
65679.242	36259.918	6463.304
83244.117	49944.535	6446.560
58949.465	45452.523	6429.815
128911.844	16832.814	6413.070
58455.379	37278.422	6396.325
67746.430	68476.320	6379.581
101473.594	22152.826	6362.836
82694.398	28518.449	6346.091
93310.836	32709.479	6329.346
101809.273	78327.734	6312.602
126600.992	24278.914	6295.857
117959.242	45828.109	6279.112
83839.555	81492.367	6262.367
80243.055	38739.313	6245.623
92854.844	42553.676	6228.878
85389.164	54737.453	6212.133
65128.086	21861.598	6195.388
70427.992	65619.234	6178.644
59081.684	2865.457	6161.899
91272.813	21377.865	6145.154
131812.750	60612.680	6128.409
73447.406	39596.914	6111.665
54099.383	51231.965	6094.920
69025.195	81579.984	6078.175
102910.711	47769.480	6061.430
109610.781	56268.285	6044.686
78717.555	41790.551	6027.941
101755.875	26078.410	6011.196
48619.344	19426.021	5994.451
94767.961	14281.136	5977.707
80739.320	56029.711	5960.962
127311.086	45113.082	5944.217
87157.188	5866.464	5927.472
60277.066	34165.813	5910.728
74327.047	37159.887	5893.983
117599.203	9376.953	5877.238
112797.953	-1101.772	5860.493
115609.742	34524.512	5843.749
75823.492	68661.406	5827.004
115539.766	58401.594	5810.259
108742.453	53579.488	5793.514
130001.813	53308.551	5776.770
95771.680	9005.452	5760.025
81276.320	23188.961	5743.280
110854.484	101827.172	5726.535
79686.414	16700.377	5709.791
118867.266	65365.953	5693.046
95258.836	64347.141	5676.301
98293.234	77869.109	5659.556
114676.836	32951.488	5642.812
123620.508	62292.000	5626.067
73111.555	44708.645	5609.322
90930.766	27944.621	5592.577
121863.656	44174.754	5575.833
83871.516	55112.145	5559.088
92994.633	66860.070	5542.343
89931.125	56851.984	5525.598
82652.914	60829.809	5508.854
89765.281	45062.672	5492.109
58303.469	56169.883	5475.364
127517.070	82567.438	5458.619
64849.594	57959.398	5441.875
103064.898	40893.488	5425.130
92858.070	67661.750	5408.385
106316.563	32739.783	5391.640
94537.922	76576.266	5374.896
128302.422	28454.428	5358.151
83591.430	47337.652	5341.406
71339.359	33052.000	5324.661
68034.789	67925.984	5307.917
114952.125	75621.289	5291.172
101095.711	60597.105	5274.427
128985.898	63062.988	5257.682
89271.844	47528.277	5240.938
97000.406	72846.117	5224.193
128314.563	68564.414	5207.448
49104.395	77923.922	5190.703
94976.266	62403.605	5173.959
76880.586	72548.039	5157.214
105696.609	64690.059	5140.469
102732.938	67902.844	5123.724
92388.828	45930.398	5106.980
82527.375	42492.820	5090.235
93431.453	115687.117	5073.490
97832.359	37887.234	5056.745
74843.359	91843.148	5040.001
136852.547	83166.500	5023.256
101457.820	92823.703	5006.511
80507.430	28953.980	4989.766
124939.758	91257.563	4973.022
90732.047	70882.344	4956.277
118421.359	62890.309	4939.532
69037.234	59218.684	4922.787
78455.219	33994.344	4906.043
100324.461	83333.234	4889.298
79005.453	63914.980	4872.553
104009.227	62039.445	4855.808
102092.133	59103.195	4839.064
114526.875	75648.438	4822.319
75917.406	54486.453	4805.574
72251.063	78477.992	4788.829
80045.750	54243.125	4772.085
88003.844	88596.281	4755.340
82711.484	78047.734	4738.595
99545.977	66662.680	4721.850
66678.094	51191.891	4705.106
92207.094	104550.164	4688.361
85716.211	70081.953	4671.616
96640.234	107230.117	4654.871
90200.648	63777.094	4638.127
97081.008	93563.305	4621.382
101306.867	74735.156	4604.637
98271.102	76295.609	4587.892
86345.734	64242.613	4571.148
96395.852	101389.484	4554.403
101559.680	82117.516	4537.658
101096.469	87003.141	4520.913
83623.078	83919.836	4504.169
90987.727	43560.633	4487.424
105660.648	58193.969	4470.679
93408.992	94916.711	4453.934
110906.430	79688.688	4437.190
85358.594	95128.320	4420.445
53715.988	78179.008	4403.700
70601.602	67141.953	4386.955
92400.273	105242.414	4370.211
114641.109	54046.090	4353.466
122243.234	91787.969	4336.721
112237.031	63673.785	4319.976
97524.336	87827.625	4303.232
70955.258	79502.680	4286.487
103489.094	86039.906	4269.742
76178.828	79226.148	4252.997
90918.242	97231.086	4236.253
95365.695	99080.266	4219.508
107580.406	100834.922	4202.763
78881.305	94722.813	4186.018
86927.625	104451.727	4169.274
91207.992	55406.457	4152.529
75345.922	79940.992	4135.784
76558.289	72337.133	4119.039
122003.852	124520.852	4102.295
108082.836	75682.031	4085.550
76986.047	109121.977	4068.805
124447.133	117548.914	4052.060
106824.422	100973.898	4035.316
74557.156	75382.094	4018.571
122003.547	150481.328	4001.826
69235.891	85431.977	3985.081
106348.008	107895.539	3968.337
83969.813	103947.969	3951.592
74107.234	107330.680	3934.847
107519.422	108963.875	3918.102
88446.477	79445.219	3901.358
77439.859	72697.516	3884.613
93002.234	89494.289	3867.868
95923.859	117436.484	3851.123
87818.094	79887.234	3834.379
87683.102	100584.234	3817.634
85086.219	123940.859	3800.889
109898.594	88657.672	3784.144
100038.344	101246.125	3767.400
44589.410	117101.492	3750.655
115738.898	112118.164	3733.910
56741.301	106871.008	3717.165
79016.695	123396.383	3700.421
106163.406	114895.805	3683.676
85625.961	135347.313	3666.931
80425.609	133575.953	3650.186
106464.516	126481.938	3633.442
125805.586	77445.641	3616.697
