Data Point Listing of File C:\NTNMR\data\Dan\LiFePO4\[100] take 2\Li7 [100] 75deg.tnt
Starting Point:	1	Ending Point:	1024
Real	Imag	ppm
73857.391	-5107.116	8573.143
96811.367	36613.781	8556.398
79731.703	8205.136	8539.653
80304.578	10034.949	8522.909
95431.477	10574.492	8506.164
72840.539	12877.988	8489.419
76811.102	24589.674	8472.674
97552.195	18997.162	8455.930
78594.109	7515.356	8439.185
84621.211	15974.490	8422.440
76351.305	32267.762	8405.695
83055.727	-7514.896	8388.951
53818.805	18048.598	8372.206
61540.176	11750.494	8355.461
63099.188	26438.818	8338.716
67280.094	4914.167	8321.972
50728.234	22813.705	8305.227
51969.004	6923.425	8288.482
76528.477	5032.943	8271.737
81364.672	23041.467	8254.993
96096.680	-3218.626	8238.248
68166.094	25678.227	8221.503
76795.000	13370.792	8204.758
94583.234	18135.539	8188.014
72937.711	18328.301	8171.269
57898.395	36168.668	8154.524
57657.973	9674.225	8137.779
74816.508	19064.033	8121.035
72786.813	25831.320	8104.290
100087.844	39241.262	8087.545
68906.016	22939.912	8070.800
78148.344	29030.590	8054.056
105872.414	44422.840	8037.311
85495.414	59284.969	8020.566
88697.359	15111.432	8003.821
85559.430	3605.950	7987.077
93344.266	16129.681	7970.332
93121.211	31734.494	7953.587
92587.406	26645.633	7936.842
77605.594	6661.632	7920.098
80275.375	35926.813	7903.353
105875.789	23608.699	7886.608
106055.695	3017.902	7869.863
88801.820	1033.375	7853.119
79796.242	52109.340	7836.374
58701.422	17372.734	7819.629
56955.965	29665.439	7802.884
82325.359	16248.166	7786.140
92635.414	17052.131	7769.395
82874.211	38603.902	7752.650
78663.992	17043.967	7735.905
70616.766	14909.724	7719.161
76072.641	16500.217	7702.416
70776.703	22494.760	7685.671
61281.020	30893.568	7668.926
63673.102	12473.414	7652.182
49977.090	19311.307	7635.437
98207.875	30368.092	7618.692
58869.234	19448.004	7601.947
36019.242	3885.234	7585.203
72676.359	41523.355	7568.458
88440.172	37359.059	7551.713
102118.508	43824.125	7534.968
68466.305	40954.352	7518.224
67997.789	2925.244	7501.479
76605.172	55281.121	7484.734
65685.094	60072.984	7467.989
70675.266	31332.217	7451.245
83350.094	12993.485	7434.500
85838.016	34501.488	7417.755
77384.703	28716.836	7401.010
62969.711	24475.436	7384.266
103597.906	57791.363	7367.521
78079.820	1514.057	7350.776
61188.836	48278.434	7334.031
61817.617	24094.385	7317.287
69250.023	44311.262	7300.542
90789.578	27676.348	7283.797
92434.281	22655.793	7267.052
84404.883	11384.177	7250.308
55126.926	23801.365	7233.563
68287.445	31574.246	7216.818
81554.063	48582.621	7200.073
60982.934	10823.525	7183.329
71843.195	40898.363	7166.584
102337.680	49929.281	7149.839
61162.570	40866.039	7133.094
96945.859	45377.473	7116.350
80285.352	-6180.274	7099.605
63961.637	50709.586	7082.860
82347.992	44086.207	7066.115
61625.898	48220.172	7049.371
72723.719	23062.627	7032.626
73434.383	39848.496	7015.881
83645.281	33856.328	6999.136
91537.023	45125.078	6982.392
76308.930	46092.660	6965.647
75017.266	36441.102	6948.902
81867.820	32736.811	6932.157
67938.898	57977.371	6915.413
83947.914	52089.254	6898.668
72540.258	53575.875	6881.923
79260.563	43672.199	6865.178
93632.523	38128.270	6848.434
71386.211	29877.305	6831.689
80309.734	22509.342	6814.944
93484.367	45198.680	6798.199
82882.547	49586.828	6781.455
99402.344	40668.594	6764.710
58271.023	50884.031	6747.965
