Data Point Listing of File C:\NTNMR\data\Dan\LiFePO4\[100] take 2\P31 [100] 150deg.tnt
Starting Point:	1	Ending Point:	1024
Real	Imag	Hz
60900.422	-3748.102	2499980.282
51896.582	5916.708	2495097.470
65245.781	36611.848	2490214.657
70774.188	16192.152	2485331.845
57622.039	22444.514	2480449.032
48692.754	32709.596	2475566.220
56304.152	-2242.258	2470683.407
55134.234	-14811.416	2465800.595
52409.156	18178.684	2460917.782
49687.313	-1013.829	2456034.970
52377.266	24774.021	2451152.157
33839.043	11170.149	2446269.345
65117.070	15044.003	2441386.532
42099.051	25839.393	2436503.720
73715.094	3613.953	2431620.907
43072.285	1548.311	2426738.095
51740.965	26580.404	2421855.282
44935.109	15337.271	2416972.470
47611.473	4088.555	2412089.657
60518.668	1264.800	2407206.845
55881.828	25575.408	2402324.032
69651.234	26346.281	2397441.220
29837.061	34876.211	2392558.407
95994.781	6947.094	2387675.595
74933.641	3850.331	2382792.782
88793.227	25962.199	2377909.970
62094.918	9800.731	2373027.157
38606.387	347.360	2368144.345
86676.422	20975.596	2363261.532
60884.352	416.107	2358378.720
57089.453	5040.883	2353495.907
52028.086	-11508.221	2348613.095
62457.789	17765.904	2343730.282
73423.203	1573.750	2338847.470
50966.324	27897.021	2333964.657
63879.203	10404.864	2329081.845
41797.230	8493.172	2324199.032
34233.164	11767.664	2319316.220
62370.691	36574.852	2314433.407
52733.137	19878.006	2309550.595
50839.473	18011.109	2304667.782
63963.832	21888.180	2299784.970
42213.660	9007.468	2294902.157
50793.633	-5755.586	2290019.345
59736.648	14941.165	2285136.532
12844.329	28237.389	2280253.720
44311.684	14281.168	2275370.907
87489.828	18419.861	2270488.095
25182.313	20261.266	2265605.282
56599.703	33527.828	2260722.470
50010.801	16989.748	2255839.657
30002.311	37928.813	2250956.845
46601.316	38639.480	2246074.032
35500.027	6263.811	2241191.220
67540.742	12334.986	2236308.407
76684.063	16134.218	2231425.595
59973.340	-1865.259	2226542.782
84396.805	5884.547	2221659.970
48644.363	39512.430	2216777.157
53184.762	28033.639	2211894.345
76374.117	32272.648	2207011.532
78822.516	18305.980	2202128.720
102084.656	-15708.649	2197245.907
73757.133	61724.625	2192363.095
67858.820	25174.258	2187480.282
77396.906	29241.021	2182597.470
70906.016	22337.072	2177714.657
65876.484	8329.705	2172831.845
34239.027	-590.682	2167949.032
17569.645	47852.734	2163066.220
8673.673	14819.709	2158183.407
58016.004	-19750.443	2153300.595
41069.949	41472.113	2148417.782
25089.969	16126.002	2143534.970
53515.035	16169.337	2138652.157
45087.246	2108.418	2133769.345
48919.438	32000.127	2128886.532
