Data Point Listing of File C:\NTNMR\data\Dan\LiFePO4\[100] take 2\P31 [100] 15deg.tnt
Starting Point:	1	Ending Point:	1024
Real	Imag	Hz
38731.703	14597.195	2499980.282
29271.910	12827.751	2495097.470
47161.188	12537.055	2490214.657
60843.605	1007.207	2485331.845
45157.313	-26908.982	2480449.032
65820.664	-67.507	2475566.220
49816.090	20854.471	2470683.407
63936.648	10608.544	2465800.595
71964.320	5086.388	2460917.782
25967.107	-24933.615	2456034.970
85483.664	11406.302	2451152.157
79321.656	10577.147	2446269.345
62464.953	10607.604	2441386.532
81083.789	-20702.842	2436503.720
67425.086	-10134.660	2431620.907
37804.586	9533.655	2426738.095
77750.789	29366.465	2421855.282
59329.145	9639.691	2416972.470
70178.648	28878.037	2412089.657
45313.043	-36185.793	2407206.845
77189.398	-3779.532	2402324.032
57473.629	24223.711	2397441.220
60525.977	-12114.984	2392558.407
80110.438	14007.714	2387675.595
73080.586	-20143.828	2382792.782
56433.984	6474.463	2377909.970
61028.477	27505.486	2373027.157
77150.945	5532.132	2368144.345
76300.352	2414.672	2363261.532
52698.242	27990.377	2358378.720
54314.078	31801.322	2353495.907
66321.789	7867.605	2348613.095
38934.168	22526.480	2343730.282
28866.729	26041.178	2338847.470
57686.109	14130.267	2333964.657
77082.539	10506.702	2329081.845
72403.633	26574.545	2324199.032
47491.910	34720.434	2319316.220
38189.555	19703.461	2314433.407
64945.938	18032.938	2309550.595
69813.953	4056.950	2304667.782
29067.285	31783.355	2299784.970
36583.629	-5860.251	2294902.157
56910.672	7320.112	2290019.345
62306.223	-17942.639	2285136.532
59825.176	35472.324	2280253.720
81860.570	17528.332	2275370.907
69917.430	35197.773	2270488.095
28206.633	28413.012	2265605.282
67656.156	2491.697	2260722.470
53792.703	42452.270	2255839.657
32173.871	15046.041	2250956.845
35350.586	14273.774	2246074.032
64019.688	26522.049	2241191.220
79630.391	-8748.622	2236308.407
75392.055	18404.393	2231425.595
88912.500	6586.686	2226542.782
52912.344	15305.970	2221659.970
68605.344	17829.930	2216777.157
51108.352	8948.132	2211894.345
76912.031	27228.332	2207011.532
35129.480	47095.969	2202128.720
41801.871	-20145.783	2197245.907
49677.098	25694.736	2192363.095
49314.145	1215.715	2187480.282
77970.453	20291.926	2182597.470
53678.898	-2928.094	2177714.657
37379.398	25791.617	2172831.845
37332.258	7682.353	2167949.032
51983.629	32698.689	2163066.220
91759.445	2170.784	2158183.407
76308.375	26732.613	2153300.595
58446.633	20819.211	2148417.782
57677.027	45276.469	2143534.970
73986.953	8903.842	2138652.157
37477.617	14338.010	2133769.345
47735.336	27384.988	2128886.532
72227.336	48859.703	2124003.720
89941.625	1467.818	2119120.907
42501.781	1904.589	2114238.095
60257.309	28196.234	2109355.282
32753.828	37767.965	2104472.470
47874.699	32965.766	2099589.657
57186.516	23435.279	2094706.845
65978.711	60567.801	2089824.032
22074.855	10032.845	2084941.220
78292.813	2214.720	2080058.407
36999.906	-3821.227	2075175.595
37344.285	-12604.839	2070292.782
72183.383	22900.803	2065409.970
53680.598	27484.479	2060527.157
118564.250	13773.018	2055644.345
39862.316	20847.211	2050761.532
53235.352	-21160.154	2045878.720
50263.332	12116.179	2040995.907
59265.137	24651.436	2036113.095
37180.016	29005.996	2031230.282
49912.648	32771.688	2026347.470
72318.320	18162.975	2021464.657
72426.594	28395.818	2016581.845
66257.570	-33524.148	2011699.032
84786.281	-722.651	2006816.220
69529.805	18232.527	2001933.407
32312.322	-3054.950	1997050.595
89797.602	27424.229	1992167.782
57860.711	31550.990	1987284.970
65312.559	9108.982	1982402.157
21235.420	42232.523	1977519.345
47538.836	7344.132	1972636.532
46538.715	5064.460	1967753.720
77443.898	21763.203	1962870.907
49640.031	8031.089	1957988.095
48435.246	27504.434	1953105.282
79722.906	35435.602	1948222.470
59281.953	64864.563	1943339.657
73781.297	12396.578	1938456.845
89984.758	30184.072	1933574.032
78314.609	10549.436	1928691.220
35533.383	14993.323	1923808.407
73421.438	44494.043	1918925.595
30419.533	-36993.109	1914042.782
85118.500	14646.895	1909159.970
62792.777	27963.305	1904277.157
61630.109	2583.781	1899394.345
67430.492	30559.756	1894511.532
86898.422	-5580.825	1889628.720
112686.313	52186.559	1884745.907
73267.234	64593.008	1879863.095
62383.293	6715.660	1874980.282
82573.000	25884.057	1870097.470
92760.352	11464.005	1865214.657
29628.520	53439.480	1860331.845
74092.211	-15076.556	1855449.032
73078.242	10802.924	1850566.220
65635.859	33794.578	1845683.407
68210.563	22755.266	1840800.595
25014.955	8296.442	1835917.782
39256.223	30509.279	1831034.970
44675.055	42253.246	1826152.157
50563.617	21518.697	1821269.345
106522.695	24661.658	1816386.532
37121.090	64960.664	1811503.720
65939.930	50439.215	1806620.907
44374.438	9919.987	1801738.095
17372.027	-680.148	1796855.282
50935.992	24910.324	1791972.470
32371.939	31460.098	1787089.657
6639.566	41031.457	1782206.845
54481.223	-14561.870	1777324.032
64264.133	39027.043	1772441.220
18646.314	62290.270	1767558.407
98012.875	23149.666	1762675.595
43425.355	13993.301	1757792.782
30304.416	31088.000	1752909.970
60588.926	13015.027	1748027.157
83593.438	38528.840	1743144.345
88742.555	53467.863	1738261.532
136086.625	37785.648	1733378.720
40057.742	14472.701	1728495.907
74955.250	62376.445	1723613.095
10532.165	47673.660	1718730.282
77266.656	57966.438	1713847.470
64754.566	1418.347	1708964.657
49348.813	28505.061	1704081.845
76591.711	108013.789	1699199.032
47697.770	59812.953	1694316.220
76545.102	29087.727	1689433.407
10860.702	-12673.448	1684550.595
69515.359	85854.266	1679667.782
108447.008	27368.379	1674784.970
77407.086	23906.096	1669902.157
65890.031	-13235.400	1665019.345
84191.680	34839.422	1660136.532
28893.580	65228.988	1655253.720
66616.094	27485.223	1650370.907
63151.598	61511.965	1645488.095
55495.297	32748.002	1640605.282
33826.055	57700.363	1635722.470
10228.634	24485.533	1630839.657
104949.969	93772.352	1625956.845
15421.785	23027.238	1621074.032
116016.164	49538.766	1616191.220
50572.008	50326.258	1611308.407
29176.680	63603.125	1606425.595
3654.907	-19423.268	1601542.782
50001.012	30715.230	1596659.970
33203.922	15953.728	1591777.157
70567.438	19248.004	1586894.345
74834.328	40759.133	1582011.532
68929.258	70518.875	1577128.720
62812.590	5938.146	1572245.907
69490.734	32271.760	1567363.095
44398.039	6168.085	1562480.282
75714.289	54864.625	1557597.470
85007.766	18973.799	1552714.657
51026.828	17983.652	1547831.845
106747.438	106045.820	1542949.032
22864.465	33383.762	1538066.220
115969.648	37062.305	1533183.407
73523.258	49943.684	1528300.595
78170.141	44748.422	1523417.782
68926.133	88506.820	1518534.970
12171.818	17345.279	1513652.157
103298.727	-26098.949	1508769.345
38527.656	108016.867	1503886.532
24040.834	46621.977	1499003.720
-28203.801	22397.217	1494120.907
73637.484	7917.449	1489238.095
70084.750	61810.398	1484355.282
69538.664	84610.133	1479472.470
71720.352	34211.805	1474589.657
26876.607	72832.922	1469706.845
45208.910	11677.026	1464824.032
27420.494	41865.820	1459941.220
45378.977	29132.951	1455058.407
-25646.223	63218.965	1450175.595
32469.834	59525.352	1445292.782
119074.070	76979.922	1440409.970
79022.266	62022.621	1435527.157
77176.406	42508.781	1430644.345
19306.920	60983.359	1425761.532
64407.273	41105.180	1420878.720
42060.320	87514.359	1415995.907
41591.262	48849.730	1411113.095
52723.223	77532.477	1406230.282
100127.484	60689.828	1401347.470
23759.111	112544.531	1396464.657
24124.096	59060.547	1391581.845
49476.367	68347.367	1386699.032
44622.289	71803.609	1381816.220
115336.156	42899.535	1376933.407
70046.305	64368.461	1372050.595
34018.262	34759.914	1367167.782
43640.141	9281.229	1362284.970
108369.320	15487.561	1357402.157
60389.406	80649.336	1352519.345
22390.758	82956.859	1347636.532
116853.469	-12912.031	1342753.720
70956.992	81586.977	1337870.907
43287.988	85373.336	1332988.095
5408.371	-8748.140	1328105.282
107468.453	67505.031	1323222.470
14266.521	65327.543	1318339.657
37300.395	123197.289	1313456.845
13132.198	71857.625	1308574.032
71371.289	31527.387	1303691.220
37892.953	101442.859	1298808.407
61253.723	12803.053	1293925.595
47342.105	87203.742	1289042.782
12117.387	48190.332	1284159.970
99432.227	11571.978	1279277.157
22562.535	10922.761	1274394.345
64937.055	-10205.831	1269511.532
32253.621	73643.742	1264628.720
76919.008	107201.977	1259745.907
10222.789	-29505.654	1254863.095
66846.883	127708.891	1249980.282
71657.539	-2215.565	1245097.470
55156.082	87462.609	1240214.657
115901.125	85815.438	1235331.845
89512.141	43307.250	1230449.032
33064.004	109798.117	1225566.220
60108.246	71896.500	1220683.407
60506.141	45670.273	1215800.595
6849.266	152218.703	1210917.782
16889.932	106248.758	1206034.970
62674.504	116920.203	1201152.157
1930.092	119414.492	1196269.345
77042.586	107426.047	1191386.532
114032.422	61733.867	1186503.720
-8249.981	94806.680	1181620.907
49673.320	90795.141	1176738.095
59602.969	100965.977	1171855.282
88928.492	79992.883	1166972.470
56874.305	91995.438	1162089.657
30244.609	81288.125	1157206.845
82249.453	73256.758	1152324.032
106449.578	93049.086	1147441.220
148179.078	85137.438	1142558.407
89218.578	109550.844	1137675.595
39972.168	40587.211	1132792.782
30090.703	40856.797	1127909.970
57725.168	62015.598	1123027.157
44044.750	121419.375	1118144.345
-6100.431	54164.734	1113261.532
5912.095	28575.834	1108378.720
66903.211	-8797.855	1103495.907
47427.973	60354.063	1098613.095
1325.024	126076.328	1093730.282
58281.387	105803.305	1088847.470
92362.180	71502.539	1083964.657
84929.492	113134.141	1079081.845
176832.813	52099.574	1074199.032
93021.133	85677.773	1069316.220
62844.395	193759.188	1064433.407
64374.266	111696.227	1059550.595
-21364.045	86355.477	1054667.782
58346.207	91336.766	1049784.970
151817.203	72214.156	1044902.157
80697.352	88205.750	1040019.345
85895.148	44931.992	1035136.532
70787.031	58149.035	1030253.720
24716.852	52983.941	1025370.907
108434.133	150887.578	1020488.095
3842.982	116520.992	1015605.282
75598.453	139041.063	1010722.470
123405.750	78833.086	1005839.657
20913.428	40715.406	1000956.845
39675.637	102697.297	996074.032
96872.047	149425.188	991191.220
-19800.582	50102.543	986308.407
67085.156	89160.484	981425.595
134289.453	136611.734	976542.782
85375.203	202078.516	971659.970
20908.053	105390.453	966777.157
34034.414	108191.680	961894.345
112357.961	72499.563	957011.532
176122.859	55389.102	952128.720
-17062.967	78538.766	947245.907
23162.955	72089.945	942363.095
-11103.594	59471.359	937480.282
80877.336	156074.047	932597.470
22998.055	103239.688	927714.657
61438.484	145802.500	922831.845
79126.523	153567.578	917949.032
119924.688	125934.531	913066.220
15860.652	59222.574	908183.407
23877.861	63996.867	903300.595
139922.391	109404.578	898417.782
-22776.680	135563.438	893534.970
66715.578	20209.563	888652.157
80317.320	100538.461	883769.345
