Data Point Listing of File C:\NTNMR\data\Dan\31P_F2_spin_echo.tnt
Starting Point:	1	Ending Point:	1024
Real	Imag	Hz
260470.063	-132162.578	999980.282
188823.734	-339818.813	998027.157
147997.297	67850.016	996074.032
142855.578	223244.109	994120.907
285115.594	591664.438	992167.782
38836.504	151386.688	990214.657
532689.063	204466.234	988261.532
63960.316	224464.453	986308.407
122134.547	159562.016	984355.282
356781.938	498152.125	982402.157
468543.250	38224.172	980449.032
208203.078	-71422.156	978495.907
245353.438	251504.844	976542.782
399114.813	150023.031	974589.657
497995.281	82625.070	972636.532
284546.813	709119.563	970683.407
761509.750	554952.500	968730.282
89080.320	-225473.281	966777.157
134555.375	736987.125	964824.032
-86710.859	-111089.977	962870.907
541328.875	-738.874	960917.782
250887.234	-219525.594	958964.657
220673.984	440171.594	957011.532
329524.563	184358.828	955058.407
309422.250	57351.563	953105.282
426569.875	534745.938	951152.157
281255.313	228887.156	949199.032
182393.859	77690.711	947245.907
140340.391	108566.414	945292.782
446425.500	-20224.223	943339.657
226374.453	412934.500	941386.532
157213.906	298888.594	939433.407
336357.563	232307.250	937480.282
246622.719	305331.063	935527.157
-347.453	475382.969	933574.032
423185.406	106140.398	931620.907
-104092.703	235240.547	929667.782
55522.895	-31676.898	927714.657
664347.938	56031.480	925761.532
111353.297	174710.344	923808.407
589364.625	173971.156	921855.282
737404.000	173903.203	919902.157
54689.242	182948.625	917949.032
501738.531	602160.438	915995.907
-24095.211	310817.500	914042.782
869716.750	111971.992	912089.657
153206.203	356310.844	910136.532
511163.094	-65935.609	908183.407
999224.875	180826.906	906230.282
467762.125	444179.750	904277.157
407690.000	-261151.203	902324.032
49320.348	286659.156	900370.907
654494.000	449270.250	898417.782
28997.389	-174573.328	896464.657
35758.316	168568.484	894511.532
397136.250	56906.449	892558.407
139312.344	228512.688	890605.282
-121126.688	23775.984	888652.157
131663.563	272880.813	886699.032
943456.688	-125304.297	884745.907
620249.125	-20003.807	882792.782
448530.156	650486.438	880839.657
98217.469	222450.453	878886.532
234579.656	131534.141	876933.407
99234.156	-163976.047	874980.282
149323.000	-20350.240	873027.157
390645.250	-193520.594	871074.032
135995.891	-337634.375	869120.907
187556.625	441443.969	867167.782
638717.125	59929.781	865214.657
321567.719	-303446.063	863261.532
398759.594	26656.469	861308.407
219752.391	-6069.220	859355.282
-451571.313	840207.188	857402.157
586887.750	64935.727	855449.032
-32552.314	319587.875	853495.907
435665.531	259459.313	851542.782
557348.250	-67497.336	849589.657
656351.938	377202.906	847636.532
753503.500	55974.488	845683.407
248442.156	-247009.063	843730.282
150130.422	-677175.188	841777.157
329296.844	-242835.969	839824.032
400393.500	-109410.305	837870.907
635081.375	287859.813	835917.782
36586.727	152182.469	833964.657
58991.191	212162.063	832011.532
358914.625	-312894.438	830058.407
287777.219	213878.406	828105.282
582133.500	400560.344	826152.157
333388.531	297494.844	824199.032
117258.008	-248809.719	822245.907
676200.688	54901.453	820292.782
155631.813	333709.156	818339.657
355554.813	266308.563	816386.532
-11257.884	31541.984	814433.407
-1210.999	603016.313	812480.282
71067.258	38119.219	810527.157
78627.828	421727.438	808574.032
229046.531	92769.570	806620.907
538686.875	-107282.820	804667.782
492189.875	469143.969	802714.657
769688.625	414921.625	800761.532
705249.188	85913.063	798808.407
774525.500	133740.922	796855.282
554854.000	154975.109	794902.157
358590.500	-341736.563	792949.032
855091.500	81433.344	790995.907
505755.594	550758.625	789042.782
-46226.520	672644.375	787089.657
85854.789	-28250.375	785136.532
571292.438	226901.359	783183.407
514764.938	-61504.945	781230.282
153085.094	441387.719	779277.157
754508.500	679127.313	777324.032
10912.667	157619.047	775370.907
390564.656	278323.375	773417.782
-167909.797	108512.672	771464.657
411139.719	-169379.031	769511.532
218417.594	692346.938	767558.407
362373.813	517937.344	765605.282
491104.750	112806.563	763652.157
201453.422	197142.266	761699.032
335675.188	855432.000	759745.907
843759.938	623753.500	757792.782
93141.734	119918.984	755839.657
132481.625	-187340.797	753886.532
553933.313	-57793.398	751933.407
541316.688	252232.891	749980.282
503517.156	245264.125	748027.157
219743.813	27104.594	746074.032
600211.000	450352.563	744120.907
459297.156	119319.594	742167.782
596339.063	452522.875	740214.657
319678.938	119138.031	738261.532
50085.539	246936.609	736308.407
113976.422	-48606.266	734355.282
134782.219	-149600.813	732402.157
567089.438	-464007.313	730449.032
-413894.656	712620.625	728495.907
352904.500	-68732.227	726542.782
180987.453	309446.250	724589.657
-9802.682	686885.938	722636.532
96972.703	280220.094	720683.407
86430.969	85022.055	718730.282
255135.344	35837.027	716777.157
-29014.672	291185.563	714824.032
-190571.219	407295.281	712870.907
2941.441	238732.563	710917.782
492971.313	365741.469	708964.657
396058.688	132438.969	707011.532
362968.563	65291.625	705058.407
575049.688	637794.625	703105.282
588671.875	471522.281	701152.157
118212.359	288614.563	699199.032
652334.438	334373.219	697245.907
-34710.219	16114.659	695292.782
368123.813	-159070.047	693339.657
241878.297	-21183.006	691386.532
109022.188	757522.125	689433.407
465061.688	-137089.766	687480.282
324919.813	41241.309	685527.157
1048734.875	158755.109	683574.032
516899.219	37187.164	681620.907
768026.625	86010.664	679667.782
-64557.520	247034.859	677714.657
623146.250	234331.297	675761.532
199002.953	492304.875	673808.407
203587.016	399184.000	671855.282
727346.438	679040.250	669902.157
462884.656	455398.563	667949.032
298961.531	602939.438	665995.907
307704.156	-319488.250	664042.782
690027.938	67962.633	662089.657
227155.609	30700.412	660136.532
252658.469	524885.875	658183.407
362567.625	577600.500	656230.282
284348.250	-321119.469	654277.157
142714.672	-48267.219	652324.032
355172.781	147219.938	650370.907
754013.813	-59845.633	648417.782
160223.844	157454.922	646464.657
255052.750	212689.703	644511.532
118626.414	-57839.273	642558.407
187249.859	-178075.719	640605.282
31917.250	231307.469	638652.157
567544.813	-143864.688	636699.032
520018.031	-23677.115	634745.907
91785.953	1200441.750	632792.782
209725.453	141812.016	630839.657
-66614.133	-54753.938	628886.532
330997.469	59289.000	626933.407
501001.281	528722.500	624980.282
530563.063	198689.422	623027.157
563545.125	725358.313	621074.032
88322.703	469946.875	619120.907
872091.188	780269.125	617167.782
605471.000	256127.609	615214.657
-628651.188	746575.625	613261.532
254043.063	626442.375	611308.407
132674.875	319691.781	609355.282
327553.375	729128.313	607402.157
52394.809	650044.438	605449.032
489879.875	188988.734	603495.907
-251029.875	444946.875	601542.782
292695.750	828112.063	599589.657
125131.430	181375.906	597636.532
196044.688	755597.000	595683.407
152505.844	92443.102	593730.282
778318.250	437753.344	591777.157
135991.703	467011.656	589824.032
-393703.469	824896.438	587870.907
