Data Point Listing of File C:\NTNMR\data\Dan\31P_F2_spin_echo.tnt
Starting Point:	1	Ending Point:	1024
Real	Imag	Hz
376140.750	78169.625	999980.282
765795.625	21388.188	998027.157
-39535.531	-453976.000	996074.032
385109.813	128280.563	994120.907
299022.094	160693.125	992167.782
417127.563	30721.438	990214.657
232524.422	117815.250	988261.532
63903.906	48763.813	986308.407
342258.500	-106911.313	984355.282
219948.266	-155842.188	982402.157
-5701.594	427824.875	980449.032
385065.875	-7248.250	978495.907
492968.625	107675.063	976542.782
574825.813	-120155.656	974589.657
63908.445	-30800.750	972636.532
740259.688	221377.313	970683.407
268155.156	-218103.938	968730.282
147872.578	105704.688	966777.157
195762.688	-141232.813	964824.032
206984.797	-115811.813	962870.907
722591.313	98422.125	960917.782
588011.625	-353535.250	958964.657
187776.109	-203947.688	957011.532
-1563.219	-34758.125	955058.407
349655.000	-142972.406	953105.282
-137352.453	-284474.375	951152.157
261289.438	424411.063	949199.032
133306.297	194204.313	947245.907
471012.875	144217.500	945292.782
320927.719	-339086.000	943339.657
98653.594	-3511.313	941386.532
99556.797	-19075.438	939433.407
344564.906	-72468.875	937480.282
38934.805	-107605.750	935527.157
749610.125	66796.875	933574.032
258878.031	-404265.250	931620.907
263289.469	-219564.438	929667.782
423284.281	-21007.875	927714.657
28717.281	-34145.000	925761.532
431779.656	-116102.438	923808.407
-53432.438	431872.375	921855.282
531429.625	-118661.563	919902.157
130589.328	-255850.469	917949.032
84427.375	52748.625	915995.907
152435.984	-123307.313	914042.782
477464.000	18721.031	912089.657
159027.344	-207020.563	910136.532
246720.594	384306.719	908183.407
36600.750	-18375.531	906230.282
218971.406	-268328.813	904277.157
149801.344	-98195.188	902324.032
139284.469	132333.094	900370.907
545934.250	-21969.313	898417.782
340253.000	110759.344	896464.657
495619.781	-71490.563	894511.532
423656.063	129604.438	892558.407
264779.531	-289713.250	890605.282
420530.469	181691.750	888652.157
333392.750	388263.281	886699.032
540768.750	122737.484	884745.907
117434.000	-138330.313	882792.782
-5598.766	163252.938	880839.657
585791.563	-103557.844	878886.532
343767.000	554863.125	876933.407
535168.563	-445265.250	874980.282
175053.328	42602.969	873027.157
57110.352	-192338.594	871074.032
402570.688	371467.219	869120.907
378132.750	156357.406	867167.782
261926.172	173632.266	865214.657
199007.734	-235140.609	863261.532
499439.000	-106104.031	861308.407
-11670.648	29160.875	859355.282
264430.875	4721.867	857402.157
166865.875	-235002.313	855449.032
419095.375	339870.594	853495.907
322539.188	-206078.188	851542.782
589412.813	43497.641	849589.657
516941.844	95589.156	847636.532
387661.906	-84993.234	845683.407
243444.688	14947.844	843730.282
517540.500	-117163.328	841777.157
178113.813	-234835.953	839824.032
-147058.781	-435517.500	837870.907
113499.586	338691.219	835917.782
403954.125	525100.625	833964.657
678219.625	-171751.172	832011.532
365321.625	-45341.750	830058.407
503218.906	-51136.484	828105.282
103325.836	-320928.625	826152.157
263783.406	206754.625	824199.032
13551.500	-61714.031	822245.907
2911.727	-24755.500	820292.782
112550.078	96669.000	818339.657
-67055.289	210889.281	816386.532
-266953.219	296694.750	814433.407
329777.594	232924.266	812480.282
273613.156	-20194.219	810527.157
179604.688	-24026.016	808574.032
575098.125	257051.469	806620.907
623201.313	101421.344	804667.782
136110.188	-244778.766	802714.657
361131.563	154454.969	800761.532
599426.563	-31255.031	798808.407
459434.125	-441359.313	796855.282
11433.469	132450.781	794902.157
-111713.961	-71271.969	792949.032
71583.531	-27969.969	790995.907
-195920.281	329429.313	789042.782
693057.375	54186.250	787089.657
108943.406	-89646.000	785136.532
-203568.375	716771.375	783183.407
467874.500	79266.406	781230.282
227119.297	375315.406	779277.157
418143.063	-11173.656	777324.032
110646.469	-277475.813	775370.907
18362.910	262598.531	773417.782
116660.852	371188.531	771464.657
110001.906	210930.734	769511.532
510855.094	-65549.750	767558.407
148750.219	-4046.586	765605.282
-23371.773	208309.859	763652.157
134135.094	155557.813	761699.032
185463.109	-103441.969	759745.907
226744.781	348244.563	757792.782
315453.688	273710.656	755839.657
417292.188	494032.063	753886.532
486732.813	407968.531	751933.407
213463.406	4909.250	749980.282
329747.781	69155.313	748027.157
597463.813	-234743.359	746074.032
189362.000	-254556.750	744120.907
179680.016	59725.938	742167.782
293636.250	-137308.891	740214.657
242813.125	200042.250	738261.532
872887.000	335111.375	736308.407
560276.875	-241444.156	734355.282
312555.219	-243174.797	732402.157
152813.000	142375.422	730449.032
760229.375	-71621.703	728495.907
29935.367	626878.875	726542.782
565250.188	140117.313	724589.657
575365.125	-66149.531	722636.532
83393.336	235933.906	720683.407
355471.031	-138992.188	718730.282
432676.188	328014.063	716777.157
527477.250	242920.406	714824.032
250361.859	-351077.188	712870.907
-133388.938	-114966.000	710917.782
147443.563	-229436.219	708964.657
595191.375	308459.938	707011.532
231504.500	-630057.250	705058.407
30704.922	-367356.188	703105.282
-74955.125	390463.813	701152.157
-58637.832	1043.766	699199.032
565947.438	507067.594	697245.907
489449.469	252872.859	695292.782
-2581.094	-230568.844	693339.657
674805.625	-129923.109	691386.532
551978.250	413027.031	689433.407
14970.148	-351138.938	687480.282
203471.484	251948.813	685527.157
352505.500	177364.813	683574.032
96551.031	117195.070	681620.907
660703.375	-60749.813	679667.782
358678.594	426201.063	677714.657
255748.109	-101099.641	675761.532
-143825.938	373437.563	673808.407
678650.625	762334.125	671855.282
94886.156	827205.563	669902.157
851819.875	192514.906	667949.032
315433.969	135100.438	665995.907
1048631.125	164960.875	664042.782
41645.211	493245.188	662089.657
783334.375	131029.250	660136.532
665417.188	297830.938	658183.407
522779.500	132502.813	656230.282
650866.375	232793.563	654277.157
525960.125	406825.094	652324.032
431515.688	-449570.125	650370.907
139479.125	-83647.164	648417.782
323458.563	281737.375	646464.657
520866.563	270742.438	644511.532
731957.750	118338.516	642558.407
429916.969	-121072.719	640605.282
213115.094	-140848.906	638652.157
217020.891	749059.375	636699.032
283784.375	233863.391	634745.907
634292.688	-119555.266	632792.782
128115.117	274699.125	630839.657
959099.188	190114.375	628886.532
182277.359	-65950.063	626933.407
-198992.219	-251794.750	624980.282
113023.547	369903.375	623027.157
-58198.766	59904.172	621074.032
502727.438	13425.379	619120.907
110844.219	261870.625	617167.782
-95176.172	972111.750	615214.657
285121.375	-142283.609	613261.532
509264.750	689124.375	611308.407
624398.375	340765.844	609355.282
793284.250	31598.000	607402.157
443618.531	-27836.438	605449.032
481553.469	361631.594	603495.907
328732.688	-47336.813	601542.782
417511.906	-321028.813	599589.657
268942.156	483878.344	597636.532
65482.688	281935.063	595683.407
243190.859	158476.438	593730.282
381075.375	755074.000	591777.157
574681.500	639187.688	589824.032
714455.813	-808775.938	587870.907
494573.438	346197.000	585917.782
435434.156	-224963.359	583964.657
73171.289	-270824.688	582011.532
671982.375	463984.000	580058.407
11735.391	-540671.875	578105.282
90733.781	-187633.500	576152.157
-26836.484	231773.047	574199.032
