Data Point Listing of File C:\NTNMR\data\phil\temp_F2_spin_echo.tnt
Starting Point:	1	Ending Point:	512
Real	Imag	Hz
642988.188	519960.406	999980.282
840897.000	43265.961	996074.032
784326.000	260316.484	992167.782
1067121.875	-136476.703	988261.532
753613.688	532320.563	984355.282
787152.063	-200546.781	980449.032
794238.063	99539.031	976542.782
601580.063	190910.406	972636.532
949164.563	217460.688	968730.282
766462.500	68760.680	964824.032
914401.375	111154.984	960917.782
1193361.250	82198.602	957011.532
815117.250	292354.063	953105.282
961682.938	-70380.891	949199.032
827308.875	-34854.168	945292.782
842120.750	-193891.781	941386.532
648616.625	403698.406	937480.282
1175694.750	329432.219	933574.032
578148.875	80727.672	929667.782
755152.188	-19380.270	925761.532
1112373.375	360418.406	921855.282
720303.500	99050.766	917949.032
1201038.000	238773.516	914042.782
676177.688	363789.906	910136.532
1042076.813	-44491.488	906230.282
738362.813	117014.719	902324.032
710955.313	95362.086	898417.782
713317.125	449407.281	894511.532
769977.188	-53065.043	890605.282
865228.875	717667.000	886699.032
572495.563	10974.206	882792.782
803340.813	325564.594	878886.532
1020511.625	-8503.867	874980.282
1004986.688	270916.719	871074.032
716785.438	501061.469	867167.782
510937.969	92661.266	863261.532
1049714.875	-68663.898	859355.282
752274.438	152641.766	855449.032
937655.125	-102339.422	851542.782
861248.688	81463.109	847636.532
709419.313	387388.656	843730.282
962432.625	-43838.336	839824.032
1004404.000	31941.055	835917.782
615176.813	497887.719	832011.532
486362.469	-186150.844	828105.282
798222.063	126176.516	824199.032
361800.000	561080.438	820292.782
839137.063	-169932.578	816386.532
537885.750	460644.406	812480.282
619401.688	507102.000	808574.032
867841.938	151703.328	804667.782
923716.438	228291.500	800761.532
933517.500	-20713.736	796855.282
269568.938	132613.109	792949.032
646863.625	339744.469	789042.782
461867.344	463107.406	785136.532
872001.563	563274.438	781230.282
707648.750	209365.250	777324.032
660164.875	-42594.508	773417.782
551252.813	572952.688	769511.532
796671.188	325718.188	765605.282
884293.750	48861.711	761699.032
667325.375	74596.539	757792.782
629459.375	201026.125	753886.532
926587.000	29293.969	749980.282
709644.813	874698.875	746074.032
562611.438	169443.484	742167.782
693087.625	382374.156	738261.532
706611.688	435153.000	734355.282
647069.563	167170.094	730449.032
875170.438	185782.219	726542.782
1027151.563	701126.688	722636.532
969723.313	758102.250	718730.282
881753.938	505998.063	714824.032
323394.531	263227.844	710917.782
673692.063	873738.313	707011.532
688704.938	602443.063	703105.282
552416.000	766310.750	699199.032
780224.938	459083.906	695292.782
1499411.250	497589.406	691386.532
524827.750	695130.125	687480.282
497507.063	449622.656	683574.032
446431.188	451178.844	679667.782
366036.719	388059.188	675761.532
764602.438	554322.625	671855.282
648320.438	446857.156	667949.032
828897.688	734807.938	664042.782
1123874.000	557156.250	660136.532
904397.750	900915.375	656230.282
1036773.188	-199106.922	652324.032
932279.625	366492.875	648417.782
555722.375	426038.844	644511.532
536085.688	779439.313	640605.282
362340.625	1061536.375	636699.032
737265.813	855955.250	632792.782
883617.000	180648.313	628886.532
1067875.250	967359.625	624980.282
1065506.750	633791.188	621074.032
727215.688	505977.688	617167.782
750933.625	1183475.500	613261.532
568337.813	1472613.500	609355.282
734570.875	800079.375	605449.032
678177.000	504300.031	601542.782
688228.688	809698.563	597636.532
636795.250	1353876.250	593730.282
1415749.000	524857.125	589824.032
1057185.750	719473.688	585917.782
1062522.000	765684.063	582011.532
196545.953	1222134.750	578105.282
1037762.188	660910.125	574199.032
899079.063	402652.625	570292.782
657995.625	1004488.000	566386.532
669523.500	117505.750	562480.282
1347363.500	454294.906	558574.032
1108307.500	375298.281	554667.782
855568.938	1069358.750	550761.532
642330.375	727472.938	546855.282
858637.813	1119174.625	542949.032
200776.938	786143.563	539042.782
321263.844	1129660.625	535136.532
1680994.625	978667.625	531230.282
675678.688	404126.313	527324.032
1162707.500	814496.000	523417.782
1010821.375	218567.719	519511.532
487026.125	1194391.000	515605.282
854805.188	637162.875	511699.032
750725.813	1043843.750	507792.782
811515.063	851018.875	503886.532
1140227.875	824320.375	499980.282
722466.688	1551524.875	496074.032
667880.000	711599.875	492167.782
477495.594	1078546.375	488261.532
791083.813	1097277.625	484355.282
502994.750	1033203.750	480449.032
1088600.750	818679.188	476542.782
433814.969	1412524.125	472636.532
890322.938	576772.625	468730.282
841786.313	1110262.125	464824.032
590265.125	1449399.250	460917.782
1268476.000	757928.125	457011.532
1156260.375	875521.875	453105.282
508981.750	1266599.000	449199.032
699663.625	875386.563	445292.782
582615.000	1367192.375	441386.532
1234823.250	801053.438	437480.282
1118754.500	1361238.750	433574.032
603611.688	842324.313	429667.782
766387.875	1086147.875	425761.532
665640.125	1014574.750	421855.282
1052862.875	1099319.875	417949.032
850775.063	1536573.500	414042.782
771786.750	1452929.875	410136.532
212894.781	1720767.125	406230.282
1487095.875	982275.438	402324.032
1263346.250	1290434.000	398417.782
825991.000	1244362.375	394511.532
320295.656	1591667.500	390605.282
648562.750	1252130.375	386699.032
811000.875	1516398.000	382792.782
291317.688	1628426.750	378886.532
1162460.625	1353498.250	374980.282
699876.875	1612342.375	371074.032
799013.063	1840083.500	367167.782
673639.750	1196625.250	363261.532
867816.375	1788994.125	359355.282
888210.688	2082226.625	355449.032
1324856.250	1456118.625	351542.782
1334144.750	2344365.000	347636.532
863335.750	1908600.000	343730.282
448511.563	1616654.375	339824.032
858413.125	1100714.750	335917.782
859910.438	1744085.125	332011.532
801609.875	1475825.000	328105.282
731610.688	2044361.125	324199.032
869503.000	2069401.500	320292.782
882144.063	1808032.000	316386.532
478043.563	1700585.125	312480.282
1080703.750	1773419.250	308574.032
908581.000	1913254.250	304667.782
1027393.063	2663260.750	300761.532
943284.813	2210007.250	296855.282
270959.531	2129474.750	292949.032
1006751.500	2020891.750	289042.782
462437.156	2578562.750	285136.532
352748.000	2305027.500	281230.282
662804.500	2452047.000	277324.032
549881.313	2492399.000	273417.782
1130906.750	2641596.000	269511.532
953111.063	2547780.250	265605.282
485367.281	2647757.750	261699.032
1291918.250	2584315.000	257792.782
877650.063	3294494.500	253886.532
413143.688	2730288.500	249980.282
851998.313	2798072.000	246074.032
891999.563	3374549.500	242167.782
256846.734	2879665.250	238261.532
727443.000	3406334.750	234355.282
748365.938	3219865.750	230449.032
861074.563	3215690.250	226542.782
1011897.125	4078137.500	222636.532
747925.375	3291368.750	218730.282
777704.500	4061154.500	214824.032
850131.938	4122922.250	210917.782
383128.063	4071980.000	207011.532
1257864.125	4113725.000	203105.282
588500.563	4479450.500	199199.032
1135528.250	5322661.000	195292.782
552847.438	4980011.500	191386.532
964849.188	5201129.500	187480.282
804017.813	5552043.500	183574.032
506255.000	5700454.000	179667.782
899064.000	6172401.500	175761.532
246864.656	6569314.000	171855.282
859122.188	6945353.000	167949.032
1169922.625	7174135.000	164042.782
188602.734	7889804.000	160136.532
989449.250	8653761.000	156230.282
1391404.625	9843615.000	152324.032
1459246.625	11008665.000	148417.782
2125959.000	12078248.000	144511.532
3283737.500	13186335.000	140605.282
4316256.000	14860826.000	136699.032
5916161.000	14805256.000	132792.782
8465681.000	15989000.000	128886.532
11321227.000	16690024.000	124980.282
13576270.000	15905232.000	121074.032
16469634.000	15336043.000	117167.782
20194582.000	14452597.000	113261.532
23891572.000	11336214.000	109355.282
24309264.000	7620214.000	105449.032
24808904.000	4790582.500	101542.782
24550934.000	1294992.625	97636.532
23710726.000	-1225335.625	93730.282
23299854.000	-3281375.250	89824.032
22094760.000	-5609565.000	85917.782
20646546.000	-7763020.000	82011.532
18339432.000	-9732171.000	78105.282
16680578.000	-11168663.000	74199.032
14448065.000	-10799289.000	70292.782
13392777.000	-11348432.000	66386.532
11341510.000	-11028554.000	62480.282
10519117.000	-10892315.000	58574.032
9434434.000	-11171100.000	54667.782
8808208.000	-10527373.000	50761.532
8224171.500	-10556141.000	46855.282
6729315.500	-10407729.000	42949.032
6214095.000	-10831015.000	39042.782
5660464.500	-10702296.000	35136.532
5131732.500	-10223371.000	31230.282
4912781.500	-9914511.000	27324.032
4296530.500	-10167470.000	23417.782
3589725.500	-9359927.000	19511.532
3121715.500	-8750189.000	15605.282
2879643.750	-8293757.500	11699.032
2443344.750	-8843763.000	7792.782
1078511.875	-8334091.500	3886.532
1160433.625	-7722091.500	-19.718
941260.625	-6731479.500	-3925.968
1015868.438	-6652554.500	-7832.218
1082211.750	-5872023.000	-11738.468
807800.750	-6117610.500	-15644.718
816085.938	-5699860.500	-19550.968
568826.688	-5680802.500	-23457.218
796240.500	-5343572.000	-27363.468
1250097.250	-4933152.500	-31269.718
659958.938	-5308690.500	-35175.968
791144.875	-4918969.000	-39082.218
808058.563	-4974566.000	-42988.468
933332.188	-4481453.000	-46894.718
212994.172	-4155603.500	-50800.968
233855.297	-4100394.250	-54707.218
82735.242	-4161127.500	-58613.468
322907.813	-3827076.500	-62519.718
336933.500	-3963070.250	-66425.968
587333.625	-3989255.250	-70332.218
122067.891	-3532136.000	-74238.468
-217555.234	-3436482.750	-78144.718
41211.996	-3274400.000	-82050.968
-519757.563	-3284991.000	-85957.218
-331909.281	-3413097.500	-89863.468
-25191.576	-2791452.750	-93769.718
173560.844	-2645129.500	-97675.968
285561.563	-2486246.750	-101582.218
308485.594	-2364485.500	-105488.468
466527.438	-2459109.000	-109394.718
223995.281	-2411035.250	-113300.968
708498.063	-2431949.500	-117207.218
667952.500	-2318437.500	-121113.468
101336.297	-2150836.250	-125019.718
212177.094	-2030752.750	-128925.968
195065.359	-2042508.750	-132832.218
635409.750	-2512379.250	-136738.468
733192.875	-2293018.750	-140644.718
411785.094	-2056665.250	-144550.968
965087.750	-2075235.750	-148457.218
447457.063	-1826637.500	-152363.468
568472.563	-2217024.000	-156269.718
805252.438	-1523215.500	-160175.968
810304.125	-1450302.750	-164082.218
801397.688	-1892658.125	-167988.468
858713.750	-2044767.500	-171894.718
330183.031	-2115768.000	-175800.968
556478.813	-1733837.250	-179707.218
461491.406	-1795860.500	-183613.468
749908.688	-1567514.625	-187519.718
553104.188	-1500205.250	-191425.968
777907.125	-1555361.750	-195332.218
455331.313	-1604708.250	-199238.468
704834.063	-1735736.125	-203144.718
-25032.627	-1459229.250	-207050.968
728755.188	-1821706.875	-210957.218
663403.438	-1408870.000	-214863.468
403430.625	-1445390.750	-218769.718
491377.625	-1507590.375	-222675.968
538767.438	-1450395.125	-226582.218
244990.891	-1483864.625	-230488.468
856299.250	-1777589.125	-234394.718
424668.813	-1620971.750	-238300.968
500905.188	-1329864.625	-242207.218
459901.063	-1476336.250	-246113.468
781184.875	-1338523.750	-250019.718
551150.500	-1631030.750	-253925.968
405214.531	-1720159.250	-257832.218
913991.938	-1208964.375	-261738.468
884067.938	-1285629.000	-265644.718
229756.703	-1355947.000	-269550.968
574032.250	-1006845.125	-273457.218
418465.906	-1814454.375	-277363.468
1041770.250	-1530849.750	-281269.718
522337.844	-1125135.500	-285175.968
1063536.875	-1724387.750	-289082.218
575654.438	-1106356.500	-292988.468
598044.938	-1355841.375	-296894.718
671106.438	-835020.688	-300800.968
879300.813	-725013.375	-304707.218
688653.625	-951473.063	-308613.468
686289.063	-770262.813	-312519.718
828647.188	-1310068.750	-316425.968
1130497.000	-656372.563	-320332.218
619911.563	-698450.125	-324238.468
836554.688	-864250.438	-328144.718
737456.688	-1007755.250	-332050.968
756672.688	-741762.125	-335957.218
560934.500	-1242858.000	-339863.468
1141848.125	-604617.250	-343769.718
623232.188	-621382.563	-347675.968
955635.188	-927286.125	-351582.218
916287.500	-1225454.625	-355488.468
555610.000	-1065351.500	-359394.718
928848.188	-929845.125	-363300.968
263025.469	-1134261.875	-367207.218
857779.938	-1179257.125	-371113.468
991561.875	-1128395.750	-375019.718
292654.219	-886412.313	-378925.968
847250.375	-1193233.375	-382832.218
981173.313	-1054223.125	-386738.468
553942.875	-863744.375	-390644.718
662125.125	-638917.250	-394550.968
668534.438	-825339.063	-398457.218
830990.000	-1043806.000	-402363.468
779770.125	-1067437.375	-406269.718
363327.563	-1041478.313	-410175.968
779462.000	-952982.063	-414082.218
450717.906	-1017082.875	-417988.468
719758.375	-983339.563	-421894.718
709892.063	-913741.938	-425800.968
338652.750	-1004097.375	-429707.218
943734.375	-869931.500	-433613.468
466364.313	-600524.063	-437519.718
656429.563	-504093.406	-441425.968
664674.813	-853002.375	-445332.218
944960.875	-510343.188	-449238.468
846719.125	-319167.750	-453144.718
711387.875	-776235.875	-457050.968
642698.063	-932043.125	-460957.218
483097.000	-851715.750	-464863.468
685086.563	-711038.063	-468769.718
656009.000	-851928.125	-472675.968
706178.875	-282502.594	-476582.218
930750.750	-327971.375	-480488.468
474945.531	-673275.313	-484394.718
359109.750	-583732.500	-488300.968
682152.375	-1202025.500	-492207.218
709444.563	-650740.563	-496113.468
723782.125	-923497.000	-500019.718
656147.125	-764634.500	-503925.968
508123.563	-576363.813	-507832.218
318553.813	-765485.250	-511738.468
977577.750	-683245.000	-515644.718
630716.625	-437748.219	-519550.968
534382.188	-815393.688	-523457.218
747016.813	-600728.438	-527363.468
687512.063	-563514.500	-531269.718
675657.563	-1120959.250	-535175.968
1033985.063	-661119.313	-539082.218
642176.313	-696196.750	-542988.468
704762.750	-530179.250	-546894.718
639712.500	-735404.938	-550800.968
817376.125	-389511.031	-554707.218
542577.125	-641810.438	-558613.468
984728.500	-535825.250	-562519.718
757500.438	-535055.500	-566425.968
844439.500	-515835.531	-570332.218
677997.250	-911596.375	-574238.468
522661.750	-553681.938	-578144.718
1160814.125	-697465.250	-582050.968
714471.125	-221020.656	-585957.218
638581.375	-383651.906	-589863.468
646718.813	-283821.344	-593769.718
497676.156	-237850.563	-597675.968
286730.625	-338441.375	-601582.218
447794.531	-406510.906	-605488.468
587441.938	-563724.813	-609394.718
770834.875	-747422.188	-613300.968
859816.000	-491033.938	-617207.218
533889.188	-731253.313	-621113.468
730038.188	-534325.625	-625019.718
886450.250	-546934.063	-628925.968
807253.313	-374170.344	-632832.218
634350.813	-445493.969	-636738.468
760301.625	-328450.500	-640644.718
490904.969	-410423.094	-644550.968
776130.813	-576222.813	-648457.218
816447.813	-370321.156	-652363.468
425205.781	-253448.953	-656269.718
628544.688	-142191.766	-660175.968
839745.813	-538791.500	-664082.218
693274.750	-336968.125	-667988.468
743776.375	-182653.047	-671894.718
554532.375	-293745.188	-675800.968
514570.531	-66414.719	-679707.218
889691.563	-209014.078	-683613.468
793176.313	-506309.250	-687519.718
693712.438	-334717.063	-691425.968
591453.500	-223581.672	-695332.218
715117.438	-35995.594	-699238.468
781508.563	-243776.938	-703144.718
563867.875	-409995.656	-707050.968
762147.250	-198099.469	-710957.218
919547.625	-496041.281	-714863.468
608911.313	-288952.625	-718769.718
675248.688	-152390.625	-722675.968
640204.188	-208157.406	-726582.218
840673.375	-226810.766	-730488.468
728729.125	-148246.844	-734394.718
712835.313	-433586.625	-738300.968
643537.875	-116113.656	-742207.218
684927.250	-469390.625	-746113.468
396103.625	-844748.250	-750019.718
954921.938	-181390.500	-753925.968
730053.563	-77512.195	-757832.218
535908.125	-479370.031	-761738.468
648555.938	-352684.594	-765644.718
722234.063	-131532.844	-769550.968
340981.094	-166626.000	-773457.218
751673.813	-63420.094	-777363.468
511721.656	-112122.375	-781269.718
707117.000	626.219	-785175.968
557265.375	-325874.656	-789082.218
960847.188	-29226.529	-792988.468
843667.500	-451103.438	-796894.718
497172.719	-176281.531	-800800.968
820163.375	49341.711	-804707.218
858021.063	-152636.125	-808613.468
611102.000	-202152.188	-812519.718
616392.500	-257921.563	-816425.968
1095344.250	-127321.891	-820332.218
290574.031	-6919.717	-824238.468
796733.875	102014.352	-828144.718
680864.313	-655852.000	-832050.968
786145.313	-216136.125	-835957.218
812893.000	-58185.355	-839863.468
530142.813	90.037	-843769.718
636759.438	52228.500	-847675.968
904135.125	-223471.234	-851582.218
1181607.625	-130545.797	-855488.468
763560.688	-221551.297	-859394.718
798654.625	-177526.375	-863300.968
785520.875	-167590.891	-867207.218
952127.000	-489215.500	-871113.468
522590.063	139330.156	-875019.718
556980.250	148570.625	-878925.968
785869.563	-94123.117	-882832.218
411426.344	-403665.813	-886738.468
689728.625	-306142.750	-890644.718
805283.875	-136699.453	-894550.968
821892.813	-21086.010	-898457.218
416934.688	-111307.648	-902363.468
725458.188	451794.625	-906269.718
647167.188	341509.094	-910175.968
1002749.500	-79270.055	-914082.218
1065769.000	-257531.047	-917988.468
890777.313	-76198.297	-921894.718
505884.688	-17823.600	-925800.968
933090.375	-171824.547	-929707.218
625136.813	88839.656	-933613.468
502461.625	143810.828	-937519.718
728597.375	129297.344	-941425.968
638187.688	-163596.672	-945332.218
743750.938	-85322.344	-949238.468
650314.875	-144923.125	-953144.718
680830.563	59681.465	-957050.968
695356.875	142140.438	-960957.218
749104.750	-183888.281	-964863.468
723095.938	219097.422	-968769.718
641840.500	175332.906	-972675.968
674704.188	-34120.863	-976582.218
720501.688	263129.031	-980488.468
1035240.313	232558.656	-984394.718
624908.875	19604.801	-988300.968
277338.094	-1803.959	-992207.218
435329.125	48606.188	-996113.468
