Data Point Listing of File C:\NTNMR\data\phil\temp_F2_spin_echo.tnt
Starting Point:	1	Ending Point:	512
Real	Imag	Hz
1612695.875	409035.656	999980.282
1657653.625	-55.996	996074.032
1182110.125	161020.359	992167.782
1252438.625	245032.906	988261.532
1252749.375	341691.906	984355.282
1704714.125	75715.859	980449.032
1265456.750	142138.281	976542.782
1794038.875	-29519.488	972636.532
1492123.250	257508.391	968730.282
923726.000	538394.188	964824.032
1740620.375	-138264.344	960917.782
1416934.625	208274.516	957011.532
1123017.625	122770.313	953105.282
1612272.875	82363.656	949199.032
1309800.250	101758.172	945292.782
1445644.250	323765.219	941386.532
988356.875	250443.141	937480.282
1444393.625	315772.938	933574.032
1202383.625	89280.070	929667.782
1201902.250	-99551.367	925761.532
1290575.625	97409.344	921855.282
894316.563	-243039.063	917949.032
1527588.375	591033.125	914042.782
1358480.375	-25504.449	910136.532
1172560.375	-19326.842	906230.282
1426341.125	510942.531	902324.032
1048497.063	-183.654	898417.782
1412234.000	453873.063	894511.532
1189636.875	268874.063	890605.282
1250909.875	-12589.541	886699.032
1266697.625	467216.719	882792.782
1500021.125	-348006.781	878886.532
1058314.875	-207582.625	874980.282
1344931.750	-24581.400	871074.032
1405936.000	-187001.750	867167.782
1676567.500	806371.250	863261.532
1850424.500	246442.734	859355.282
1079012.250	957545.125	855449.032
1780577.250	312129.281	851542.782
1439543.375	576322.375	847636.532
1667698.250	360287.344	843730.282
1392051.625	287887.594	839824.032
1532286.375	454237.969	835917.782
1620376.625	415493.000	832011.532
1263144.750	312466.344	828105.282
1393463.125	573662.500	824199.032
1499865.750	512218.063	820292.782
1893979.375	518098.500	816386.532
1130756.250	384980.031	812480.282
1163550.250	417204.250	808574.032
1313154.125	532687.500	804667.782
1357724.875	223595.938	800761.532
976090.250	338955.875	796855.282
1440925.000	836606.313	792949.032
1296604.750	317345.000	789042.782
1421920.125	233183.281	785136.532
1515084.875	25532.336	781230.282
870075.188	357536.344	777324.032
1370939.125	768659.063	773417.782
1146231.625	29198.193	769511.532
1019922.250	678835.563	765605.282
1498541.625	721441.875	761699.032
1380645.375	919587.063	757792.782
1293765.125	12050.978	753886.532
1123995.125	669632.875	749980.282
1455225.000	574038.563	746074.032
1114502.125	808021.875	742167.782
1303638.625	507262.156	738261.532
1750042.125	244554.500	734355.282
1692658.500	888055.563	730449.032
1685231.875	524908.188	726542.782
951091.750	1209278.250	722636.532
1340486.000	1538149.875	718730.282
1155067.250	649280.688	714824.032
814466.125	668711.938	710917.782
1444090.500	673510.750	707011.532
1763684.000	388751.125	703105.282
2028159.500	533403.688	699199.032
1162784.625	196927.984	695292.782
1630214.000	774560.438	691386.532
1463998.625	734985.750	687480.282
827946.250	720958.688	683574.032
1858457.125	525130.625	679667.782
1772778.500	1374931.125	675761.532
1225809.625	346305.219	671855.282
1063733.875	1062985.375	667949.032
1469187.750	1149817.375	664042.782
1333685.750	661283.688	660136.532
1630704.750	476133.250	656230.282
1049278.625	960271.125	652324.032
1428693.750	554813.938	648417.782
1417063.875	710336.688	644511.532
1633096.000	1119169.125	640605.282
512430.281	1379279.750	636699.032
1473842.875	861731.188	632792.782
929746.000	802585.063	628886.532
