Data Point Listing of File C:\NTNMR\data\Dan\31P_F2_spin_echo.tnt
Starting Point:	1	Ending Point:	512
Real	Imag	Hz
-1149215.375	1046807.938	999980.282
169428.484	234851.016	996074.032
-217717.828	-46322.918	992167.782
642834.563	-406579.688	988261.532
-25612.998	471158.500	984355.282
-282701.938	-272730.375	980449.032
-7558.729	135186.266	976542.782
20419.498	-346908.188	972636.532
-466095.125	163182.391	968730.282
-999902.875	35536.711	964824.032
-638500.375	24669.717	960917.782
-256330.047	428458.438	957011.532
-949585.250	523291.344	953105.282
-975529.625	405630.031	949199.032
-212578.703	-260038.516	945292.782
-499361.625	227364.531	941386.532
222447.563	1075878.000	937480.282
-583997.375	590956.500	933574.032
-773464.688	74704.859	929667.782
-148516.547	1245191.375	925761.532
-67457.852	1165420.250	921855.282
-18866.139	1525461.625	917949.032
538941.438	861941.250	914042.782
91515.656	739420.750	910136.532
508225.000	1514066.000	906230.282
563657.688	599974.063	902324.032
-56157.707	640679.188	898417.782
791541.063	641416.875	894511.532
284631.594	184840.000	890605.282
47809.211	841819.813	886699.032
775580.313	1137819.625	882792.782
-224841.828	-150921.859	878886.532
833818.188	103113.141	874980.282
322232.250	-527918.375	871074.032
-410980.094	206021.391	867167.782
-608212.000	326531.031	863261.532
-132544.203	591220.813	859355.282
-162562.500	-283880.375	855449.032
-400742.719	-446540.313	851542.782
-759656.313	157386.406	847636.532
-149684.875	1033979.750	843730.282
-1148692.000	-94332.461	839824.032
-260649.063	581584.813	835917.782
-916518.813	467480.563	832011.532
-1677037.375	909248.000	828105.282
-869642.500	1091387.125	824199.032
-29801.699	1762204.125	820292.782
-731204.813	1193842.750	816386.532
-111789.336	1358307.875	812480.282
-3011.811	1838861.500	808574.032
535972.875	2345188.000	804667.782
183130.578	509756.906	800761.532
707242.438	1316992.875	796855.282
160373.578	299317.750	792949.032
978240.750	-226168.891	789042.782
339030.563	292232.719	785136.532
848511.875	298680.938	781230.282
401761.594	-969769.875	777324.032
939298.688	-19485.123	773417.782
331336.563	380151.281	769511.532
169178.391	455945.969	765605.282
-1373538.500	-1341.293	761699.032
-1106907.375	-273123.688	757792.782
-551877.500	562676.438	753886.532
-382030.594	359013.938	749980.282
-809682.313	431581.375	746074.032
297889.750	379403.938	742167.782
-417708.594	-199691.984	738261.532
-8194.396	1587820.750	734355.282
-1695476.625	1611345.750	730449.032
-341442.688	1035596.375	726542.782
884422.438	1587126.750	722636.532
433318.125	623527.000	718730.282
60950.703	1679951.500	714824.032
-782006.063	1773223.000	710917.782
987698.688	1110535.125	707011.532
-508225.563	-42144.957	703105.282
912184.688	1018201.688	699199.032
1043001.125	638926.500	695292.782
410462.563	962870.000	691386.532
1175108.875	292953.219	687480.282
35260.344	34203.504	683574.032
759868.250	-584439.938	679667.782
643714.500	878409.750	675761.532
-684984.438	-314051.969	671855.282
962921.563	-256170.469	667949.032
-961687.125	-202980.328	664042.782
-123333.422	-566090.125	660136.532
-257347.375	557400.250	656230.282
-632818.938	544806.313	652324.032
-1241356.375	656726.125	648417.782
18426.627	1164666.875	644511.532
-956787.938	423668.406	640605.282
-970298.375	998662.188	636699.032
-710404.438	982886.375	632792.782
42345.441	2126835.750	628886.532
-534244.375	2486652.250	624980.282
530527.188	2350470.750	621074.032
46857.711	1795674.625	617167.782
1742507.875	1565077.125	613261.532
443247.969	1153201.000	609355.282
1359647.625	1684468.375	605449.032
-234681.047	1258211.875	601542.782
1426402.250	1210945.875	597636.532
624739.063	-62202.715	593730.282
461234.156	570673.500	589824.032
578844.438	957080.938	585917.782
-596032.125	-11462.996	582011.532
235948.688	576788.063	578105.282
-474579.531	306476.906	574199.032
-944119.063	957433.500	570292.782
-526207.813	843910.375	566386.532
-686033.625	1115693.000	562480.282
-538867.750	782578.250	558574.032
-1307396.250	1378636.375	554667.782
64455.391	1839071.250	550761.532
-1115049.500	2390946.250	546855.282
118277.531	955290.875	542949.032
-547915.188	792374.750	539042.782
-1054280.875	1427161.625	535136.532
-167422.891	1354197.875	531230.282
-103247.664	1581447.875	527324.032
564332.938	2833646.500	523417.782
-1452108.500	2339002.750	519511.532
1132001.750	2473377.000	515605.282
-80090.180	1949843.750	511699.032
876035.813	3235624.500	507792.782
1007536.375	1725542.375	503886.532
163951.891	2521660.000	499980.282
-740261.938	604048.688	496074.032
7636.090	973974.188	492167.782
575822.500	569233.750	488261.532
93109.320	2056231.875	484355.282
-363393.156	436119.063	480449.032
437802.938	836355.625	476542.782
-602028.500	1641732.625	472636.532
-178161.313	1217307.000	468730.282
76298.813	1849040.500	464824.032
-581380.375	1853752.375	460917.782
-760165.875	1800656.375	457011.532
-463737.938	2316175.750	453105.282
-795589.313	1826506.750	449199.032
-1236095.875	1658971.250	445292.782
463237.219	1857048.375	441386.532
-407110.188	1840861.250	437480.282
-1138066.125	2298621.000	433574.032
-659681.813	2693218.000	429667.782
-543205.625	3653294.000	425761.532
-1280607.875	2509148.500	421855.282
-977279.688	2794316.000	417949.032
2183028.000	2843476.500	414042.782
-69644.844	3228767.000	410136.532
573798.563	2944528.250	406230.282
383661.719	1557855.875	402324.032
666129.000	3261712.500	398417.782
-215892.344	2204722.250	394511.532
1058935.875	2936847.000	390605.282
-205962.156	3092512.250	386699.032
-16870.578	3280763.750	382792.782
-73675.750	3132026.500	378886.532
656862.125	2608667.750	374980.282
701618.375	2729382.250	371074.032
-1548032.375	3247262.000	367167.782
-321652.906	3189336.500	363261.532
-609314.875	4047914.000	359355.282
-492842.188	4438047.500	355449.032
-993946.750	3508612.500	351542.782
45624.914	2534630.500	347636.532
894852.438	5056947.000	343730.282
-365089.906	3709801.750	339824.032
-320794.875	4212386.500	335917.782
1067016.625	3871786.500	332011.532
812702.750	2324179.000	328105.282
614924.250	4722287.500	324199.032
718478.438	4772465.000	320292.782
597785.188	4766113.000	316386.532
722044.438	3272318.750	312480.282
1634538.125	3676026.750	308574.032
424089.938	5044386.000	304667.782
-28483.365	3148300.000	300761.532
1139148.625	3178087.250	296855.282
558431.563	4710244.500	292949.032
-45495.582	4627760.000	289042.782
220487.563	3765957.250	285136.532
847187.813	3911441.000	281230.282
423544.875	5408560.500	277324.032
-873281.563	4522038.500	273417.782
90337.578	5201686.500	269511.532
-1295414.000	5854310.000	265605.282
328078.969	5868437.500	261699.032
-2247985.000	6847854.000	257792.782
-1060984.500	6332960.000	253886.532
-1504831.000	8754317.000	249980.282
-2285947.750	9068418.000	246074.032
-2309547.500	8072374.000	242167.782
-1119479.125	8117601.500	238261.532
-2268740.500	10095276.000	234355.282
-2564889.500	10672085.000	230449.032
-2662656.750	10980590.000	226542.782
-1133130.500	12498198.000	222636.532
-1869705.375	14358618.000	218730.282
-1977976.125	14491368.000	214824.032
-1688916.875	16754210.000	210917.782
-1066543.250	19930186.000	207011.532
-738182.375	22341882.000	203105.282
1161655.375	25596260.000	199199.032
3660583.500	28609098.000	195292.782
8262240.000	29804330.000	191386.532
12157490.000	31883466.000	187480.282
16797660.000	34852892.000	183574.032
22312146.000	35456244.000	179667.782
28729720.000	34995980.000	175761.532
34245556.000	34114068.000	171855.282
43922908.000	33035004.000	167949.032
54545132.000	28238960.000	164042.782
62819144.000	18763980.000	160136.532
69180560.000	4866330.000	156230.282
73739840.000	-11812183.000	152324.032
65149920.000	-31121494.000	148417.782
50236496.000	-41047700.000	144511.532
35951040.000	-44022856.000	140605.282
25465692.000	-42716952.000	136699.032
16811212.000	-40069100.000	132792.782
12056708.000	-37458052.000	128886.532
6515123.500	-35456408.000	124980.282
2437433.000	-31009806.000	121074.032
511852.500	-26874074.000	117167.782
-654118.625	-23516808.000	113261.532
-1394791.250	-20920792.000	109355.282
-3222359.750	-16421371.000	105449.032
-1928654.250	-15940278.000	101542.782
-764287.313	-12884771.000	97636.532
-1276918.000	-12043401.000	93730.282
539301.938	-11183967.000	89824.032
-94685.781	-11206948.000	85917.782
528232.563	-10858276.000	82011.532
-72944.141	-11127787.000	78105.282
407458.156	-11604671.000	74199.032
-12220.164	-10199495.000	70292.782
-608103.188	-8599981.000	66386.532
-572875.125	-9522658.000	62480.282
-1487540.375	-9654833.000	58574.032
-1178168.250	-7328436.000	54667.782
-1491791.125	-7076702.500	50761.532
-533868.250	-6342959.000	46855.282
-1358266.500	-6479063.000	42949.032
-537002.750	-6627212.500	39042.782
70816.656	-5862282.000	35136.532
-228759.844	-6591589.000	31230.282
89449.672	-6343524.000	27324.032
-78217.188	-5851672.000	23417.782
-513537.313	-6781951.000	19511.532
1299345.250	-5202139.000	15605.282
1154083.500	-6306443.500	11699.032
-326744.875	-4883288.000	7792.782
376109.281	-6686782.500	3886.532
-9134152.000	-27032268.000	-19.718
1098758.375	-5040227.000	-3925.968
-496031.469	-6033822.500	-7832.218
-210174.313	-5199507.500	-11738.468
-977341.063	-6171007.500	-15644.718
-131580.953	-6215249.500	-19550.968
-400069.594	-6019747.000	-23457.218
-315295.250	-4854408.000	-27363.468
-1362811.000	-4717663.500	-31269.718
-417128.125	-6546374.500	-35175.968
-144906.172	-5490799.500	-39082.218
-1469757.250	-5007168.500	-42988.468
-511895.906	-4304128.000	-46894.718
-1463320.500	-4716258.500	-50800.968
-719049.688	-3928886.000	-54707.218
-1127944.250	-4583058.000	-58613.468
-1094517.750	-3420639.500	-62519.718
-2467979.500	-3164351.500	-66425.968
-1427741.375	-2407327.250	-70332.218
376323.188	-3630884.250	-74238.468
-1278125.875	-3689763.500	-78144.718
-1214756.250	-3540726.500	-82050.968
377155.313	-3218292.750	-85957.218
96625.828	-2432501.500	-89863.468
-382258.063	-3840872.500	-93769.718
-364277.250	-4042633.750	-97675.968
-94891.000	-3676883.750	-101582.218
-981171.375	-4111650.250	-105488.468
-992754.125	-3699413.000	-109394.718
-1304378.625	-2856856.250	-113300.968
-446562.500	-4471757.500	-117207.218
-1122863.125	-3357768.500	-121113.468
-2226101.500	-3464326.750	-125019.718
-983437.625	-3148115.250	-128925.968
-1566426.750	-2440543.250	-132832.218
-1532398.500	-2702754.750	-136738.468
-820230.625	-2717933.750	-140644.718
-735948.000	-1856886.375	-144550.968
-659502.000	-1355137.500	-148457.218
-1943437.125	-2239597.000	-152363.468
-815687.063	-3624768.500	-156269.718
-530630.313	-2910296.500	-160175.968
-427717.250	-1891917.875	-164082.218
-907401.375	-1797085.750	-167988.468
539748.938	-3176193.750	-171894.718
168430.750	-2425600.750	-175800.968
-223292.984	-3288542.500	-179707.218
-939003.500	-2684343.500	-183613.468
-209761.281	-2573853.750	-187519.718
-428327.188	-2057699.375	-191425.968
-1078197.750	-2605494.250	-195332.218
-199412.906	-2615068.250	-199238.468
-141973.891	-3325164.750	-203144.718
-728427.250	-2028221.000	-207050.968
-1344482.625	-2995692.000	-210957.218
-1376949.750	-3353486.750	-214863.468
-1233272.000	-2351065.750	-218769.718
-1414537.375	-2273627.750	-222675.968
-1221367.000	-2190188.000	-226582.218
-1745373.750	-2095062.250	-230488.468
-1358121.000	-2341219.250	-234394.718
-2125574.500	-1485267.875	-238300.968
-1699195.750	-2326045.500	-242207.218
-2406161.000	-1454616.875	-246113.468
-78032.125	-1485002.750	-250019.718
-1178930.625	-1578291.875	-253925.968
-1157334.500	-1067500.125	-257832.218
-643850.250	-1426769.250	-261738.468
-1406977.500	-966094.375	-265644.718
-363670.344	-1278967.750	-269550.968
-924242.188	-1036537.938	-273457.218
-602271.500	-1231312.125	-277363.468
-742343.688	-355974.781	-281269.718
-633341.500	-2072008.250	-285175.968
296731.000	-1222095.500	-289082.218
-824901.625	-1321356.875	-292988.468
-573335.188	-635310.000	-296894.718
-155370.141	-1514063.000	-300800.968
-1284674.125	-2463495.250	-304707.218
-1501323.250	-1475176.000	-308613.468
-742835.000	-742903.688	-312519.718
-400040.438	-798690.500	-316425.968
-468798.313	-686230.875	-320332.218
-233953.172	-2104064.750	-324238.468
-1487985.750	-1427717.500	-328144.718
-264577.219	-1435624.875	-332050.968
-1015640.813	-743494.813	-335957.218
-322684.063	-1456714.625	-339863.468
-268559.031	-1186091.375	-343769.718
-454360.563	-1687969.250	-347675.968
-386304.500	-1380718.625	-351582.218
-968452.875	-1704438.250	-355488.468
-881983.813	-1067378.875	-359394.718
-1048652.625	-1575307.625	-363300.968
-1342093.875	-1010097.250	-367207.218
-941942.250	-528525.625	-371113.468
-159991.828	-1562513.125	-375019.718
-960101.250	-960607.000	-378925.968
-807028.375	-1061714.750	-382832.218
-1424030.500	-654214.625	-386738.468
-194732.656	-289788.250	-390644.718
772307.250	212417.656	-394550.968
-675899.125	-1035804.938	-398457.218
-737941.500	-1168479.125	-402363.468
-453163.500	-341438.219	-406269.718
-681180.875	-1505466.875	-410175.968
-814292.375	-906342.875	-414082.218
-922859.000	-754075.188	-417988.468
-461274.813	-977781.938	-421894.718
-1292447.125	-833684.000	-425800.968
197980.313	-1190471.500	-429707.218
-537220.625	-1623970.750	-433613.468
-196214.484	-1468889.375	-437519.718
-656974.250	-849932.250	-441425.968
-25093.318	-1096525.875	-445332.218
-954483.313	-1062399.375	-449238.468
-1049222.125	-144561.078	-453144.718
-627220.125	-1313818.125	-457050.968
-1133956.625	-1219356.625	-460957.218
-743163.750	-612193.500	-464863.468
-816703.563	-437078.438	-468769.718
-1132773.375	-1152686.625	-472675.968
-969232.688	-813580.688	-476582.218
-179718.078	-1124417.125	-480488.468
-481309.250	-614019.875	-484394.718
-1222471.000	-641817.750	-488300.968
-473164.063	-805796.063	-492207.218
-460277.000	-1554465.375	-496113.468
-529782.063	-1095110.375	-500019.718
-294890.625	3675.475	-503925.968
-923495.750	-1034911.563	-507832.218
