Data Point Listing of File C:\NTNMR\data\Dan\31P_F2_spin_echo.tnt
Starting Point:	1	Ending Point:	512
Real	Imag	Hz
726988.250	-503100.875	999980.282
-196108.656	-54568.082	996074.032
-203052.516	44330.047	992167.782
-147832.125	702552.250	988261.532
313668.406	-167892.969	984355.282
409366.156	477228.969	980449.032
143692.297	184035.609	976542.782
-149802.500	327611.750	972636.532
222328.609	-143328.219	968730.282
195341.703	573026.438	964824.032
257041.703	297655.063	960917.782
111452.594	796293.625	957011.532
606954.063	140824.594	953105.282
667047.125	499501.125	949199.032
336496.125	-87151.844	945292.782
507505.500	592702.188	941386.532
-54105.750	-139671.203	937480.282
474046.906	285240.844	933574.032
296580.406	340441.500	929667.782
270160.188	193978.875	925761.532
179269.797	-291855.313	921855.282
401926.875	16158.965	917949.032
321862.906	236580.859	914042.782
460560.156	-136684.578	910136.532
357791.656	329749.344	906230.282
143530.125	-19071.602	902324.032
307732.563	-61794.285	898417.782
259788.703	6046.472	894511.532
227469.063	-446550.375	890605.282
-69406.680	82790.617	886699.032
573772.563	164259.594	882792.782
12543.626	-199592.547	878886.532
482606.563	-277565.344	874980.282
548340.250	-251605.422	871074.032
-438067.000	81802.820	867167.782
-158764.438	301829.531	863261.532
-140312.125	96416.961	859355.282
282164.813	-30067.891	855449.032
-210347.797	-16824.092	851542.782
209547.188	429954.875	847636.532
262207.688	204701.344	843730.282
261902.203	-44516.871	839824.032
155040.016	254220.125	835917.782
-42588.496	621946.500	832011.532
259464.109	19865.332	828105.282
192075.359	321700.969	824199.032
501547.000	309274.375	820292.782
502550.188	24847.518	816386.532
49082.953	-20873.559	812480.282
555860.438	717770.563	808574.032
170416.328	730530.750	804667.782
189946.391	677806.813	800761.532
405829.625	61287.219	796855.282
-52957.984	185867.859	792949.032
330499.281	-491383.031	789042.782
185465.719	-104358.875	785136.532
431806.094	150430.750	781230.282
540702.125	26858.488	777324.032
1015131.188	-133804.969	773417.782
16322.627	381755.375	769511.532
159561.938	802256.875	765605.282
-93608.648	-113287.680	761699.032
417638.375	369102.781	757792.782
159484.969	-221727.453	753886.532
368800.844	146318.109	749980.282
241495.234	-221038.453	746074.032
-174455.766	-145015.844	742167.782
147032.109	-214087.453	738261.532
-215592.219	41526.109	734355.282
-173550.344	227820.922	730449.032
-117876.563	97445.188	726542.782
-595761.688	972845.625	722636.532
268135.875	-676717.688	718730.282
285608.625	398376.156	714824.032
414761.813	149309.594	710917.782
123683.148	506648.750	707011.532
427109.719	434644.844	703105.282
51574.148	480647.906	699199.032
-148496.969	176929.891	695292.782
-47020.680	315781.406	691386.532
191447.172	-128083.711	687480.282
276231.625	506203.781	683574.032
-104292.852	286265.875	679667.782
-240131.063	257431.625	675761.532
760248.125	438206.656	671855.282
413109.063	168566.594	667949.032
-294534.563	415188.719	664042.782
355608.938	828411.500	660136.532
613112.375	247232.563	656230.282
574487.125	596376.125	652324.032
-242315.219	438162.406	648417.782
427881.875	-305178.281	644511.532
614928.750	504567.875	640605.282
316225.156	535314.500	636699.032
710989.813	-78800.102	632792.782
751799.688	154927.406	628886.532
21304.627	391903.219	624980.282
384344.344	562142.563	621074.032
252991.391	-74740.547	617167.782
-229934.281	-138136.391	613261.532
595008.500	-667629.250	609355.282
-242612.422	-107838.734	605449.032
369233.563	111394.023	601542.782
-316766.750	109657.766	597636.532
63942.902	35959.207	593730.282
54940.914	400803.000	589824.032
-53294.832	-79768.734	585917.782
367222.656	620509.813	582011.532
-208336.078	225507.078	578105.282
-219878.891	567956.500	574199.032
-31796.715	990790.563	570292.782
-137851.813	122956.750	566386.532
200311.906	270251.969	562480.282
-159963.344	-479817.625	558574.032
-53883.793	928235.563	554667.782
94602.492	-49135.012	550761.532
-73348.898	347557.781	546855.282
451880.813	562453.938	542949.032
-78610.813	1076417.500	539042.782
-249073.141	332408.063	535136.532
160022.984	528080.813	531230.282
420023.406	308465.156	527324.032
-240181.406	507185.656	523417.782
229266.875	513890.688	519511.532
352359.531	319629.781	515605.282
-7193.375	843039.500	511699.032
155979.547	80382.461	507792.782
14683.116	912516.500	503886.532
233902.563	20203.445	499980.282
471129.719	57518.105	496074.032
661109.188	341637.406	492167.782
-443570.531	87480.609	488261.532
252544.781	651328.375	484355.282
470947.094	247950.875	480449.032
21190.453	471803.188	476542.782
754314.813	387934.563	472636.532
615842.438	37509.965	468730.282
-308561.125	1087748.250	464824.032
390803.313	336290.094	460917.782
665491.063	175683.313	457011.532
-399478.938	742133.250	453105.282
-515459.625	-113538.563	449199.032
-117794.492	358994.219	445292.782
-151065.469	65375.691	441386.532
-290003.750	-142524.656	437480.282
440577.563	630022.563	433574.032
-28501.189	448325.531	429667.782
-4568.350	5772.778	425761.532
-735288.188	690479.188	421855.282
190000.641	1062067.000	417949.032
89495.359	864086.563	414042.782
-345738.219	449301.281	410136.532
-491995.594	555989.813	406230.282
-337821.000	658547.625	402324.032
-344499.875	795216.813	398417.782
182754.422	396594.469	394511.532
-335592.563	495866.719	390605.282
92734.133	251293.688	386699.032
-384589.031	629606.125	382792.782
-54709.953	626277.563	378886.532
-231390.688	530606.688	374980.282
137210.406	517323.438	371074.032
164870.406	447264.063	367167.782
941030.125	1215301.375	363261.532
-89154.000	1112064.500	359355.282
48486.738	911467.813	355449.032
360096.875	716653.438	351542.782
-405406.938	1186355.375	347636.532
-508821.438	1303424.250	343730.282
-220767.156	726565.125	339824.032
602546.188	1269740.875	335917.782
-26046.951	1396347.750	332011.532
-308076.813	826040.750	328105.282
-695640.063	1000646.813	324199.032
114624.797	765170.250	320292.782
92758.211	1237184.500	316386.532
173268.422	1216269.625	312480.282
-893473.750	1339040.375	308574.032
-541890.375	688858.250	304667.782
-272879.031	774666.250	300761.532
-481160.781	979421.688	296855.282
-39098.652	1045858.563	292949.032
-389904.250	1017735.375	289042.782
-113776.758	1497916.375	285136.532
-536047.813	839623.875	281230.282
-242035.813	1520993.250	277324.032
-431796.000	847586.500	273417.782
-340683.719	1541580.875	269511.532
-188857.578	1064250.750	265605.282
-543514.188	2642920.000	261699.032
-170762.984	1230916.375	257792.782
-373845.250	1483114.000	253886.532
222183.172	1819347.500	249980.282
-252984.000	2330146.000	246074.032
-239921.594	2520262.000	242167.782
-132131.109	1736963.375	238261.532
-59048.395	2582200.500	234355.282
-273262.656	2613204.500	230449.032
63041.199	2430688.000	226542.782
13221.240	2231052.750	222636.532
506758.125	2339112.500	218730.282
355487.344	2845546.250	214824.032
-20886.469	3068105.750	210917.782
53456.211	3223612.500	207011.532
739552.938	2880511.500	203105.282
-465911.969	3159210.250	199199.032
-96334.992	3900231.000	195292.782
475524.156	4122922.000	191386.532
1118769.750	3713027.750	187480.282
