Data Point Listing of File C:\NTNMR\data\Dan\LiFe.25Mn.75PO4_redux\[100]\P31 [100] 30deg.tnt
Starting Point:	1	Ending Point:	1024
Real	Imag	Hz
159181.078	-31818.545	2499980.282
-46409.672	-147850.000	2495097.470
84380.922	-49735.520	2490214.657
-72803.789	-45450.117	2485331.845
66869.898	118189.797	2480449.032
53655.520	7907.066	2475566.220
184673.672	-22882.299	2470683.407
16462.559	-1258.561	2465800.595
193371.203	-95743.242	2460917.782
-72165.289	100184.289	2456034.970
14158.280	-96298.711	2451152.157
248080.734	-18148.070	2446269.345
187358.781	62182.609	2441386.532
178562.656	52852.719	2436503.720
89786.117	-73931.758	2431620.907
95005.023	-124122.445	2426738.095
10058.520	51904.039	2421855.282
-41806.348	-101126.953	2416972.470
151530.672	-75841.742	2412089.657
-52987.082	60150.215	2407206.845
-61647.926	-72567.680	2402324.032
167773.594	-27807.031	2397441.220
83.694	-25750.439	2392558.407
22552.592	-27820.459	2387675.595
40951.633	115661.352	2382792.782
-41609.105	59778.996	2377909.970
52352.000	95460.273	2373027.157
65170.094	72069.023	2368144.345
-66807.750	131743.438	2363261.532
108528.984	-74555.086	2358378.720
-90874.516	-60405.184	2353495.907
-16725.840	158147.469	2348613.095
213.728	132003.266	2343730.282
20628.332	-37978.910	2338847.470
125596.836	20815.701	2333964.657
-33586.172	-74003.477	2329081.845
42631.008	-23829.461	2324199.032
-60038.652	103131.617	2319316.220
-25523.277	-46492.590	2314433.407
163576.203	-63104.906	2309550.595
94422.891	-16053.776	2304667.782
86445.734	-6456.627	2299784.970
72443.648	110178.477	2294902.157
136578.813	44717.926	2290019.345
81322.016	53142.277	2285136.532
-64332.488	36260.813	2280253.720
-152925.047	92743.555	2275370.907
-29233.748	49707.578	2270488.095
99104.852	-62529.336	2265605.282
-119347.563	-17237.160	2260722.470
-169907.688	85612.523	2255839.657
-50380.262	253052.906	2250956.845
88631.836	49083.012	2246074.032
-22376.137	42762.988	2241191.220
13070.156	16494.514	2236308.407
-25730.959	165768.922	2231425.595
34460.602	-49861.121	2226542.782
134254.922	93353.000	2221659.970
-25608.969	124181.391	2216777.157
-152537.047	97585.469	2211894.345
143037.578	149290.313	2207011.532
60478.801	173257.891	2202128.720
176403.703	-104601.133	2197245.907
-3411.741	81262.945	2192363.095
161518.703	250762.250	2187480.282
-155464.375	294092.094	2182597.470
244766.594	100342.719	2177714.657
97934.383	-70861.047	2172831.845
210014.625	-69267.672	2167949.032
-65130.434	138087.578	2163066.220
78425.719	116688.422	2158183.407
146760.109	205871.734	2153300.595
250130.313	145338.547	2148417.782
-34137.086	69085.320	2143534.970
-12483.898	100435.961	2138652.157
-80320.617	28184.289	2133769.345
-34931.652	1591.649	2128886.532
-41447.027	41918.121	2124003.720
78806.563	88791.305	2119120.907
-7155.547	185406.125	2114238.095
89090.633	370157.625	2109355.282
-32535.873	-53135.082	2104472.470
35556.570	43601.035	2099589.657
92375.281	182582.953	2094706.845
-168629.672	-130184.547	2089824.032
-5558.422	-190565.297	2084941.220
-111972.977	195519.484	2080058.407
53724.699	41022.660	2075175.595
-147507.672	-163720.031	2070292.782
-187571.547	-35036.832	2065409.970
234348.547	-144810.047	2060527.157
107215.484	-81815.148	2055644.345
-119987.828	147882.016	2050761.532
264082.875	79775.930	2045878.720
184041.844	-73508.172	2040995.907
-160174.984	469391.156	2036113.095
43549.598	-127895.867	2031230.282
167512.875	49876.578	2026347.470
-108500.586	57390.949	2021464.657
88066.625	42726.504	2016581.845
-191179.078	-15608.700	2011699.032
77969.727	255172.875	2006816.220
-124237.648	96600.414	2001933.407
194568.547	96095.789	1997050.595
95147.820	-30922.158	1992167.782
179882.375	417208.656	1987284.970
383964.125	-20151.477	1982402.157
8049.564	71041.828	1977519.345
