Data Point Listing of File C:\NTNMR\data\Dan\LiFe.25Mn.75PO4_redux\[100]\Li7 [100] 15deg.tnt
Starting Point:	1	Ending Point:	512
Real	Imag	ppm
18657.697	-13982.439	8573.054
25983.611	-10534.389	8539.564
33486.711	15559.840	8506.075
16080.160	-27974.072	8472.586
-8564.786	-14346.092	8439.097
618.265	6520.806	8405.608
-6546.306	22437.514	8372.119
-8763.810	-36564.824	8338.629
-23083.396	-11659.837	8305.140
17075.176	-1093.806	8271.651
15634.545	-297.316	8238.162
-6028.933	12859.488	8204.673
-20081.836	-39447.941	8171.184
-26200.643	37573.863	8137.695
-15507.329	28364.406	8104.205
15728.499	-4683.234	8070.716
-31941.443	16836.123	8037.227
12771.210	12497.482	8003.738
34393.504	25769.500	7970.249
1342.719	49204.633	7936.760
6178.634	10129.515	7903.271
-34688.934	-28214.035	7869.781
7929.704	48636.871	7836.292
18511.324	-3054.221	7802.803
5601.901	-2603.998	7769.314
16866.992	-1871.038	7735.825
54405.402	-30374.887	7702.336
-27341.875	-11284.430	7668.846
8822.607	41969.879	7635.357
-16349.717	-3999.760	7601.868
14349.737	8105.057	7568.379
-37391.039	46254.594	7534.890
-11297.976	-4625.461	7501.401
-21539.021	10032.243	7467.912
-46620.887	7252.352	7434.422
-43604.453	28515.799	7400.933
-12351.019	21856.494	7367.444
-20543.332	44645.535	7333.955
-9685.085	-8586.718	7300.466
-1667.724	-780.403	7266.977
27022.379	3434.108	7233.488
-13183.916	-7302.048	7199.998
-6802.903	6530.347	7166.509
9660.038	5538.983	7133.020
-1831.656	43155.512	7099.531
-21975.684	46251.055	7066.042
11132.403	53296.512	7032.553
17992.961	16893.334	6999.063
4530.171	-22607.270	6965.574
-33689.184	15946.788	6932.085
-24885.822	30712.393	6898.596
-30980.629	21302.359	6865.107
-24830.121	10223.753	6831.618
-43955.996	33122.887	6798.129
-40086.910	36848.484	6764.639
-21190.176	-15893.269	6731.150
-18617.402	39800.066	6697.661
8517.826	-24525.270	6664.172
-1915.747	4265.804	6630.683
-27117.914	14565.731	6597.194
-24224.746	51290.504	6563.704
7999.634	32532.324	6530.215
-15550.286	45646.664	6496.726
-29035.488	43075.086	6463.237
-12602.909	87335.203	6429.748
-31207.199	13106.269	6396.259
-22532.420	845.114	6362.770
-10708.872	40036.430	6329.280
-66868.359	29357.969	6295.791
-6805.635	48088.625	6262.302
-7425.076	9463.533	6228.813
-4310.593	16644.768	6195.324
-15333.247	27751.174	6161.835
11321.826	57325.277	6128.346
-62525.922	27246.807	6094.856
-5312.249	31473.990	6061.367
-16217.737	36499.133	6027.878
-20639.887	16211.284	5994.389
13527.125	-17389.822	5960.900
-39088.547	25528.527	5927.411
11161.506	26191.100	5893.921
-23526.705	42525.359	5860.432
25625.809	91202.086	5826.943
23009.934	18405.828	5793.454
-3918.990	17102.783	5759.965
129.582	11620.260	5726.476
-20998.137	12286.881	5692.987
24777.990	43363.328	5659.497
-10908.223	49386.668	5626.008
41987.797	57933.469	5592.519
325.235	34515.941	5559.030
33506.543	40036.246	5525.541
818.580	36798.582	5492.052
11522.314	25680.240	5458.563
-5262.718	14393.694	5425.073
-18741.641	-8745.745	5391.584
-8419.948	52300.738	5358.095
-2287.192	22340.580	5324.606
-7944.115	82173.820	5291.117
-48555.121	28835.230	5257.628
-7167.705	21363.869	5224.138
24699.791	77994.094	5190.649
-8242.664	73974.070	5157.160
-22940.953	32586.023	5123.671
-9773.257	48337.984	5090.182
-28649.975	55396.328	5056.693
32361.217	6665.238	5023.204
-1496.743	60258.551	4989.714
28879.699	22613.732	4956.225
-11870.771	35731.164	4922.736
-66428.695	23178.219	4889.247
-28230.348	97671.852	4855.758
26914.008	65025.074	4822.269
-13838.698	60599.883	4788.780
-39120.195	41136.070	4755.290
12965.290	61218.172	4721.801
-45787.758	41345.664	4688.312
-32167.529	73905.313	4654.823
-60073.277	118120.352	4621.334
-31013.945	54779.738	4587.845
7149.557	47562.902	4554.355
70534.930	61990.648	4520.866
-87128.977	102225.180	4487.377
-15797.477	68188.992	4453.888
18869.746	113109.664	4420.399
-10180.881	68483.547	4386.910
-32504.516	78827.883	4353.421
-37370.980	103568.172	4319.931
-11764.091	126509.211	4286.442
-43168.234	87714.758	4252.953
-45520.742	105962.781	4219.464
-52375.957	42160.320	4185.975
49990.250	-15465.726	4152.486
-20833.023	92472.766	4118.996
42273.551	92251.563	4085.507
-34332.813	27250.426	4052.018
27414.896	44647.262	4018.529
-35209.543	57130.148	3985.040
7123.551	136054.531	3951.551
-55962.043	108171.594	3918.062
-47100.891	19130.547	3884.572
17381.029	102644.859	3851.083
6776.642	76934.953	3817.594
-2365.967	55933.516	3784.105
-791.849	106990.070	3750.616
9378.391	9994.350	3717.127
-22660.828	115884.703	3683.638
33238.785	118692.547	3650.148
-12928.517	93354.133	3616.659
18258.771	54879.727	3583.170
60935.410	86790.000	3549.681
-12288.835	96077.820	3516.192
1232.579	100840.586	3482.703
-29064.154	83619.758	3449.213
-16612.441	65028.141	3415.724
-18316.176	81294.234	3382.235
38996.473	104724.094	3348.746
-83278.102	116778.930	3315.257
18065.197	105639.500	3281.768
-3256.765	158371.656	3248.279
-20208.301	68399.555	3214.789
-68830.664	110774.648	3181.300
-3546.668	91203.625	3147.811
-1244.935	104596.492	3114.322
-51644.586	108838.977	3080.833
39378.918	131171.109	3047.344
-26993.305	63016.809	3013.855
46013.203	76867.531	2980.365
-12761.571	145541.438	2946.876
17558.500	162987.078	2913.387
48481.184	137924.969	2879.898
28768.445	91396.984	2846.409
-28627.354	156986.234	2812.920
-30015.660	142689.797	2779.430
29095.338	153262.031	2745.941
-7783.477	124212.383	2712.452
-10736.857	113454.594	2678.963
-13.439	134099.172	2645.474
-1907.086	119476.758	2611.985
83027.781	122079.000	2578.496
-11252.004	112187.969	2545.006
-25402.285	98672.531	2511.517
-11988.632	187521.563	2478.028
8575.647	181142.547	2444.539
19928.494	122577.156	2411.050
-13306.744	167028.078	2377.561
38871.773	138763.469	2344.072
63526.785	150022.594	2310.582
-5609.978	173767.703	2277.093
12396.669	140615.969	2243.604
-1781.924	194533.156	2210.115
44669.496	135920.313	2176.626
31213.602	180490.797	2143.137
-4800.519	175321.797	2109.647
-21850.252	200829.156	2076.158
-8855.584	169555.813	2042.669
-27479.717	161961.297	2009.180
28758.510	179486.016	1975.691
14256.023	226745.078	1942.202
-4227.980	182218.172	1908.713
15242.076	168768.109	1875.223
37516.594	213462.578	1841.734
-10634.226	252482.156	1808.245
-19009.754	168136.328	1774.756
24017.654	223436.859	1741.267
54993.379	308836.438	1707.778
10419.127	254196.375	1674.288
-18035.723	252386.109	1640.799
-17931.760	251152.859	1607.310
28208.789	240228.516	1573.821
-6259.487	241613.063	1540.332
22927.844	313124.156	1506.843
-43421.043	275223.656	1473.354
-34325.938	338032.000	1439.864
36433.266	298654.688	1406.375
-11144.121	330965.750	1372.886
44642.934	369146.406	1339.397
43978.898	357166.750	1305.908
7177.119	395258.531	1272.419
55242.707	428348.000	1238.930
54151.883	467333.656	1205.440
61763.289	471022.469	1171.951
86862.656	533801.063	1138.462
82449.453	525876.438	1104.973
46632.344	508859.406	1071.484
137310.609	590672.688	1037.995
138011.578	619426.938	1004.505
193807.469	679648.563	971.016
282300.813	774924.563	937.527
303488.375	812639.688	904.038
444658.313	867103.625	870.549
544146.313	847558.125	837.060
679543.000	775984.438	803.571
757099.188	853668.438	770.081
928406.438	799479.125	736.592
1002835.063	734203.375	703.103
1085039.375	551845.375	669.614
1102279.375	467123.406	636.125
1179763.625	373898.781	602.636
1131917.125	187516.047	569.147
1116228.625	104260.195	535.657
1173133.500	-2070.370	502.168
1119362.250	-64609.184	468.679
1038242.125	-135927.125	435.190
1031720.500	-160572.750	401.701
967760.313	-269753.844	368.212
991760.375	-287807.688	334.722
948986.438	-400282.813	301.233
