Data Point Listing of File C:\NTNMR\data\Dan\LiFe.25Mn.75PO4_redux\[100]\P31 [100] 60deg.tnt
Starting Point:	1	Ending Point:	1024
Real	Imag	Hz
234038.000	-266845.500	2499980.282
49904.000	-304242.000	2495097.470
334762.000	431729.500	2490214.657
-278005.000	28951.000	2485331.845
-4552.500	341671.500	2480449.032
74604.500	-100908.000	2475566.220
105436.000	188778.250	2470683.407
247804.000	44902.125	2465800.595
281687.000	-200485.250	2460917.782
404832.000	-721679.500	2456034.970
399782.000	98914.500	2451152.157
156272.000	263298.000	2446269.345
108113.000	461063.500	2441386.532
310978.000	72835.500	2436503.720
-116441.500	192444.500	2431620.907
43323.000	481551.500	2426738.095
288083.000	-642573.500	2421855.282
303792.500	-245787.000	2416972.470
-112237.500	-59375.000	2412089.657
-224275.000	175193.500	2407206.845
35641.500	630078.000	2402324.032
-65702.000	-22353.500	2397441.220
260885.250	131742.000	2392558.407
328034.250	56802.000	2387675.595
370036.750	33675.500	2382792.782
31716.000	130119.500	2377909.970
168826.375	31905.500	2373027.157
-30177.375	121199.500	2368144.345
56309.750	575280.500	2363261.532
-20348.875	68344.500	2358378.720
-69252.000	-442735.500	2353495.907
544643.625	652596.500	2348613.095
-347096.750	-17231.500	2343730.282
50123.063	-204414.000	2338847.470
-117838.375	-144644.000	2333964.657
173076.250	-170721.000	2329081.845
95859.047	421835.000	2324199.032
77141.750	273732.000	2319316.220
-114080.938	262058.500	2314433.407
203823.125	102757.500	2309550.595
-314791.906	-9160.000	2304667.782
-22305.313	-241273.000	2299784.970
-73267.250	-278456.250	2294902.157
87211.672	100941.000	2290019.345
164961.000	341199.250	2285136.532
-170972.875	146809.250	2280253.720
468806.625	60502.250	2275370.907
597188.375	290566.250	2270488.095
726632.375	-638469.250	2265605.282
505526.969	144484.500	2260722.470
821296.313	295002.250	2255839.657
-353788.125	333807.250	2250956.845
175044.438	-51413.750	2246074.032
-91126.680	-143523.500	2241191.220
-146081.922	-105269.250	2236308.407
15291.250	629698.375	2231425.595
357958.688	157117.750	2226542.782
310222.781	75294.000	2221659.970
57016.844	-679871.250	2216777.157
12490.875	-341021.750	2211894.345
104957.156	713228.750	2207011.532
608724.313	383365.250	2202128.720
374033.813	208233.000	2197245.907
-272869.250	-662834.500	2192363.095
219838.125	316364.750	2187480.282
-275392.063	-93744.750	2182597.470
424607.469	44052.125	2177714.657
395154.813	149018.750	2172831.845
-677832.750	315235.500	2167949.032
43266.875	414027.750	2163066.220
-325752.500	742998.000	2158183.407
388470.875	1044976.000	2153300.595
78809.063	237211.375	2148417.782
824733.375	-85290.875	2143534.970
-53863.094	803894.750	2138652.157
-1204535.000	-61590.875	2133769.345
240012.813	740539.250	2128886.532
254158.719	941101.500	2124003.720
681588.438	-240094.875	2119120.907
-101735.531	-373704.875	2114238.095
840067.500	305007.250	2109355.282
-526364.438	845687.875	2104472.470
520153.125	363858.500	2099589.657
-826745.750	757013.500	2094706.845
-402613.719	398014.750	2089824.032
762602.125	616395.375	2084941.220
66802.500	702040.000	2080058.407
-64994.125	-257582.125	2075175.595
170018.625	124630.750	2070292.782
676008.375	-320829.375	2065409.970
499048.750	1159908.250	2060527.157
685125.000	511634.875	2055644.345
656480.000	830376.875	2050761.532
38201.457	746778.250	2045878.720
474042.156	317221.875	2040995.907
-132320.719	335022.688	2036113.095
-476817.469	76915.375	2031230.282
-64680.836	-87136.750	2026347.470
-670858.313	605744.500	2021464.657
-933358.563	21507.500	2016581.845
-819289.750	-5438.500	2011699.032
511238.625	641361.125	2006816.220
-9932.500	-735160.375	2001933.407
-70413.203	1146769.875	1997050.595
1266563.000	-283457.500	1992167.782
-106369.906	-475653.125	1987284.970
-475998.375	290616.250	1982402.157
-59192.375	147871.188	1977519.345
598895.813	551101.625	1972636.532
34299.734	33997.625	1967753.720
-46127.469	-288271.375	1962870.907
254831.531	262989.000	1957988.095
-953.000	-99100.250	1953105.282
-780113.313	-191704.875	1948222.470
655023.750	199862.625	1943339.657
1527551.000	305671.125	1938456.845
932017.938	-369693.875	1933574.032
-825383.188	1298621.000	1928691.220
360737.594	586536.750	1923808.407
116625.625	133840.750	1918925.595
54327.891	422527.625	1914042.782
-495521.813	-308626.563	1909159.970
-277565.406	-277708.188	1904277.157
219102.750	-320246.500	1899394.345
-479152.594	-50542.375	1894511.532
-248208.469	341478.250	1889628.720
1065467.125	-750387.938	1884745.907
-469375.844	510308.875	1879863.095
179166.750	229241.984	1874980.282
289193.125	445168.000	1870097.470
135310.625	1168097.500	1865214.657
-569418.625	149970.750	1860331.845
-534881.125	1258498.500	1855449.032
528144.875	1125123.875	1850566.220
250176.344	1109257.750	1845683.407
350378.188	929477.313	1840800.595
353196.406	65650.875	1835917.782
614187.375	525971.750	1831034.970
-154840.781	349073.875	1826152.157
233024.938	1046232.000	1821269.345
878121.875	-389757.188	1816386.532
907511.938	701706.500	1811503.720
485272.344	235542.125	1806620.907
-134876.031	1218611.375	1801738.095
-491203.063	1644805.500	1796855.282
770051.875	422000.625	1791972.470
-975728.438	216752.375	1787089.657
974179.063	-83211.813	1782206.845
207659.188	1359297.250	1777324.032
337773.125	885270.625	1772441.220
-540504.313	89396.125	1767558.407
1861001.125	344018.250	1762675.595
36385.813	233262.625	1757792.782
96496.375	-1153579.750	1752909.970
99703.719	1489512.750	1748027.157
319450.531	399480.438	1743144.345
48344.875	477178.938	1738261.532
1170406.250	-92934.375	1733378.720
-1368539.625	1277342.625	1728495.907
-467758.375	406404.250	1723613.095
-867317.188	1379604.000	1718730.282
681000.250	-20071.031	1713847.470
-1108742.000	155019.938	1708964.657
-27936.484	143417.688	1704081.845
133596.859	239772.094	1699199.032
-836853.750	1240481.750	1694316.220
-460152.469	1308539.000	1689433.407
742839.750	1660880.000	1684550.595
1390363.375	40502.938	1679667.782
70005.938	711335.875	1674784.970
514303.500	-878159.063	1669902.157
-882464.063	-123321.500	1665019.345
159407.563	-772731.188	1660136.532
275419.906	441913.938	1655253.720
656827.813	1150611.500	1650370.907
554164.000	947856.375	1645488.095
478844.063	-23309.125	1640605.282
-1262123.375	259456.313	1635722.470
171907.938	1002705.375	1630839.657
638568.313	126430.438	1625956.845
1615843.250	-480898.500	1621074.032
-277856.500	1386434.375	1616191.220
-818379.625	1076223.250	1611308.407
-356523.906	1585652.875	1606425.595
1143022.625	711909.313	1601542.782
-177559.219	1327647.875	1596659.970
-482892.000	43631.281	1591777.157
730394.563	1091982.500	1586894.345
19357.125	300677.375	1582011.532
840885.563	1680909.000	1577128.720
414932.563	-354599.375	1572245.907
-1043018.875	1484757.750	1567363.095
-837690.125	-919451.688	1562480.282
-402080.750	892639.938	1557597.470
165490.406	149534.188	1552714.657
187578.625	-283037.688	1547831.845
462879.563	946311.750	1542949.032
-278719.063	1521455.000	1538066.220
-1050496.250	-154088.531	1533183.407
-243927.875	-186688.125	1528300.595
1648061.000	-150420.625	1523417.782
832883.188	755210.000	1518534.970
1458569.875	-287309.500	1513652.157
842483.688	2171871.750	1508769.345
-184351.688	953661.125	1503886.532
986698.375	-861152.375	1499003.720
8032.922	847143.938	1494120.907
740466.250	-658340.500	1489238.095
424462.625	-243066.625	1484355.282
162761.563	370008.563	1479472.470
172140.578	1079217.625	1474589.657
-752567.125	279975.813	1469706.845
124628.000	1371087.000	1464824.032
426830.938	931549.000	1459941.220
382096.906	822545.813	1455058.407
806354.625	390965.500	1450175.595
857688.750	886222.688	1445292.782
-761684.438	1938517.625	1440409.970
600792.000	938213.063	1435527.157
-713356.875	-474482.875	1430644.345
