Data Point Listing of File C:\NTNMR\data\Dan\LiFe.25Mn.75PO4_redux\[100]\Li7 [100] 135deg.tnt
Starting Point:	1	Ending Point:	512
Real	Imag	ppm
43650.586	1319.771	8573.054
-20145.826	-24179.670	8539.564
1433.438	-12212.772	8506.075
-3239.433	51808.742	8472.586
-18334.262	8993.691	8439.097
-3418.640	-3638.970	8405.608
25087.330	6342.571	8372.119
-14406.925	27980.922	8338.629
-3403.438	-20248.887	8305.140
-1533.593	38076.793	8271.651
-5300.240	7031.337	8238.162
27326.682	12808.023	8204.673
-18324.299	-24945.225	8171.184
-30801.787	17206.559	8137.695
-7406.547	31554.992	8104.205
-15110.634	22678.881	8070.716
-41627.211	10260.926	8037.227
-42031.582	-16301.573	8003.738
-55073.484	28748.088	7970.249
-13315.207	-11472.001	7936.760
20196.342	14840.314	7903.271
8605.424	16466.527	7869.781
-54412.523	14662.809	7836.292
2306.162	1887.610	7802.803
-9463.006	30948.340	7769.314
5806.079	20315.377	7735.825
23415.189	-301.680	7702.336
-25333.326	10948.057	7668.846
-19728.732	-2052.145	7635.357
11027.303	20086.926	7601.868
27081.455	-38824.887	7568.379
-10713.074	10477.991	7534.890
-4852.350	-15987.336	7501.401
-28590.057	27707.018	7467.912
2857.116	7195.038	7434.422
-9093.172	-20437.098	7400.933
-8651.762	-20369.250	7367.444
-19059.016	-4229.194	7333.955
-4183.285	23455.053	7300.466
-11349.232	20271.547	7266.977
-12377.354	29855.379	7233.488
15403.701	41590.648	7199.998
-29982.178	1506.088	7166.509
15296.855	28541.061	7133.020
42499.875	3409.724	7099.531
14322.391	11942.793	7066.042
-24189.445	10981.719	7032.553
6095.782	28664.639	6999.063
-2655.097	27722.938	6965.574
35059.000	-1316.417	6932.085
9507.565	25830.146	6898.596
854.340	-30082.742	6865.107
-8872.947	-26537.938	6831.618
-27619.197	-15466.916	6798.129
-31760.758	49588.707	6764.639
-22175.279	19729.467	6731.150
12588.640	3075.036	6697.661
16540.852	58560.363	6664.172
-8451.970	-29747.672	6630.683
20764.818	13293.582	6597.194
18035.486	-60727.754	6563.704
-34655.801	8852.519	6530.215
18931.404	-28585.586	6496.726
-31813.590	27275.695	6463.237
-16234.754	30399.023	6429.748
30217.406	34828.977	6396.259
-5870.470	48670.590	6362.770
-18380.613	-46525.660	6329.280
7308.018	17437.291	6295.791
-6185.472	26894.768	6262.302
7345.303	-17117.854	6228.813
329.390	47904.871	6195.324
-14892.184	-26763.057	6161.835
41252.277	17416.709	6128.346
-38540.551	-7283.288	6094.856
44886.570	2495.902	6061.367
-1404.639	50909.035	6027.878
9616.193	22036.740	5994.389
-38692.430	21641.615	5960.900
4163.859	-996.766	5927.411
11763.136	27334.268	5893.921
-38054.344	302.296	5860.432
11339.168	9120.813	5826.943
-32833.711	-6331.334	5793.454
-32047.857	10985.063	5759.965
2736.922	8028.280	5726.476
9943.359	34893.367	5692.987
62023.313	9291.060	5659.497
-7172.721	23139.553	5626.008
-16903.461	19314.398	5592.519
17531.146	27830.715	5559.030
28778.256	18768.371	5525.541
4616.870	54300.418	5492.052
-10735.643	31953.059	5458.563
-13798.809	-7772.831	5425.073
-1589.476	26494.561	5391.584
-31803.027	20236.531	5358.095
-20360.271	15573.165	5324.606
-15835.043	53757.859	5291.117
-63994.102	9065.438	5257.628
37054.219	-10767.746	5224.138
16475.646	35670.895	5190.649
-31299.982	13078.481	5157.160
32957.254	-4565.120	5123.671
-1923.713	28351.744	5090.182
-36605.984	24513.980	5056.693
23085.734	20082.912	5023.204
444.462	49506.809	4989.714
7350.392	-18994.436	4956.225
-14952.812	62553.836	4922.736
23565.664	6571.031	4889.247
51344.168	54352.766	4855.758
-34672.344	27583.180	4822.269
-39469.328	27356.934	4788.780
-55123.426	8679.018	4755.290
-9760.853	65874.688	4721.801
-2410.059	46782.480	4688.312
31823.627	21612.219	4654.823
-82162.688	-9126.550	4621.334
-11316.131	48551.332	4587.845
-40951.336	-5363.134	4554.355
1988.491	32387.506	4520.866
3399.824	40400.203	4487.377
-50083.297	-32383.391	4453.888
-11891.832	64682.188	4420.399
-27998.105	12148.803	4386.910
12614.815	42256.980	4353.421
-19484.711	72845.539	4319.931
23828.730	29091.707	4286.442
27456.652	16550.252	4252.953
-10772.501	30431.176	4219.464
-45795.438	18017.686	4185.975
21566.020	9495.648	4152.486
-2504.055	3658.894	4118.996
17546.430	3831.512	4085.507
-45019.172	52814.660	4052.018
93949.367	-21586.434	4018.529
4193.950	32423.119	3985.040
-39903.566	57081.176	3951.551
3601.008	52666.219	3918.062
-24674.797	7511.438	3884.572
-66039.406	62791.688	3851.083
-41221.949	26534.268	3817.594
-545.565	49181.406	3784.105
-15348.378	88805.391	3750.616
-84028.328	77744.852	3717.127
-47945.141	40718.832	3683.638
27872.168	9202.743	3650.148
6880.197	30012.199	3616.659
21482.305	50451.277	3583.170
-3648.031	68508.711	3549.681
11439.858	76982.055	3516.192
-18932.924	13351.775	3482.703
429.566	82752.813	3449.213
-24325.266	109163.992	3415.724
16612.525	44143.258	3382.235
-60257.781	91722.961	3348.746
-19489.686	68797.578	3315.257
-12986.109	81709.273	3281.768
-5343.356	56399.367	3248.279
-16717.143	104460.570	3214.789
-12317.415	22596.705	3181.300
25183.803	59128.277	3147.811
-13374.696	81338.086	3114.322
-2378.176	83434.211	3080.833
36468.145	68569.500	3047.344
21223.488	26503.459	3013.855
-30846.799	44595.902	2980.365
8860.032	66029.453	2946.876
-49983.145	82296.094	2913.387
33557.289	86030.203	2879.898
-65150.105	67752.266	2846.409
-11475.401	24934.582	2812.920
-40002.477	34721.887	2779.430
42473.711	94989.367	2745.941
7375.630	58941.145	2712.452
-13590.250	31921.369	2678.963
-68144.336	48909.160	2645.474
-17436.930	108330.039	2611.985
-1194.535	99843.500	2578.496
-20823.357	83368.813	2545.006
42474.535	75319.047	2511.517
-14323.486	96510.438	2478.028
-22874.887	-25115.561	2444.539
13840.451	90261.867	2411.050
-27225.926	81634.766	2377.561
-13813.055	88166.477	2344.072
2091.342	69038.258	2310.582
-51169.590	94990.016	2277.093
22333.736	67703.188	2243.604
-60868.965	97277.625	2210.115
-47082.758	91414.539	2176.626
-28527.770	166475.828	2143.137
9292.820	92264.836	2109.647
-8140.355	98525.023	2076.158
-18259.590	131957.391	2042.669
-8247.449	136238.125	2009.180
21295.086	117523.531	1975.691
-44439.035	159422.594	1942.202
-43095.199	80499.266	1908.713
6682.445	124244.055	1875.223
49585.984	125286.766	1841.734
-12668.167	75628.117	1808.245
-732.770	133722.219	1774.756
-15585.362	164604.703	1741.267
-15764.968	125334.422	1707.778
-72089.859	113783.227	1674.288
-16834.668	116123.703	1640.799
-31555.469	106082.078	1607.310
-2659.251	101631.531	1573.821
24393.197	112406.422	1540.332
-45965.016	128369.180	1506.843
-19102.273	142613.469	1473.354
3630.705	173653.328	1439.864
2449.953	148330.891	1406.375
-21972.084	194515.594	1372.886
-27949.355	134274.188	1339.397
35145.773	148372.250	1305.908
20366.912	147477.344	1272.419
8232.667	215752.063	1238.930
-25387.174	198326.438	1205.440
-1641.167	177861.000	1171.951
-1266.463	244062.703	1138.462
318.159	245467.453	1104.973
-40179.641	259177.813	1071.484
19565.693	239911.875	1037.995
8503.087	216728.563	1004.505
40560.949	196960.344	971.016
33338.285	265055.688	937.527
50623.027	222668.047	904.038
28526.291	256233.656	870.549
-19830.988	327007.438	837.060
-2658.487	245030.750	803.571
26550.826	263416.750	770.081
49142.207	291615.688	736.592
52366.504	310738.969	703.103
46424.801	297958.406	669.614
26773.885	318248.250	636.125
79800.516	386396.813	602.636
118367.500	377060.344	569.147
51000.938	379850.250	535.657
140987.109	430627.313	502.168
144633.453	489211.281	468.679
140635.344	536844.813	435.190
231155.766	631349.750	401.701
249141.156	576831.688	368.212
300545.375	647121.125	334.722
442319.719	680686.063	301.233
546521.375	702128.813	267.744
631570.813	618045.063	234.255
807738.313	618206.375	200.766
972858.438	510929.719	167.277
1038655.500	371760.500	133.788
1040792.375	206084.375	100.298
1054419.000	42221.258	66.809
1024761.938	-40836.875	33.320
982879.125	-152247.859	-0.169
902168.563	-224515.047	-33.658
880000.750	-283452.656	-67.147
873678.875	-331245.500	-100.636
785381.000	-445790.438	-134.126
743108.375	-447649.938	-167.615
686858.250	-570879.938	-201.104
581145.125	-576572.625	-234.593
418342.625	-670122.938	-268.082
348454.750	-719600.313	-301.571
210895.484	-651834.750	-335.061
168337.609	-563516.438	-368.550
77330.469	-513698.469	-402.039
97446.141	-464187.844	-435.528
36230.098	-401427.250	-469.017
116118.133	-378861.875	-502.506
65681.039	-273549.219	-535.995
59384.207	-261569.250	-569.485
61942.477	-243623.922	-602.974
117067.063	-263413.875	-636.463
69717.422	-279163.313	-669.952
25837.262	-305903.844	-703.441
