Data Point Listing of File C:\NTNMR\data\Dan\LiMnPO4\P31 [001] 90deg.tnt
Starting Point:	1	Ending Point:	512
Real	Imag	Hz
1247958.625	197744.016	999980.282
2125520.500	61839.168	996074.032
1874424.625	358319.219	992167.782
1346899.000	235662.625	988261.532
2175742.500	-393912.719	984355.282
1369745.750	269004.906	980449.032
1406170.125	168506.156	976542.782
1667756.750	-29598.316	972636.532
1282158.750	393002.813	968730.282
1428952.875	202297.219	964824.032
1706302.375	288920.719	960917.782
1411913.625	184031.781	957011.532
1749170.250	342654.219	953105.282
1054458.500	-155205.625	949199.032
1281662.000	-164586.469	945292.782
1143464.500	121538.547	941386.532
1940802.250	140279.094	937480.282
1303413.250	-87602.125	933574.032
1653462.625	90519.070	929667.782
1866880.875	452847.219	925761.532
1790135.000	133991.016	921855.282
1226498.250	-95797.938	917949.032
1516411.625	18410.961	914042.782
1441483.750	1105313.750	910136.532
1140666.000	284431.750	906230.282
1389350.125	457768.906	902324.032
1833481.000	615056.813	898417.782
1242636.500	171355.547	894511.532
1256825.250	187967.609	890605.282
1745332.000	233798.313	886699.032
1135477.250	215872.109	882792.782
1269194.625	408596.313	878886.532
1297728.125	411795.188	874980.282
1402446.000	725919.875	871074.032
963356.625	-40898.387	867167.782
1517239.875	258785.625	863261.532
1336199.125	620560.438	859355.282
1201042.250	573571.250	855449.032
890625.313	269882.000	851542.782
2054328.750	872589.625	847636.532
1381887.750	760748.688	843730.282
1592971.625	359064.406	839824.032
1345266.500	357637.781	835917.782
1829485.125	318182.500	832011.532
1554132.875	595956.563	828105.282
1620499.000	802333.188	824199.032
1747073.000	1135416.000	820292.782
1264151.625	727213.500	816386.532
1065863.375	756410.250	812480.282
1247654.500	388391.844	808574.032
904372.938	701901.375	804667.782
1354122.750	486389.438	800761.532
1643716.375	-289094.875	796855.282
1384439.000	1222271.625	792949.032
1501169.500	841062.875	789042.782
1938426.375	265986.688	785136.532
1868665.125	1470629.875	781230.282
926869.563	190297.672	777324.032
1662826.250	496455.063	773417.782
1257262.500	950007.188	769511.532
1641445.375	506804.750	765605.282
1504470.375	609534.500	761699.032
1197583.625	1200457.875	757792.782
872359.563	603067.813	753886.532
1041390.938	552872.188	749980.282
1819379.375	676357.688	746074.032
1829975.375	480171.875	742167.782
1188711.125	1814546.375	738261.532
1359903.625	1367640.750	734355.282
1513369.625	539678.438	730449.032
967261.438	889088.625	726542.782
1159213.375	631014.375	722636.532
1903512.250	1246418.750	718730.282
1189609.375	992701.188	714824.032
1846929.375	198072.016	710917.782
1660198.875	1030744.813	707011.532
1502051.375	1013164.188	703105.282
1783387.250	557848.438	699199.032
1461956.750	1036667.625	695292.782
1496204.125	1034427.688	691386.532
1052861.625	1074834.625	687480.282
1549631.875	1139066.375	683574.032
930736.938	1195932.750	679667.782
1176024.625	1030206.875	675761.532
871576.688	1049809.250	671855.282
1967495.250	1438769.250	667949.032
934330.875	782431.625	664042.782
971805.313	488399.500	660136.532
1865869.750	1419431.375	656230.282
1162989.125	673523.313	652324.032
1319085.250	1119120.000	648417.782
1447857.375	1584214.750	644511.532
1717631.500	1663641.625	640605.282
1190822.750	984850.375	636699.032
1509579.500	1545371.750	632792.782
1981433.000	2034414.875	628886.532
1796323.500	1916370.125	624980.282
990279.625	1568340.375	621074.032
631714.750	1032849.063	617167.782
2526923.000	1372448.750	613261.532
751252.563	1002125.688	609355.282
1915801.500	1705591.625	605449.032
871442.250	1216845.625	601542.782
1586539.500	1434444.875	597636.532
2004768.875	1130357.375	593730.282
1368450.750	1741889.750	589824.032
1676059.500	1665928.250	585917.782
1810609.250	1382648.250	582011.532
1309861.625	1067173.875	578105.282
1576852.875	1762343.000	574199.032
1933274.625	1354141.125	570292.782
2041976.500	1265085.000	566386.532
2647798.500	1423899.625	562480.282
1427376.125	1890442.875	558574.032
1376328.625	1831919.750	554667.782
939812.625	708020.813	550761.532
2183365.500	749648.688	546855.282
588739.875	1660611.500	542949.032
1075658.875	2035045.375	539042.782
688967.500	1498942.500	535136.532
947657.188	1460293.625	531230.282
2202176.000	2068810.625	527324.032
1758390.000	1243442.750	523417.782
1296718.125	2483587.000	519511.532
1238331.625	1953817.250	515605.282
1531431.750	2011714.250	511699.032
1761430.750	2516981.000	507792.782
1749480.500	1692282.500	503886.532
1720962.250	1248203.875	499980.282
1171158.500	1729406.250	496074.032
2000147.125	1681086.875	492167.782
1554007.125	1327146.875	488261.532
1098604.875	2403428.000	484355.282
1226728.625	2408133.500	480449.032
2498831.000	1862755.875	476542.782
1653769.625	2408889.250	472636.532
1565875.125	2071720.500	468730.282
1954091.125	959840.750	464824.032
1930058.750	1940640.875	460917.782
1226829.250	2096836.250	457011.532
1622256.875	2132501.250	453105.282
1560658.000	1635282.875	449199.032
1045969.875	2614282.500	445292.782
1777577.125	1989612.875	441386.532
1473342.500	2177247.000	437480.282
1477353.375	2332354.000	433574.032
1505344.500	2633056.250	429667.782
1773778.875	1929756.875	425761.532
729460.750	2829501.000	421855.282
2030244.750	2393751.000	417949.032
2045976.000	2292975.000	414042.782
860796.250	2412240.250	410136.532
1294536.375	2012516.125	406230.282
1248090.125	2503835.750	402324.032
1761923.000	1752261.875	398417.782
2417543.750	2094094.875	394511.532
2330699.500	2069797.125	390605.282
2346559.000	2002022.375	386699.032
396696.031	3033991.250	382792.782
1114265.125	1942885.000	378886.532
1180813.125	3357193.750	374980.282
982395.375	2771949.250	371074.032
1300548.000	3183978.000	367167.782
1896048.750	2584356.750	363261.532
1554469.125	2783956.250	359355.282
1008469.313	2885771.000	355449.032
1900377.125	2998949.250	351542.782
1633596.000	3094435.000	347636.532
872498.063	3193202.750	343730.282
1343024.625	3588546.000	339824.032
1381587.000	2624413.250	335917.782
1858661.875	3751672.000	332011.532
936396.125	3781781.750	328105.282
695053.625	2871418.500	324199.032
1990281.125	2766745.250	320292.782
1633973.500	3773307.000	316386.532
1468805.250	3472920.000	312480.282
1318335.375	4046371.750	308574.032
1717691.250	3487687.250	304667.782
1880215.250	3793928.250	300761.532
1977204.375	4453053.000	296855.282
1615106.625	3953518.750	292949.032
1901989.125	3880096.250	289042.782
1567858.375	3806785.250	285136.532
1656505.250	3890749.750	281230.282
1650498.125	3434204.250	277324.032
1913154.125	3922770.750	273417.782
2094195.875	3478493.000	269511.532
1505899.125	4484911.000	265605.282
1051204.625	5048676.000	261699.032
1656429.750	4772086.000	257792.782
2024498.500	4810191.000	253886.532
1658940.750	4214759.500	249980.282
1005591.438	4771713.500	246074.032
1797443.625	5076055.000	242167.782
544821.063	4943841.000	238261.532
1211942.750	4579550.000	234355.282
1596208.875	6125070.500	230449.032
1704644.875	5136829.500	226542.782
998919.000	5300228.500	222636.532
2013805.750	5186212.500	218730.282
1373530.500	6425875.000	214824.032
1579690.875	6330238.000	210917.782
1966654.125	7090062.000	207011.532
1641715.250	6092977.000	203105.282
1901172.500	6533106.000	199199.032
1590004.625	6573636.500	195292.782
1103959.875	7795863.000	191386.532
1615280.250	7872475.000	187480.282
2062554.000	7592617.000	183574.032
2049931.875	8974482.000	179667.782
1116709.500	9608003.000	175761.532
1577717.125	8887048.000	171855.282
2385259.500	9908337.000	167949.032
2277406.500	10332221.000	164042.782
2698421.500	12114314.000	160136.532
3879544.250	12574084.000	156230.282
3917489.750	12839653.000	152324.032
6494593.000	13570167.000	148417.782
7279828.500	13184671.000	144511.532
8403831.000	12719909.000	140605.282
9264017.000	12088338.000	136699.032
9314704.000	11511482.000	132792.782
10358069.000	11639175.000	128886.532
10925726.000	11889698.000	124980.282
11520049.000	10470825.000	121074.032
12755049.000	11143628.000	117167.782
12663571.000	10141781.000	113261.532
14324224.000	9620038.000	109355.282
14323465.000	7480747.000	105449.032
14378277.000	5199051.000	101542.782
