Data Point Listing of File C:\NTNMR\data\Dan\LiMnPO4\P31 [001] 180deg.tnt
Starting Point:	1	Ending Point:	512
Real	Imag	Hz
3414624.000	16929.570	999980.282
3177053.250	-24243.189	996074.032
3393191.750	-143893.125	992167.782
3282538.500	-481243.688	988261.532
3174599.750	302876.250	984355.282
3297070.750	376592.094	980449.032
3470120.500	313516.656	976542.782
2361177.250	112768.578	972636.532
3310882.500	213489.313	968730.282
3121187.250	-73513.805	964824.032
3365223.250	104995.703	960917.782
3686690.500	243942.172	957011.532
3679433.500	159863.375	953105.282
2854353.250	120945.922	949199.032
3014187.000	-19222.592	945292.782
3453796.000	52949.012	941386.532
3412690.750	-95544.289	937480.282
3693714.000	442801.969	933574.032
3350579.250	-345766.563	929667.782
3265383.500	504402.469	925761.532
3469219.750	586602.375	921855.282
2939735.000	380165.969	917949.032
3430921.750	124724.773	914042.782
2771653.750	-95325.000	910136.532
2633603.250	-299947.500	906230.282
3218273.250	1125274.000	902324.032
2659635.000	816390.188	898417.782
3004556.500	489503.250	894511.532
3382448.500	67305.875	890605.282
2796741.750	806724.125	886699.032
4101249.750	672114.188	882792.782
3248271.250	1057228.125	878886.532
2767408.500	936508.063	874980.282
3021346.750	112082.305	871074.032
3627036.500	262842.219	867167.782
3112092.750	625676.000	863261.532
3093120.250	371717.875	859355.282
2234033.750	1331716.500	855449.032
3373735.250	321332.063	851542.782
2712434.500	394224.813	847636.532
3763493.000	1377259.375	843730.282
3822652.000	682601.625	839824.032
3398513.000	2003606.000	835917.782
3240005.500	679788.813	832011.532
3803113.000	1006018.438	828105.282
3467829.000	898756.625	824199.032
3108826.500	5711.721	820292.782
3160230.500	511620.625	816386.532
3664807.250	1685548.000	812480.282
3064718.000	1695154.250	808574.032
3094756.250	811168.000	804667.782
3194519.500	682527.250	800761.532
3087077.000	1674455.000	796855.282
3272086.500	1014420.188	792949.032
2945359.500	1067103.750	789042.782
3056199.750	655149.563	785136.532
2954145.000	632621.500	781230.282
2727219.250	883782.938	777324.032
3083999.000	1459126.000	773417.782
3481463.250	1096481.375	769511.532
3317089.500	563061.813	765605.282
4539991.000	1125088.875	761699.032
3913309.000	1711140.000	757792.782
2888663.000	1657832.000	753886.532
2348960.000	842986.563	749980.282
3479647.750	1339415.125	746074.032
3376520.500	364602.438	742167.782
2688598.250	2085096.750	738261.532
3067493.250	1166462.750	734355.282
3365343.250	1604348.250	730449.032
3767469.500	1455424.250	726542.782
3352212.250	1951247.375	722636.532
3361356.000	1087754.375	718730.282
2044353.875	1888251.125	714824.032
2916533.250	2665625.750	710917.782
3124729.250	880300.188	707011.532
3251613.500	2261816.000	703105.282
2565132.500	1463761.375	699199.032
2833909.500	1088412.250	695292.782
3052965.250	1911743.000	691386.532
2623695.500	1401983.875	687480.282
3422761.000	1994822.875	683574.032
2599847.500	1531380.875	679667.782
2666548.750	1681582.500	675761.532
3066348.500	1995731.000	671855.282
3292528.500	2443974.250	667949.032
3338329.500	1644876.750	664042.782
4413615.000	2822624.750	660136.532
3625548.500	1803949.625	656230.282
3155889.500	2591398.250	652324.032
3110766.250	2514254.500	648417.782
2786327.750	1380859.125	644511.532
3125148.000	2547434.000	640605.282
2648423.500	3003512.750	636699.032
2759531.000	2532830.500	632792.782
3016686.000	2935944.750	628886.532
2450790.250	3545534.500	624980.282
2920384.500	2143787.250	621074.032
3874972.500	1908998.375	617167.782
2772698.250	2144454.500	613261.532
3558004.250	2578815.500	609355.282
4171749.750	3987119.500	605449.032
3405312.250	3250957.500	601542.782
3005194.500	2941169.500	597636.532
3741937.000	2900847.250	593730.282
3294405.750	2545273.500	589824.032
3747039.250	2570368.500	585917.782
4307492.000	2738102.750	582011.532
2811833.500	2411372.500	578105.282
3351764.500	2399180.250	574199.032
2902723.000	2938095.750	570292.782
3098871.250	3514434.250	566386.532
2796788.750	1808732.500	562480.282
4255542.000	2563514.000	558574.032
3788762.250	3198264.500	554667.782
4043085.250	3361051.750	550761.532
3220272.250	4232575.500	546855.282
3683493.750	3823935.250	542949.032
3631474.000	3114289.000	539042.782
2993529.500	3401046.000	535136.532
2736028.750	3262956.750	531230.282
3463703.000	3104580.250	527324.032
4378594.500	3561513.750	523417.782
2835365.500	3611188.000	519511.532
3705516.000	4210670.500	515605.282
3044603.500	3131505.250	511699.032
3186189.750	3012233.250	507792.782
2796188.500	2765044.000	503886.532
3486148.000	4215971.000	499980.282
4157280.250	3722190.250	496074.032
3369588.250	3809113.750	492167.782
4552248.000	4201517.500	488261.532
3737309.000	4432776.500	484355.282
3354288.000	4011711.500	480449.032
3370945.000	4492111.500	476542.782
4039000.250	3728797.750	472636.532
3863734.500	2948729.500	468730.282
3906358.500	4244571.000	464824.032
4045180.500	3127139.750	460917.782
2540409.250	4707896.000	457011.532
3522278.000	2799596.500	453105.282
3507439.500	3990418.000	449199.032
4037295.000	4501437.000	445292.782
3291220.250	5380458.000	441386.532
3186635.500	5331317.500	437480.282
3846438.750	5153994.000	433574.032
3501621.000	4864933.500	429667.782
3891882.750	4642367.000	425761.532
3914920.250	4605119.500	421855.282
3569224.250	4824612.500	417949.032
2534353.500	4719218.000	414042.782
2955236.500	4067565.250	410136.532
4533921.500	4604703.500	406230.282
3871407.500	4972899.000	402324.032
3739318.750	5321982.000	398417.782
4435285.000	5065938.000	394511.532
4222816.500	4792898.000	390605.282
3808801.250	5334869.500	386699.032
4330426.000	5552102.000	382792.782
3675293.750	4687715.000	378886.532
4059499.250	5228990.500	374980.282
3422699.500	4801223.500	371074.032
3426493.500	5705542.000	367167.782
3836755.000	6428007.500	363261.532
3198002.250	7165234.000	359355.282
2095473.125	5722600.000	355449.032
3040494.250	6175067.500	351542.782
4027524.250	6115712.000	347636.532
4677770.000	4968533.000	343730.282
2495214.250	5434524.000	339824.032
3439420.250	5526196.500	335917.782
5039461.000	6637946.500	332011.532
3779261.500	6303362.000	328105.282
3365999.000	7038801.500	324199.032
3687398.750	7346933.500	320292.782
4245399.000	7605161.500	316386.532
3138838.750	8145954.500	312480.282
2657655.250	7399729.500	308574.032
3838155.750	7140403.500	304667.782
4267772.000	7480849.000	300761.532
3620691.000	8177489.500	296855.282
3591949.250	6742703.000	292949.032
4579298.500	7163001.000	289042.782
2678211.250	7541994.000	285136.532
3967366.500	8659970.000	281230.282
2983138.250	8028503.000	277324.032
3940667.750	8803095.000	273417.782
3759741.500	8759321.000	269511.532
5195310.000	9864721.000	265605.282
3917397.750	8948331.000	261699.032
3879179.250	9394089.000	257792.782
2844136.750	10350307.000	253886.532
3438947.000	9413236.000	249980.282
3339753.750	9524869.000	246074.032
3615527.750	9589472.000	242167.782
3109446.750	9830169.000	238261.532
3373838.500	10824134.000	234355.282
3447275.750	11044405.000	230449.032
3424494.250	11926711.000	226542.782
4019401.000	11690880.000	222636.532
3756602.000	11922804.000	218730.282
3246742.250	11919065.000	214824.032
3351315.000	13386428.000	210917.782
3125475.750	12825396.000	207011.532
2957268.250	15032497.000	203105.282
2864973.500	13599316.000	199199.032
3673522.000	16022232.000	195292.782
3269525.250	16472191.000	191386.532
4256811.000	16776260.000	187480.282
3206244.250	18269276.000	183574.032
2861546.250	18293536.000	179667.782
3840784.500	20644360.000	175761.532
4574680.000	20948680.000	171855.282
4507673.500	23107986.000	167949.032
5457999.500	25291758.000	164042.782
6313773.500	26310524.000	160136.532
8467127.000	28007074.000	156230.282
11086275.000	30843778.000	152324.032
14694624.000	32572214.000	148417.782
19776446.000	31069982.000	144511.532
22246554.000	28794782.000	140605.282
23886206.000	27140474.000	136699.032
25256098.000	25623996.000	132792.782
29155732.000	23826226.000	128886.532
30178280.000	20964032.000	124980.282
30466462.000	18092852.000	121074.032
29023506.000	15981220.000	117167.782
28030452.000	14121738.000	113261.532
26922356.000	13318317.000	109355.282
26023800.000	12851598.000	105449.032
24107176.000	12129136.000	101542.782
23640086.000	13721007.000	97636.532
23098080.000	13691044.000	93730.282
22217488.000	13238437.000	89824.032
22513452.000	13549336.000	85917.782
20854086.000	15174009.000	82011.532
21144092.000	17132222.000	78105.282
21794832.000	18957646.000	74199.032
21437248.000	21257614.000	70292.782
22802578.000	24041590.000	66386.532
23013708.000	26851776.000	62480.282
24925880.000	30088310.000	58574.032
29792216.000	33883808.000	54667.782
34929172.000	38953816.000	50761.532
42988860.000	40661960.000	46855.282
53414204.000	43422736.000	42949.032
65186820.000	39830404.000	39042.782
79301512.000	30822190.000	35136.532
86215080.000	16769208.000	31230.282
87240136.000	3461306.000	27324.032
86063352.000	-8083886.000	23417.782
82172656.000	-18028252.000	19511.532
79911400.000	-25752516.000	15605.282
74532496.000	-33891092.000	11699.032
67691408.000	-41601468.000	7792.782
58270120.000	-45976924.000	3886.532
51020412.000	-45462384.000	-19.718
43750644.000	-46920612.000	-3925.968
37932076.000	-46918916.000	-7832.218
34501820.000	-45988788.000	-11738.468
28959822.000	-44715704.000	-15644.718
26230328.000	-44629400.000	-19550.968
22313064.000	-44010064.000	-23457.218
19056094.000	-42832380.000	-27363.468
15815468.000	-40189600.000	-31269.718
13698246.000	-39140012.000	-35175.968
12013012.000	-36943884.000	-39082.218
10405932.000	-34789524.000	-42988.468
8267639.000	-33264724.000	-46894.718
8409242.000	-31934954.000	-50800.968
