Data Point Listing of File C:\NTNMR\data\Dan\LiMnPO4\Li7 [001] 0deg.tnt
Starting Point:	1	Ending Point:	512
Real	Imag	ppm
163745.453	19238.209	8556.309
204189.063	-20275.805	8522.820
159235.109	-29602.518	8489.331
131335.594	33532.844	8455.842
187781.188	-45961.836	8422.352
206967.781	18872.355	8388.863
147092.297	-14988.768	8355.374
119552.297	-16027.019	8321.885
154293.594	-2388.117	8288.396
84471.984	2460.378	8254.907
185813.766	-35053.691	8221.417
153322.266	-73831.984	8187.928
200008.031	12986.360	8154.439
136143.688	52736.367	8120.950
130475.055	-37964.605	8087.461
109375.102	94716.594	8053.972
126604.070	35925.852	8020.483
266367.125	-6194.652	7986.993
239669.344	-48657.066	7953.504
120056.008	-14943.079	7920.015
146842.578	-18120.473	7886.526
125394.867	30366.961	7853.037
128560.703	74247.852	7819.548
163676.094	-4276.651	7786.059
128824.336	-55345.676	7752.569
209915.406	14161.110	7719.080
126316.727	55696.836	7685.591
54066.977	-4626.715	7652.102
89395.250	42689.316	7618.613
134143.766	-40390.289	7585.124
195261.406	29043.836	7551.634
165674.297	72868.195	7518.145
176879.109	25656.576	7484.656
78844.242	73251.594	7451.167
200469.094	-9326.642	7417.678
185161.859	33135.398	7384.189
127636.703	30683.711	7350.700
156390.438	31253.617	7317.210
174179.766	33523.465	7283.721
141325.609	66962.352	7250.232
172030.016	81808.898	7216.743
87016.930	-11721.782	7183.254
133630.422	30515.150	7149.765
219223.469	22366.652	7116.275
97109.516	68245.102	7082.786
123492.305	-7832.807	7049.297
146370.391	57255.297	7015.808
228134.734	38459.742	6982.319
210337.125	37270.297	6948.830
130022.023	108745.695	6915.341
121575.258	28789.244	6881.851
114420.336	69251.219	6848.362
105600.547	99112.203	6814.873
222193.703	-26028.211	6781.384
112022.180	60789.973	6747.895
135984.594	-9039.752	6714.406
237857.000	-10387.103	6680.917
120974.141	23926.393	6647.427
103635.781	60500.656	6613.938
160602.953	100528.750	6580.449
117587.734	-33357.109	6546.960
141906.641	-1455.437	6513.471
92659.078	111543.055	6479.982
118205.211	-21777.400	6446.492
106021.031	91915.156	6413.003
102712.648	44480.148	6379.514
142366.094	-41213.336	6346.025
173873.313	45257.949	6312.536
117486.813	91444.477	6279.047
164637.797	178816.422	6245.558
180820.641	146881.766	6212.068
166699.031	12869.571	6178.579
238857.422	198136.453	6145.090
179649.359	33003.531	6111.601
179616.891	138584.406	6078.112
189522.094	-6037.396	6044.623
146197.875	87444.039	6011.134
96432.977	99677.164	5977.644
93900.461	96282.906	5944.155
151709.656	103413.523	5910.666
168482.125	54830.418	5877.177
138270.813	47440.824	5843.688
172884.156	-1709.292	5810.199
139776.266	90029.938	5776.709
108735.211	68534.883	5743.220
96406.570	63159.801	5709.731
121880.836	151224.859	5676.242
191489.516	10530.107	5642.753
154230.281	108897.844	5609.264
98117.234	180526.828	5575.775
248525.266	81021.430	5542.285
215467.156	160938.875	5508.796
176430.594	165449.078	5475.307
77994.477	97528.125	5441.818
98942.313	111146.070	5408.329
122562.555	200153.781	5374.840
191682.750	74075.766	5341.351
65466.293	34109.188	5307.861
162433.297	182396.469	5274.372
170314.484	155559.531	5240.883
171950.328	154946.531	5207.394
130104.609	107299.336	5173.905
173563.594	149628.797	5140.416
169488.109	169356.172	5106.926
105282.328	80497.727	5073.437
201680.078	97810.219	5039.948
68585.461	131279.328	5006.459
220838.813	141483.953	4972.970
191023.656	104107.375	4939.481
145050.969	50815.656	4905.992
123269.109	167943.219	4872.502
94907.250	81658.828	4839.013
144610.531	69841.906	4805.524
170002.719	92591.523	4772.035
191186.984	120270.227	4738.546
141136.031	97331.906	4705.057
83153.992	131969.672	4671.567
105897.477	216030.969	4638.078
174705.891	129020.492	4604.589
181904.938	67025.555	4571.100
173543.672	35049.891	4537.611
183942.156	167048.969	4504.122
217769.438	72426.969	4470.633
165023.234	167351.469	4437.143
140560.547	200669.031	4403.654
212729.891	163381.141	4370.165
222420.078	154571.141	4336.676
195077.109	68431.445	4303.187
184610.922	132929.750	4269.698
139433.453	107063.281	4236.209
185951.609	123535.648	4202.719
148262.406	199816.953	4169.230
223242.594	179444.547	4135.741
137949.484	207110.094	4102.252
168881.375	166346.125	4068.763
133878.391	229145.828	4035.274
109891.906	248612.359	4001.784
188166.563	216938.797	3968.295
166002.344	91045.750	3934.806
113579.547	80611.016	3901.317
133067.188	198336.922	3867.828
125412.156	237937.531	3834.339
314350.469	134045.219	3800.850
277056.406	111932.242	3767.360
75384.898	82094.242	3733.871
151558.203	294300.844	3700.382
225993.031	201895.266	3666.893
151081.156	156622.844	3633.404
134270.641	125560.703	3599.915
256539.000	179842.109	3566.426
166945.313	183743.828	3532.936
177132.672	250958.063	3499.447
137469.875	276886.438	3465.958
106862.406	216844.141	3432.469
207797.500	159320.031	3398.980
106777.328	284981.375	3365.491
124106.023	265792.656	3332.001
241844.391	229386.406	3298.512
222402.297	167774.422	3265.023
104726.969	135269.469	3231.534
219838.469	188278.234	3198.045
