Data Point Listing of File C:\NTNMR\data\Dan\LiMnPO4\Li7 [001] 180deg.tnt
Starting Point:	1	Ending Point:	512
Real	Imag	ppm
245435.875	29288.363	8573.054
167421.844	-49140.738	8539.564
217791.000	-14410.129	8506.075
175844.375	77307.984	8472.586
202987.016	32937.477	8439.097
150262.313	43310.555	8405.608
203953.984	-16387.951	8372.119
209900.406	-59214.180	8338.630
196836.953	-14731.774	8305.140
204927.844	26038.500	8271.651
201571.922	7315.903	8238.162
161303.781	-8349.163	8204.673
220638.172	-25795.256	8171.184
168678.906	11128.977	8137.695
186169.109	27589.008	8104.205
186920.844	27935.314	8070.716
141802.359	-11114.658	8037.227
233749.922	12223.578	8003.738
186886.875	-15343.863	7970.249
209473.391	-5217.034	7936.760
150656.828	-25706.955	7903.271
127995.344	31832.090	7869.781
234637.391	14170.597	7836.292
178615.922	33947.930	7802.803
255647.469	47550.633	7769.314
193790.250	2586.155	7735.825
233461.156	-29519.410	7702.336
180264.672	60381.613	7668.846
245187.953	48617.789	7635.357
186329.688	45041.906	7601.868
141476.172	-10494.746	7568.379
211711.594	64847.832	7534.890
175960.297	22929.705	7501.401
143324.781	55354.305	7467.912
110525.250	139466.781	7434.422
203593.156	79237.898	7400.933
242210.844	754.262	7367.444
185737.328	34053.598	7333.955
194350.578	37598.813	7300.466
248538.859	48348.426	7266.977
121430.609	35673.891	7233.488
265124.719	-40569.102	7199.998
142895.422	75597.094	7166.509
222800.484	106409.227	7133.020
178763.016	32547.859	7099.531
173219.266	45878.680	7066.042
132999.375	10168.461	7032.553
209349.438	61759.723	6999.063
248908.188	11763.959	6965.574
259087.063	42215.090	6932.085
211129.625	96817.945	6898.596
235602.188	14446.169	6865.107
225563.656	8561.494	6831.618
238924.875	63580.324	6798.129
188092.766	89772.969	6764.639
247312.047	116511.664	6731.150
142535.531	-11971.163	6697.661
176128.672	33868.867	6664.172
193369.922	-8680.642	6630.683
132398.609	85488.633	6597.194
212749.203	83708.625	6563.705
236324.938	25936.301	6530.215
136576.250	77730.898	6496.726
181354.859	-20797.447	6463.237
186452.438	103493.516	6429.748
166454.859	149412.141	6396.259
163153.625	96606.672	6362.770
167096.953	47534.523	6329.280
137075.344	105509.391	6295.791
179621.406	66655.969	6262.302
173001.219	70953.742	6228.813
203146.641	155210.141	6195.324
246743.234	161682.563	6161.835
288746.313	67065.805	6128.346
205368.000	69296.195	6094.856
225741.125	52263.609	6061.367
243860.172	58942.188	6027.878
173470.297	93377.602	5994.389
152620.828	118947.656	5960.900
166817.859	113255.656	5927.411
187040.375	108181.172	5893.921
158215.453	-48824.816	5860.432
323127.125	147183.078	5826.943
181763.391	40751.004	5793.454
97079.547	67595.625	5759.965
229643.438	50196.020	5726.476
227780.500	118906.961	5692.987
147729.703	91356.734	5659.497
153083.422	35149.328	5626.008
187073.516	116525.891	5592.519
185660.344	81865.133	5559.030
199953.922	195883.734	5525.541
267561.875	110714.867	5492.052
167934.547	122721.625	5458.563
165370.203	146748.281	5425.073
204462.547	140123.609	5391.584
201318.578	105013.523	5358.095
242322.000	106378.578	5324.606
136450.594	130393.430	5291.117
303977.938	114884.750	5257.628
181295.922	146587.063	5224.138
218031.359	106595.484	5190.649
