Data Point Listing of File C:\NTNMR\data\Dan\LiMnPO4\Li7 [001] 60deg.tnt
Starting Point:	1	Ending Point:	512
Real	Imag	ppm
146290.641	-18789.865	8573.054
128240.211	-50308.809	8539.564
153497.375	-3121.951	8506.075
157846.672	76693.625	8472.586
165832.750	30727.402	8439.097
111954.453	-61026.480	8405.608
102638.586	-32001.424	8372.119
175458.156	-107273.914	8338.630
110973.805	46032.266	8305.140
31674.209	-48035.910	8271.651
144163.234	14373.569	8238.162
142604.750	-3139.317	8204.673
194792.781	-21884.863	8171.184
182358.672	17381.131	8137.695
125376.039	8247.116	8104.205
164636.922	52880.754	8070.716
133202.641	-29268.916	8037.227
161849.688	-19573.240	8003.738
140779.844	34266.707	7970.249
75218.359	65817.648	7936.760
166454.906	6472.273	7903.271
153354.000	48774.551	7869.781
210419.141	52522.367	7836.292
104983.539	46307.160	7802.803
138097.203	33373.656	7769.314
164422.266	-6793.795	7735.825
110815.023	-33688.523	7702.336
159005.234	6907.968	7668.846
105286.563	37133.336	7635.357
203382.469	72467.289	7601.868
165371.469	21684.467	7568.379
104400.359	-8108.809	7534.890
112001.094	31942.359	7501.401
176098.703	61151.070	7467.912
108136.578	-73662.758	7434.422
185240.266	8845.317	7400.933
167327.000	81703.313	7367.444
99750.445	11083.543	7333.955
155967.406	65792.445	7300.466
227172.672	126116.922	7266.977
151492.609	-78077.969	7233.488
145391.375	56305.832	7199.998
127611.023	40954.031	7166.509
158972.406	54743.277	7133.020
112303.094	64429.320	7099.531
158343.203	-51906.781	7066.042
114423.266	113530.984	7032.553
166832.625	69001.570	6999.063
180922.359	90866.609	6965.574
150827.250	14003.002	6932.085
124263.844	117471.414	6898.596
210737.406	44554.156	6865.107
140697.234	68019.492	6831.618
67170.117	64245.566	6798.129
183923.719	-74614.656	6764.639
172127.141	2192.598	6731.150
119611.555	37330.008	6697.661
227665.953	29617.057	6664.172
174228.531	15096.343	6630.683
128439.914	-28700.387	6597.194
78335.633	71127.398	6563.705
144584.047	32890.348	6530.215
122506.773	123941.602	6496.726
164679.031	-26744.123	6463.237
85677.328	109746.141	6429.748
171854.828	117978.820	6396.259
112830.438	137867.406	6362.770
145284.125	-17368.225	6329.280
177306.828	36728.586	6295.791
171964.109	68427.391	6262.302
134386.938	106949.180	6228.813
177889.500	69131.992	6195.324
147127.656	78889.836	6161.835
149827.797	62617.777	6128.346
83787.602	8545.039	6094.856
171347.016	78174.633	6061.367
183738.906	65137.844	6027.878
159261.656	103204.422	5994.389
92117.797	26942.094	5960.900
87697.313	65902.617	5927.411
135443.859	193204.266	5893.921
115529.219	-80498.141	5860.432
80580.641	102692.336	5826.943
172101.828	98279.211	5793.454
132214.719	100638.930	5759.965
179826.828	40790.176	5726.476
113155.547	99209.242	5692.987
197825.016	43793.434	5659.497
69655.266	109904.281	5626.008
146491.859	154093.219	5592.519
190143.016	102343.648	5559.030
138533.531	27959.447	5525.541
98604.461	74651.719	5492.052
102493.180	165748.344	5458.563
121726.906	131800.156	5425.073
166469.000	59268.266	5391.584
177751.484	202516.719	5358.095
111723.938	163114.547	5324.606
118579.789	69677.625	5291.117
222883.703	119888.414	5257.628
213413.063	101630.281	5224.138
164923.438	-16984.518	5190.649
144122.516	108239.930	5157.160
113661.500	90173.156	5123.671
168112.188	122371.430	5090.182
153360.078	150348.219	5056.693
186017.406	133152.656	5023.204
132944.547	103007.234	4989.714
126325.219	40599.410	4956.225
81346.234	85399.891	4922.736
133366.188	177544.422	4889.247
177490.406	173777.188	4855.758
115971.000	28436.887	4822.269
185519.453	170034.250	4788.780
174173.453	129408.133	4755.290
42469.113	131662.734	4721.801
181652.906	116604.320	4688.312
177329.328	89784.914	4654.823
123218.531	107309.977	4621.334
140878.484	135711.391	4587.845
136052.438	56707.371	4554.355
