Data Point Listing of File C:\NTNMR\data\Dan\LiMnPO4\P31 [001] 45deg.tnt
Starting Point:	1	Ending Point:	512
Real	Imag	Hz
2081493.875	365507.031	999980.282
2192573.750	247448.484	996074.032
1385724.250	364604.750	992167.782
1970837.000	-165689.969	988261.532
1323997.625	55816.180	984355.282
2560793.750	-137758.547	980449.032
1702748.500	923995.500	976542.782
1468884.750	-243289.281	972636.532
1792849.375	462733.500	968730.282
1319141.125	-129746.313	964824.032
2056035.625	505491.531	960917.782
2349853.750	-357546.406	957011.532
1735070.250	824626.500	953105.282
1810042.125	391829.063	949199.032
1527160.750	230113.047	945292.782
2240952.750	610173.063	941386.532
1706135.000	725105.438	937480.282
1987681.750	341394.344	933574.032
1837689.125	330951.438	929667.782
2198104.250	236721.672	925761.532
1904310.000	744565.750	921855.282
2113571.750	234514.438	917949.032
1717571.875	666762.813	914042.782
1706576.750	517061.938	910136.532
2032931.250	97142.680	906230.282
1807973.000	161185.344	902324.032
1364374.875	573841.188	898417.782
1370858.875	369119.625	894511.532
2721240.500	470405.594	890605.282
2234965.750	887518.000	886699.032
1651666.750	670036.313	882792.782
1440126.750	1121769.250	878886.532
2046996.125	-33404.430	874980.282
1480121.250	601061.625	871074.032
1736046.500	175513.094	867167.782
1856192.750	1230931.125	863261.532
1923901.375	844962.875	859355.282
2059484.125	939714.688	855449.032
1868935.875	626114.938	851542.782
2513354.000	433125.000	847636.532
2079132.250	617679.000	843730.282
1125571.000	668841.125	839824.032
2223078.000	739964.438	835917.782
1445181.250	-70819.398	832011.532
1649063.375	828420.813	828105.282
1818385.000	946612.125	824199.032
2227937.750	1344635.250	820292.782
2497610.750	868900.563	816386.532
1241953.375	544172.250	812480.282
2470257.500	1458868.750	808574.032
2578379.000	980287.938	804667.782
2023133.750	1041401.063	800761.532
1533988.750	114020.086	796855.282
2403163.000	1160023.500	792949.032
897857.188	326587.156	789042.782
1611554.125	925415.000	785136.532
2024218.500	797982.188	781230.282
1336044.125	788662.688	777324.032
1830860.625	915518.688	773417.782
2146899.250	665301.000	769511.532
2029107.250	926488.250	765605.282
2620984.250	876667.625	761699.032
1749669.750	1259706.250	757792.782
1160881.750	1612304.000	753886.532
2214490.750	1210888.375	749980.282
1841292.625	1160586.375	746074.032
2076713.375	1352375.125	742167.782
2006895.875	1088737.125	738261.532
2606495.750	690632.625	734355.282
1489474.250	972831.313	730449.032
2403957.250	1311691.875	726542.782
2135709.250	2162894.750	722636.532
1591833.750	320230.344	718730.282
2337404.250	1696337.500	714824.032
1973076.125	668439.250	710917.782
1898203.250	1268856.250	707011.532
1498812.000	798993.500	703105.282
1634062.625	468357.281	699199.032
1647544.500	584146.750	695292.782
1759468.625	972794.875	691386.532
2230134.750	1653884.750	687480.282
2169440.500	1742942.500	683574.032
1983127.750	1371823.875	679667.782
2023515.625	1541478.500	675761.532
2975648.000	1537735.500	671855.282
2174317.000	1174541.500	667949.032
1473366.500	1630133.000	664042.782
1882164.625	1882627.375	660136.532
2004762.375	1335728.375	656230.282
1184955.250	1124015.125	652324.032
1700084.125	1503592.125	648417.782
2438103.000	1216495.750	644511.532
1612245.875	1787736.625	640605.282
2111758.500	1551406.375	636699.032
1882876.625	617026.500	632792.782
1401167.125	1359128.000	628886.532
1947806.000	2031408.375	624980.282
2027194.125	620729.625	621074.032
1687776.000	2224798.500	617167.782
2386007.750	1986230.250	613261.532
2089238.875	1827307.375	609355.282
2296667.500	1567021.750	605449.032
1630592.125	1927494.000	601542.782
2257666.000	1491098.125	597636.532
2620148.750	2060407.125	593730.282
2259550.750	1585578.750	589824.032
2510535.500	2217069.000	585917.782
1827041.250	2015864.125	582011.532
2073544.500	1533542.250	578105.282
2006592.625	2089405.875	574199.032
1317061.125	2133016.250	570292.782
2634255.500	1997203.625	566386.532
2691897.750	1565971.375	562480.282
1876391.125	1678218.750	558574.032
1371010.125	1290508.000	554667.782
2173184.000	1383080.125	550761.532
2524244.500	946826.750	546855.282
1853410.750	1872987.000	542949.032
2136083.500	2607290.500	539042.782
1884808.125	2013261.625	535136.532
2093505.750	1745014.125	531230.282
1794972.875	2026528.000	527324.032
2041171.750	1580310.625	523417.782
2346977.250	2052928.375	519511.532
2935695.500	1727061.750	515605.282
1796002.750	2108680.500	511699.032
2320526.000	2751030.000	507792.782
1784341.000	2196523.250	503886.532
2109575.250	2203726.750	499980.282
1233710.875	2115352.250	496074.032
2161815.000	1551568.875	492167.782
1713580.625	1971698.125	488261.532
2570515.500	2666796.750	484355.282
1279067.625	2324877.250	480449.032
1747220.500	1874365.750	476542.782
1914493.500	2092548.125	472636.532
1858800.250	2821241.250	468730.282
1794872.750	1401979.375	464824.032
1743966.000	1951094.375	460917.782
2735965.750	2858027.500	457011.532
1556361.500	2412806.000	453105.282
1681865.625	3701447.250	449199.032
1445524.750	2174709.250	445292.782
2122447.500	2554305.750	441386.532
1692568.750	2878506.250	437480.282
1258180.625	2482519.250	433574.032
1861422.000	3362944.000	429667.782
2542875.750	2777276.250	425761.532
1857321.500	2634070.000	421855.282
2415630.250	2501077.250	417949.032
1174439.375	3588214.000	414042.782
1431193.500	3935290.250	410136.532
2328839.500	3440876.750	406230.282
2215986.750	2621503.000	402324.032
2440367.500	4048551.500	398417.782
2116597.250	3000623.250	394511.532
1246646.000	3101146.250	390605.282
1503689.000	2908017.500	386699.032
2705494.000	4149405.750	382792.782
