Data Point Listing of File C:\NTNMR\data\Dan\LiFe.25Mn.75PO4_redux\[010]\Li7 [010] 60deg.tnt
Starting Point:	1	Ending Point:	512
Real	Imag	ppm
10413.506	-32116.523	8573.054
44543.781	53575.070	8539.564
-42270.102	-84878.180	8506.075
-59921.789	12964.316	8472.586
12083.549	22893.244	8439.097
-40512.816	-1611.541	8405.608
2850.922	-51830.309	8372.119
11205.167	323.634	8338.629
-17921.797	-26115.795	8305.140
-15646.107	-18365.949	8271.651
14213.553	4029.492	8238.162
-27801.361	17454.975	8204.673
3347.001	47457.293	8171.184
-3207.635	14247.538	8137.695
3237.532	25397.420	8104.205
-9180.854	11224.171	8070.716
-10669.181	54423.180	8037.227
-9172.810	55755.723	8003.738
-28750.166	19273.344	7970.249
-25420.576	-6460.127	7936.760
-4443.017	24118.264	7903.271
-7872.131	-18732.672	7869.781
27277.262	-69220.539	7836.292
-8643.673	9384.942	7802.803
-20104.371	-11800.860	7769.314
-16269.466	-17104.957	7735.825
-3579.728	1235.266	7702.336
20593.248	44168.508	7668.846
-20209.289	37005.570	7635.357
-14365.404	7318.555	7601.868
8929.609	-24431.645	7568.379
-25773.070	39014.527	7534.890
-1954.708	34265.156	7501.401
45444.781	-38450.168	7467.912
22090.061	31751.303	7434.422
-19028.686	6081.560	7400.933
-28666.992	4128.354	7367.444
4807.111	-23884.211	7333.955
-1174.814	-1809.928	7300.466
25171.875	1256.352	7266.977
-9359.685	31417.947	7233.488
21299.791	28297.971	7199.998
-14963.374	29404.902	7166.509
11717.742	-2858.700	7133.020
-11318.642	58258.039	7099.531
8346.776	12166.037	7066.042
-69106.727	-14661.903	7032.553
-4549.007	11636.149	6999.063
9170.992	37976.539	6965.574
39437.816	11672.786	6932.085
3534.357	38844.559	6898.596
-41482.164	45569.848	6865.107
8410.755	-10655.878	6831.618
-27230.195	36361.086	6798.129
-15125.997	4879.015	6764.639
5251.726	61946.176	6731.150
1270.366	30335.963	6697.661
-1582.062	38577.977	6664.172
-2740.088	9512.817	6630.683
47543.203	31168.936	6597.194
458.368	76081.484	6563.704
-74269.594	86972.938	6530.215
-51599.758	23798.342	6496.726
40877.582	49936.809	6463.237
-15275.418	-15798.003	6429.748
-33440.695	54824.992	6396.259
-17248.488	29339.914	6362.770
-22499.381	19939.416	6329.280
-5332.168	63010.484	6295.791
-33793.156	74265.656	6262.302
-7937.975	19160.461	6228.813
6986.173	32949.176	6195.324
28211.990	-13915.176	6161.835
5774.841	38425.719	6128.346
40233.469	-19759.834	6094.856
-77841.617	70054.148	6061.367
38616.254	45511.215	6027.878
-16347.771	17416.670	5994.389
25714.006	15086.366	5960.900
-19079.904	79860.695	5927.411
42106.777	16640.609	5893.921
-47172.734	27626.904	5860.432
13702.229	49995.199	5826.943
-40535.633	76882.031	5793.454
-39507.637	61387.508	5759.965
-23467.570	-1201.501	5726.476
-7199.390	5792.265	5692.987
-11657.219	59922.625	5659.497
-2972.702	75672.453	5626.008
-44800.773	80945.641	5592.519
-10777.847	79486.656	5559.030
-27346.873	118061.000	5525.541
-41631.168	36551.102	5492.052
-47995.207	54302.906	5458.563
-55279.000	84635.313	5425.073
-5299.260	29389.777	5391.584
-18032.582	84870.133	5358.095
-28248.457	37404.488	5324.606
-30496.703	44338.910	5291.117
-109704.242	103997.055	5257.628
30509.045	89483.180	5224.138
-43421.047	26281.445	5190.649
-25294.451	94377.141	5157.160
-38679.129	79459.398	5123.671
-19363.574	124390.586	5090.182
-56479.426	49541.680	5056.693
63351.121	6764.946	5023.204
-62999.242	81283.234	4989.714
79103.578	96698.109	4956.225
12427.117	32876.121	4922.736
22024.404	103294.695	4889.247
-17891.508	19103.191	4855.758
-10078.108	98962.797	4822.269
-27718.326	32248.637	4788.780
-63336.395	101434.852	4755.290
-28016.857	33217.656	4721.801
-15738.070	76608.508	4688.312
-34757.523	109016.477	4654.823
11858.491	32102.266	4621.334
58586.641	45176.125	4587.845
-20813.082	97152.047	4554.355
-88014.781	87958.969	4520.866
-30809.496	104118.414	4487.377
37360.363	121438.656	4453.888
-38047.934	30089.117	4420.399
20117.762	83944.000	4386.910
17418.877	72052.000	4353.421
-1680.771	112250.039	4319.931
-29588.070	110799.766	4286.442
-3405.726	78910.102	4252.953
-39544.418	66191.914	4219.464
-33798.324	112897.695	4185.975
-25752.119	126333.156	4152.486
-4991.824	92772.984	4118.996
-43280.711	91531.328	4085.507
-2459.644	89192.219	4052.018
-42111.258	53649.051	4018.529
-30793.125	60257.164	3985.040
-69590.258	117225.398	3951.551
-28862.203	118209.656	3918.062
-40407.570	159226.453	3884.572
-82986.547	86907.773	3851.083
16646.938	102071.938	3817.594
-30087.225	109537.258	3784.105
-5552.030	99687.039	3750.616
39480.539	94004.781	3717.127
31427.258	128163.398	3683.638
-28879.533	185602.203	3650.148
-28483.078	113991.117	3616.659
8362.318	138308.688	3583.170
-8905.559	110430.953	3549.681
-16240.314	99944.727	3516.192
-27539.510	121349.859	3482.703
30511.547	103665.766	3449.213
36433.605	154174.203	3415.724
-42682.164	110014.156	3382.235
-9887.085	148920.438	3348.746
40546.984	69739.227	3315.257
-29611.688	122935.484	3281.768
-26824.203	114735.664	3248.279
2511.802	113610.594	3214.789
-52399.125	68365.820	3181.300
15649.775	153696.406	3147.811
17625.619	145737.016	3114.322
3034.337	81262.578	3080.833
-7656.249	99826.094	3047.344
67107.938	130687.461	3013.855
-16192.444	120240.773	2980.365
-66012.969	144884.844	2946.876
-17007.654	195638.891	2913.387
6706.953	147787.406	2879.898
-3918.706	140562.156	2846.409
5333.052	178629.641	2812.920
-2566.571	131134.625	2779.430
24684.166	126552.477	2745.941
-42154.734	150155.719	2712.452
-11803.805	154484.672	2678.963
7933.462	148706.906	2645.474
-21494.277	184108.344	2611.985
80602.180	190145.688	2578.496
16526.188	125794.813	2545.006
-59378.926	83782.031	2511.517
26077.818	185247.031	2478.028
-26370.719	184370.047	2444.539
27436.906	74620.563	2411.050
69427.109	121724.531	2377.561
-62709.707	175765.281	2344.072
-39407.496	153985.625	2310.582
-1743.060	192162.625	2277.093
-33753.105	204579.422	2243.604
10594.586	118624.539	2210.115
-28409.273	176690.297	2176.626
61771.047	243120.625	2143.137
-75474.930	160705.156	2109.647
-9468.706	100090.695	2076.158
19476.721	195911.313	2042.669
-30568.248	229494.594	2009.180
-6357.406	183013.219	1975.691
-61925.793	200073.828	1942.202
13925.341	170274.219	1908.713
-25245.639	217174.391	1875.223
-24056.156	184564.375	1841.734
-23106.420	191092.063	1808.245
-32395.395	193572.969	1774.756
-48987.098	174623.547	1741.267
-46017.488	208928.500	1707.778
-3001.536	169784.813	1674.288
43918.547	233367.547	1640.799
-48845.688	183857.422	1607.310
71116.633	290449.594	1573.821
32583.783	234909.891	1540.332
-24973.197	185455.234	1506.843
-55756.934	204022.688	1473.354
-7862.502	315284.625	1439.864
-5667.029	291963.000	1406.375
-42889.242	302335.969	1372.886
-17618.961	283606.500	1339.397
769.465	263188.906	1305.908
11556.970	239946.391	1272.419
9575.510	329845.594	1238.930
-18562.404	350685.750	1205.440
-8294.665	361416.188	1171.951
-88613.227	240542.609	1138.462
14693.836	302943.688	1104.973
-15444.712	283153.750	1071.484
-307.913	364182.844	1037.995
19380.086	299752.656	1004.505
-46831.891	286294.375	971.016
23274.768	412182.156	937.527
-9313.074	388616.281	904.038
3348.291	255525.250	870.549
-8495.281	393296.313	837.060
3194.055	361350.813	803.571
9591.530	337657.594	770.081
28369.416	354842.844	736.592
-4760.045	424420.469	703.103
-34322.094	407744.094	669.614
10690.419	421910.531	636.125
-89985.961	377571.375	602.636
-85785.953	437313.531	569.147
31602.789	412275.594	535.657
-46503.883	480605.438	502.168
-16755.359	496699.094	468.679
11221.494	549511.500	435.190
-27255.330	448592.156	401.701
-3530.952	608175.375	368.212
62604.504	486209.656	334.722
3401.269	555276.688	301.233
99691.164	548019.875	267.744
