Data Point Listing of File C:\NTNMR\data\phil\temp_F2_spin_echo.tnt
Starting Point:	1	Ending Point:	512
Real	Imag	ppm
522719.844	-293170.000	8165.641
376078.594	80848.891	8133.743
310438.688	-97859.398	8101.845
641670.313	59716.215	8069.948
431890.406	-205983.672	8038.050
256871.906	34095.344	8006.152
327229.563	-177045.953	7974.255
509766.219	93355.430	7942.357
179979.234	-173689.563	7910.459
339229.406	170358.969	7878.562
251631.766	-34023.047	7846.664
246631.266	-38472.406	7814.766
206488.359	89544.938	7782.869
465272.156	195790.594	7750.971
359969.375	-54629.207	7719.073
161954.859	-79316.570	7687.176
241184.250	215772.406	7655.278
312770.406	-11078.472	7623.380
296183.063	1560.881	7591.483
266524.688	234518.625	7559.585
401104.125	110297.820	7527.687
363395.875	11389.755	7495.790
449243.844	-39605.855	7463.892
133368.469	50590.027	7431.994
382293.094	55521.184	7400.097
176543.797	-6226.489	7368.199
174468.000	104478.570	7336.301
358713.594	238422.469	7304.404
388002.094	169849.922	7272.506
574551.625	29863.244	7240.608
304446.750	-30077.717	7208.711
105499.789	103096.406	7176.813
21326.314	121729.156	7144.915
370952.594	70151.273	7113.018
441646.781	138225.563	7081.120
304190.625	-9639.167	7049.223
338745.313	-18937.650	7017.325
355228.719	-119287.375	6985.427
196598.734	-20297.504	6953.530
304069.406	-64947.520	6921.632
409484.094	116839.461	6889.734
236049.594	-56744.875	6857.837
205170.594	184959.828	6825.939
467890.875	45034.945	6794.041
635180.250	28827.502	6762.144
156119.719	198805.781	6730.246
530857.813	34093.105	6698.348
301426.469	74463.328	6666.451
59061.344	171621.797	6634.553
329306.656	306676.438	6602.655
400502.469	-155759.984	6570.758
353542.063	306842.375	6538.860
352436.813	137038.219	6506.962
420665.813	102651.617	6475.065
493262.625	-21343.225	6443.167
213159.125	49909.676	6411.269
234041.172	104138.375	6379.372
441080.469	147189.938	6347.474
460332.875	-6563.976	6315.576
287713.344	384281.000	6283.679
439666.969	46583.500	6251.781
155565.672	77169.828	6219.883
294073.719	-140728.031	6187.986
617948.375	195577.906	6156.088
270660.625	314765.063	6124.190
183432.000	307445.969	6092.293
522675.719	130633.102	6060.395
244823.078	189800.375	6028.497
464664.344	-471.235	5996.600
349783.313	178424.563	5964.702
279245.156	304719.094	5932.804
262396.719	199925.484	5900.907
479556.969	325743.750	5869.009
10167.616	-70002.859	5837.111
673098.938	288550.625	5805.214
49599.551	81878.047	5773.316
180899.891	209908.344	5741.418
418735.313	-120767.469	5709.521
311576.500	956.803	5677.623
338585.156	111071.656	5645.725
431273.250	41371.840	5613.828
428302.781	115087.531	5581.930
509293.469	-16883.162	5550.032
294973.563	299548.750	5518.135
409488.313	327903.938	5486.237
130361.852	263933.844	5454.339
332891.438	-23914.773	5422.442
114049.656	314118.844	5390.544
214128.250	160082.531	5358.646
47798.191	243396.953	5326.749
-59326.480	308453.625	5294.851
92363.922	388355.531	5262.953
123774.086	221143.969	5231.056
367108.094	285324.156	5199.158
166430.500	505734.219	5167.260
246629.891	73453.680	5135.363
525490.375	530371.750	5103.465
236788.813	335618.594	5071.567
546452.000	433863.938	5039.670
207446.031	419319.281	5007.772
66429.125	201058.094	4975.874
490650.063	-159387.922	4943.977
428656.250	453804.656	4912.079
333581.563	163813.672	4880.181
470499.344	641028.500	4848.284
614885.875	-96300.164	4816.386
121761.125	-127874.203	4784.488
416533.750	364246.531	4752.591
456592.063	456157.750	4720.693
387321.344	452975.500	4688.795
300201.125	458710.344	4656.898
371108.500	215885.016	4625.000
281069.094	266601.281	4593.102
381701.063	235850.594	4561.205
235578.672	384401.875	4529.307
323269.563	104210.531	4497.409
492884.719	324643.750	4465.512
195063.750	189264.031	4433.614
166815.094	329694.563	4401.716
614668.813	551627.063	4369.819
492410.188	356630.094	4337.921
-181391.391	446674.313	4306.023
442851.188	187910.531	4274.126
410389.031	489189.438	4242.228
618948.750	470201.125	4210.331
519484.313	103356.609	4178.433
420771.031	492611.969	4146.535
213951.656	428464.750	4114.638
385058.188	234878.313	4082.740
412628.250	361113.813	4050.842
501740.969	567435.625	4018.945
192275.984	131674.063	3987.047
534673.313	486794.781	3955.149
294362.875	220193.563	3923.252
65996.680	647602.063	3891.354
675120.875	139052.031	3859.456
274653.063	630074.188	3827.559
275015.500	481925.719	3795.661
303282.656	303802.344	3763.763
569801.063	405537.031	3731.866
294579.313	444780.219	3699.968
565451.063	439113.219	3668.070
56331.316	436619.656	3636.173
539633.625	587774.250	3604.275
313309.875	406386.063	3572.377
381532.000	449185.000	3540.480
248527.781	971656.688	3508.582
6145.521	377955.375	3476.684
194892.281	466657.375	3444.787
374118.906	258273.906	3412.889
509661.313	414250.813	3380.991
165778.047	695052.375	3349.094
-198593.766	494977.625	3317.196
689492.563	792770.375	3285.298
426586.938	405594.563	3253.401
642201.313	433720.219	3221.503
384094.250	340613.688	3189.605
286971.281	226383.109	3157.708
590724.750	606267.688	3125.810
374488.344	912133.688	3093.912
489559.688	350360.406	3062.015
546649.125	385549.281	3030.117
316872.250	614947.875	2998.219
241402.266	582951.000	2966.322
304432.813	540284.188	2934.424
386363.938	742995.188	2902.526
363464.344	325705.906	2870.629
269308.000	462635.688	2838.731
426127.469	589221.250	2806.833
233535.188	942809.188	2774.936
548121.938	342706.094	2743.038
283321.156	257769.281	2711.140
262390.938	780579.500	2679.243
279093.656	758288.125	2647.345
762322.000	404006.094	2615.447
442005.031	695498.125	2583.550
207856.391	454279.031	2551.652
359715.281	796302.000	2519.754
625998.875	461934.469	2487.857
-16033.755	1059077.375	2455.959
477080.313	977774.813	2424.061
220719.953	1079836.500	2392.164
294466.875	633056.313	2360.266
352296.031	871801.063	2328.368
352053.844	803335.563	2296.471
347532.344	886559.000	2264.573
427823.094	1032667.938	2232.675
314183.625	1053756.000	2200.778
255035.453	688486.125	2168.880
163221.703	924702.188	2136.982
23997.492	1281622.625	2105.085
395494.813	937391.563	2073.187
305312.031	881216.063	2041.289
152840.422	868348.438	2009.392
260841.750	934724.688	1977.494
592161.625	837945.000	1945.596
339149.063	1220854.750	1913.699
432338.313	933703.250	1881.801
171360.578	1110942.250	1849.903
146400.734	821402.563	1818.006
213748.406	1109908.875	1786.108
170365.313	1557443.000	1754.210
479693.094	1621426.375	1722.313
372793.750	1367811.250	1690.415
154969.203	1121737.750	1658.517
110281.125	1457468.250	1626.620
303343.031	1158345.750	1594.722
84425.031	1612176.125	1562.824
130645.586	1911603.875	1530.927
121567.914	2372600.250	1499.029
441766.063	2036841.000	1467.131
408871.875	2120539.750	1435.234
502329.125	2567535.750	1403.336
589511.750	2113196.500	1371.438
737324.563	2242677.750	1339.541
937910.875	2583042.000	1307.643
704858.375	2559737.750	1275.746
919932.125	2847461.500	1243.848
1327624.125	2823166.500	1211.950
1562113.375	2753563.000	1180.053
1940497.625	3211278.250	1148.155
2411567.750	2392405.250	1116.257
2712909.250	2264409.250	1084.360
2344272.750	1949112.500	1052.462
1980835.500	1790961.625	1020.564
2112019.500	1453180.375	988.667
1698404.375	1552292.875	956.769
1606886.125	2080363.875	924.871
2033040.250	1558608.375	892.974
1479829.625	2173386.500	861.076
1442473.375	2056365.625	829.178
1679682.375	2255630.000	797.281
2005791.250	2218597.250	765.383
1665751.000	2700437.500	733.485
1641679.625	2706199.500	701.588
1856439.625	3227042.000	669.690
2207641.250	3747061.000	637.792
2311508.750	3773386.250	605.895
2898471.250	4327681.000	573.997
3317396.500	4467140.000	542.099
4040284.500	4166006.250	510.202
4109987.500	4044387.500	478.304
4553122.000	4391395.500	446.406
5434443.000	4355981.000	414.509
6683641.000	4500875.500	382.611
7658051.000	3966400.000	350.713
8233872.500	2733848.750	318.816
9026100.000	1934684.375	286.918
9464710.000	1028129.500	255.020
9421379.000	357007.500	223.123
9808274.000	-449070.156	191.225
9943031.000	-1915217.250	159.327
10118174.000	-3899239.000	127.430
8602624.000	-5715437.000	95.532
7042376.500	-6409111.000	63.634
5691314.500	-6337225.500	31.737
4098843.500	-6378479.000	-0.161
3935888.250	-5918035.000	-32.059
2958877.500	-5666280.000	-63.956
2475276.500	-5193499.500	-95.854
1942793.000	-5184031.500	-127.752
2386628.500	-5062217.000	-159.649
1734098.000	-4698359.000	-191.547
1691150.000	-4371551.000	-223.445
1367776.000	-4162091.250	-255.342
889468.188	-4167591.500	-287.240
746283.938	-3599403.250	-319.138
639689.938	-3715752.250	-351.035
925332.750	-3390109.750	-382.933
545202.813	-3049971.500	-414.831
377811.594	-2793169.750	-446.728
390944.469	-2824251.750	-478.626
412966.594	-2824672.500	-510.524
309845.781	-2581338.000	-542.421
176237.281	-2682995.500	-574.319
5594.739	-2409896.500	-606.217
-104868.523	-2181558.500	-638.114
63830.289	-2408611.750	-670.012
49098.152	-2262022.000	-701.910
58780.852	-1793897.500	-733.807
-21669.004	-1683977.750	-765.705
67217.063	-1466713.125	-797.603
246166.938	-1477848.875	-829.500
119685.727	-1465577.000	-861.398
186246.625	-1378837.750	-893.296
267656.094	-1472669.000	-925.193
318553.156	-1437760.000	-957.091
272433.688	-1310988.250	-988.989
-17187.750	-1530876.125	-1020.886
121816.828	-1479960.125	-1052.784
135188.016	-1419849.250	-1084.682
225072.938	-1140927.875	-1116.579
355447.375	-1705328.625	-1148.477
76507.148	-1261695.250	-1180.375
367578.750	-1206075.875	-1212.272
372086.469	-1141004.625	-1244.170
278735.281	-1259466.625	-1276.068
207717.953	-1097576.000	-1307.965
159325.734	-875098.688	-1339.863
-38930.902	-891836.188	-1371.761
149828.531	-1032053.375	-1403.658
469850.750	-820278.250	-1435.556
80377.844	-1050880.375	-1467.454
15706.749	-842348.500	-1499.351
392382.031	-1031906.750	-1531.249
280052.750	-783964.688	-1563.146
383847.250	-1070998.500	-1595.044
87388.320	-804849.250	-1626.942
229945.469	-767949.000	-1658.839
183532.203	-936161.375	-1690.737
-27948.496	-922125.688	-1722.635
283299.906	-693703.500	-1754.532
208849.391	-512867.250	-1786.430
254394.375	-692481.375	-1818.328
73069.461	-802031.875	-1850.225
345095.344	-796323.438	-1882.123
145768.234	-477709.906	-1914.021
171680.625	-795401.875	-1945.918
622654.563	-693961.063	-1977.816
200614.531	-800327.500	-2009.714
204740.141	-752512.938	-2041.611
336492.469	-799383.375	-2073.509
83102.141	-671611.813	-2105.407
349989.438	-654738.813	-2137.304
259876.328	-553395.938	-2169.202
346335.531	-358776.719	-2201.100
337021.969	-602840.125	-2232.997
501613.750	-614701.688	-2264.895
104112.289	-739370.375	-2296.793
310215.469	-468146.250	-2328.690
270377.406	-513976.313	-2360.588
288337.000	-409081.313	-2392.486
276894.594	-399511.656	-2424.383
447919.406	-684035.188	-2456.281
321831.406	-638858.563	-2488.179
132655.000	-392362.656	-2520.076
285713.344	-593169.313	-2551.974
320648.719	-611611.188	-2583.872
150832.219	-598789.750	-2615.769
247102.266	-505860.375	-2647.667
119477.945	-529264.250	-2679.565
431671.375	-318168.656	-2711.462
413278.563	-526952.188	-2743.360
385012.094	-627730.438	-2775.258
257348.031	-455186.563	-2807.155
502125.844	-381991.344	-2839.053
312437.719	-490100.469	-2870.951
540253.063	-697810.375	-2902.848
295938.375	-114184.695	-2934.746
224024.344	-433878.156	-2966.644
304501.313	-330345.344	-2998.541
490271.406	-335117.813	-3030.439
359388.156	-426610.844	-3062.337
318268.125	-543595.750	-3094.234
314541.000	-520579.094	-3126.132
237968.469	-504463.750	-3158.030
269256.094	-554248.813	-3189.927
430647.375	-385081.313	-3221.825
296064.250	-272468.250	-3253.723
262288.500	-516770.844	-3285.620
426768.344	-381644.313	-3317.518
252071.469	-328824.750	-3349.416
383792.469	-403312.406	-3381.313
236057.938	-303045.500	-3413.211
595586.688	-335012.906	-3445.109
495384.719	-417148.531	-3477.006
228415.797	-451281.031	-3508.904
114013.117	-166083.078	-3540.802
348011.969	-175797.422	-3572.699
473111.844	-586623.500	-3604.597
362978.844	-469508.563	-3636.495
257056.891	-217127.625	-3668.392
343354.125	-419734.656	-3700.290
400702.156	-129841.211	-3732.188
409371.781	-305860.250	-3764.085
239284.031	-371114.813	-3795.983
444989.438	-287235.656	-3827.881
335187.656	-618662.625	-3859.778
355592.188	-438005.375	-3891.676
689118.563	-394738.344	-3923.574
372460.094	-367067.156	-3955.471
298212.313	-214578.297	-3987.369
339423.938	-511806.531	-4019.267
322030.875	-261958.609	-4051.164
283467.469	-345197.875	-4083.062
391240.125	-258812.813	-4114.960
440043.063	-307926.875	-4146.857
448818.625	-460034.594	-4178.755
417264.844	-523982.125	-4210.653
259618.594	-267295.438	-4242.550
234566.313	-359134.438	-4274.448
-1135.135	-459930.969	-4306.346
270100.969	-220338.891	-4338.243
109067.352	-421741.625	-4370.141
497159.250	-373154.063	-4402.038
304998.344	-418754.844	-4433.936
192182.953	-174609.438	-4465.834
209996.891	-259359.172	-4497.731
210138.844	-255943.453	-4529.629
255103.719	-377073.906	-4561.527
280890.875	-389747.250	-4593.424
360223.219	-157781.641	-4625.322
198355.672	-334531.406	-4657.220
474585.219	-29985.943	-4689.117
259437.031	-131489.938	-4721.015
198398.344	-132861.531	-4752.913
209743.922	-73124.875	-4784.810
317549.469	-352651.688	-4816.708
127120.109	-208886.719	-4848.606
409642.063	-88403.695	-4880.503
401796.000	-247375.625	-4912.401
502325.125	-250602.313	-4944.299
350143.063	-183410.359	-4976.196
349509.281	-213710.484	-5008.094
360927.344	-262877.250	-5039.992
503966.188	-91459.813	-5071.889
414918.750	-208859.750	-5103.787
176017.688	-435122.344	-5135.685
317735.281	-299923.313	-5167.582
409988.938	-244583.203	-5199.480
440998.531	-195059.266	-5231.378
268673.719	-360730.750	-5263.275
384048.219	-231193.203	-5295.173
321367.813	-197228.813	-5327.071
159948.281	-188287.391	-5358.968
498866.125	-222867.266	-5390.866
362687.344	-453260.656	-5422.764
295379.594	-209655.703	-5454.661
369482.063	-180978.094	-5486.559
323024.844	-236167.188	-5518.457
313255.125	-17637.270	-5550.354
405995.719	-188456.156	-5582.252
240507.547	-243896.203	-5614.150
178074.547	-214467.703	-5646.047
384604.281	-198476.719	-5677.945
218360.531	-194489.688	-5709.843
381792.031	-1382.328	-5741.740
108150.703	-140433.703	-5773.638
275418.313	-64851.402	-5805.536
296245.594	-38958.457	-5837.433
256512.656	-85855.102	-5869.331
163336.719	-137216.000	-5901.229
480841.219	-209667.047	-5933.126
349825.188	-237558.328	-5965.024
139848.516	-292323.781	-5996.922
172472.000	-120114.188	-6028.819
277267.938	-171050.766	-6060.717
443590.375	-139982.859	-6092.615
460658.531	9112.062	-6124.512
207035.766	-176112.594	-6156.410
237871.438	-31238.066	-6188.308
445308.313	-212414.031	-6220.205
417346.438	104052.102	-6252.103
344260.094	-425121.344	-6284.001
381956.125	-308453.531	-6315.898
403143.219	-156704.719	-6347.796
338736.125	-250976.219	-6379.694
233077.672	-45139.727	-6411.591
217011.547	-72184.914	-6443.489
179663.516	-68685.734	-6475.387
398915.813	1929.776	-6507.284
300373.938	-18405.270	-6539.182
319641.563	-137598.938	-6571.080
351668.469	28170.893	-6602.977
222669.922	-289722.938	-6634.875
268166.875	20260.428	-6666.773
386342.469	-33423.828	-6698.670
108410.320	-213681.531	-6730.568
423438.813	-204601.969	-6762.466
295072.875	-106449.023	-6794.363
131269.703	86131.328	-6826.261
276331.438	-147675.094	-6858.159
445252.219	-69220.234	-6890.056
279000.094	-77575.594	-6921.954
236538.297	6300.881	-6953.852
369772.781	31474.686	-6985.749
260385.922	-35548.266	-7017.647
409676.344	120817.820	-7049.545
261238.859	-100644.797	-7081.442
391120.625	-86762.805	-7113.340
428509.313	-162662.781	-7145.238
176567.813	-79496.070	-7177.135
234737.094	58850.922	-7209.033
331208.406	-14970.826	-7240.930
368917.219	-55731.152	-7272.828
330041.844	31799.299	-7304.726
272987.406	16814.201	-7336.623
502437.750	111174.461	-7368.521
424861.344	-171592.625	-7400.419
506115.500	-42798.957	-7432.316
385837.156	-61221.418	-7464.214
271044.594	-53350.531	-7496.112
320603.625	-91362.430	-7528.009
300353.219	-153576.063	-7559.907
347886.469	171634.578	-7591.805
329285.094	-150722.250	-7623.702
145753.578	-15009.864	-7655.600
278605.844	-188946.938	-7687.498
357783.813	7345.178	-7719.395
182031.141	126024.156	-7751.293
293092.000	120580.273	-7783.191
464839.063	17634.229	-7815.088
