Data Point Listing of File C:\NTNMR\data\Dan\LiMnPO4\[100]\Li7 [100] 0deg.tnt
Starting Point:	1	Ending Point:	1024
Real	Imag	ppm
239527.000	-3155.250	8573.054
255730.000	-37423.500	8556.309
246128.250	59379.500	8539.564
261779.500	25217.875	8522.820
230333.500	-5136.500	8506.075
244971.250	-26863.750	8489.331
245169.750	8242.625	8472.586
224793.375	12106.625	8455.842
269443.625	-25529.250	8439.097
296453.500	26019.500	8422.352
151421.625	79839.000	8405.608
220099.625	33998.750	8388.863
299223.375	41674.500	8372.119
276936.313	19290.750	8355.374
255644.438	15321.750	8338.630
265681.438	75393.000	8321.885
218412.750	-26526.750	8305.140
277596.813	83435.000	8288.396
342271.563	51007.000	8271.651
266558.563	-49707.625	8254.907
214395.938	21193.625	8238.162
240849.688	42931.500	8221.417
217661.813	11304.375	8204.673
232987.344	36174.000	8187.928
230976.500	40387.750	8171.184
230245.031	80173.125	8154.439
219072.625	-589.000	8137.695
278469.719	54512.750	8120.950
233877.906	-29527.500	8104.205
214675.906	-18398.375	8087.461
250847.906	37255.750	8070.716
295874.000	73974.250	8053.972
248706.813	68489.750	8037.227
276930.875	80302.875	8020.483
272774.094	33503.875	8003.738
241464.234	35592.625	7986.993
266326.219	43015.313	7970.249
253220.906	102047.750	7953.504
319136.375	91753.625	7936.760
259371.156	109587.563	7920.015
196556.500	37648.188	7903.271
283613.688	-11929.625	7886.526
264513.938	50529.000	7869.781
295186.188	48296.500	7853.037
266231.469	1152.313	7836.292
263546.469	22487.313	7819.548
214513.359	-1527.813	7802.803
240180.219	4008.875	7786.059
237619.969	100956.938	7769.314
304751.250	40033.250	7752.569
258080.875	2996.688	7735.825
220219.328	51293.938	7719.080
260625.547	51830.188	7702.336
248644.047	-9995.188	7685.591
241143.000	26594.125	7668.846
246804.531	19774.188	7652.102
266405.438	71131.875	7635.357
176128.063	115657.375	7618.613
231455.438	119426.750	7601.868
238160.094	49545.938	7585.124
213696.094	73034.813	7568.379
273879.063	69522.688	7551.634
269763.656	121000.875	7534.890
279917.313	77629.000	7518.145
244578.906	109328.625	7501.401
256498.578	173309.938	7484.656
250482.438	65709.625	7467.912
252844.938	55821.063	7451.167
229588.078	87833.375	7434.422
290926.625	1076.750	7417.678
243850.469	74699.313	7400.933
381960.156	60444.250	7384.189
292924.375	31096.500	7367.444
224934.406	57224.688	7350.700
238526.563	90573.531	7333.955
160449.516	114055.313	7317.210
292450.844	40267.938	7300.466
229763.375	70192.281	7283.721
249593.453	27461.719	7266.977
238986.641	77240.719	7250.232
233946.828	64828.656	7233.488
219464.813	96087.750	7216.743
262421.188	66501.219	7199.998
338830.000	166869.219	7183.254
220648.984	86262.094	7166.509
256433.234	151001.313	7149.765
220179.250	10324.281	7133.020
230627.469	138927.000	7116.275
211468.516	26661.688	7099.531
331442.656	66335.313	7082.786
218067.172	55709.219	7066.042
266165.594	78784.625	7049.297
267777.406	21617.531	7032.553
300820.875	61548.875	7015.808
341094.094	58859.125	6999.063
310360.156	55192.563	6982.319
189147.766	41757.250	6965.574
268867.000	129742.656	6948.830
288612.906	79159.813	6932.085
259302.672	128754.281	6915.341
260870.922	136525.219	6898.596
297455.281	25712.000	6881.851
209315.359	128952.188	6865.107
289537.656	167588.281	6848.362
247621.938	26346.375	6831.618
291599.781	105551.063	6814.873
198483.781	97697.563	6798.129
286089.813	109853.969	6781.384
278894.688	82695.063	6764.639
205542.125	110215.969	6747.895
213588.906	109931.844	6731.150
227174.766	97332.125	6714.406
195674.203	86948.500	6697.661
289113.438	108256.500	6680.917
246390.563	157046.000	6664.172
225781.750	49711.813	6647.427
272103.344	158830.656	6630.683
216718.828	166927.469	6613.938
258503.859	65041.094	6597.194
210398.719	136386.016	6580.449
257458.094	77452.313	6563.705
206914.422	159018.125	6546.960
277503.531	115327.188	6530.215
237361.172	68480.703	6513.471
269457.969	68317.500	6496.726
264052.188	43545.375	6479.982
285084.063	84022.969	6463.237
232403.469	109528.344	6446.492
222885.953	84738.031	6429.748
248403.859	101513.531	6413.003
184485.344	91247.438	6396.259
243032.797	109821.344	6379.514
222641.297	105625.453	6362.770
234052.609	169149.250	6346.025
270069.031	156688.594	6329.280
176676.094	152823.094	6312.536
176700.359	111022.469	6295.791
278609.156	117282.188	6279.047
343505.031	200439.250	6262.302
225049.016	179550.797	6245.558
261983.969	90403.578	6228.813
215718.500	124528.547	6212.068
303320.313	136947.219	6195.324
231492.234	179145.250	6178.579
169738.203	142410.844	6161.835
218113.188	142753.844	6145.090
359371.563	166672.859	6128.346
269882.438	111155.594	6111.601
284229.906	137614.500	6094.856
210466.594	164203.219	6078.112
310326.813	108393.828	6061.367
240200.375	127560.250	6044.623
149272.188	145854.031	6027.878
245148.391	183340.172	6011.134
267898.531	239019.219	5994.389
302398.781	97244.078	5977.644
258429.188	141153.109	5960.900
258021.031	168182.438	5944.155
258460.547	172470.125	5927.411
292490.719	119796.891	5910.666
176253.469	144200.500	5893.921
279626.219	132489.828	5877.177
209335.141	80366.797	5860.432
335147.906	191911.531	5843.688
272476.938	199499.703	5826.943
203846.125	154042.172	5810.199
320492.250	206747.250	5793.454
278194.219	100169.484	5776.709
245500.313	164668.313	5759.965
287916.813	221342.094	5743.220
224443.031	151100.281	5726.476
274659.594	241190.031	5709.731
296427.656	77099.344	5692.987
179727.500	156845.531	5676.242
236909.469	183223.703	5659.497
152555.125	161825.875	5642.753
207639.094	170390.844	5626.008
221897.188	217842.281	5609.264
277315.344	193081.094	5592.519
213537.016	194381.031	5575.775
220957.453	162608.406	5559.030
234936.719	121024.844	5542.285
258628.672	182847.906	5525.541
227196.781	169877.875	5508.796
287588.969	151592.281	5492.052
270609.469	146026.703	5475.307
291462.219	170180.219	5458.563
152312.219	198703.375	5441.818
269374.688	180949.219	5425.073
247828.141	160914.656	5408.329
142388.000	100910.766	5391.584
213707.703	224592.781	5374.840
332489.969	120560.516	5358.095
283764.531	178217.969	5341.351
210926.094	134063.188	5324.606
199438.266	258330.625	5307.861
254511.469	233068.813	5291.117
315108.719	208212.563	5274.372
196452.266	175241.922	5257.628
247812.938	221826.750	5240.883
286084.094	194283.031	5224.138
209348.406	189506.000	5207.394
273854.875	212182.500	5190.649
190137.141	274059.219	5173.905
332956.188	186794.375	5157.160
229015.313	236222.563	5140.416
283525.813	277287.313	5123.671
220641.094	238282.906	5106.926
283597.781	199210.234	5090.182
268214.156	254281.000	5073.437
231329.656	276509.688	5056.693
233703.766	269147.344	5039.948
152280.391	313828.094	5023.204
248888.000	188491.000	5006.459
259893.094	258439.375	4989.714
245572.438	170506.344	4972.970
411112.688	181380.047	4956.225
231906.844	231858.141	4939.481
219355.391	275917.156	4922.736
230027.016	158471.891	4905.992
152060.813	244192.250	4889.247
225688.531	269292.250	4872.502
288405.094	194038.391	4855.758
318661.406	284648.375	4839.013
281134.531	233341.031	4822.269
211717.297	298233.844	4805.524
254621.141	246246.000	4788.780
271411.500	218917.469	4772.035
263796.438	293165.281	4755.290
289451.156	199872.234	4738.546
237174.734	221616.250	4721.801
241918.500	233614.375	4705.057
271603.094	151942.203	4688.312
274664.781	287837.625	4671.567
195546.344	260000.625	4654.823
265595.438	316023.594	4638.078
236335.281	228818.391	4621.334
196714.984	297463.844	4604.589
282075.594	368247.219	4587.845
378413.750	268970.813	4571.100
295040.500	202022.094	4554.355
212233.188	233453.047	4537.611
237519.281	215436.625	4520.866
266995.781	196547.406	4504.122
278986.313	244522.359	4487.377
250572.250	404301.563	4470.633
228373.125	296314.719	4453.888
257667.375	203555.141	4437.143
348394.875	298560.938	4420.399
245342.891	361539.500	4403.654
239037.313	120356.234	4386.910
199855.781	237131.172	4370.165
308748.969	292857.313	4353.421
283024.125	307998.625	4336.676
240205.047	244343.984	4319.931
251305.969	315966.500	4303.187
312320.000	310078.875	4286.442
294501.906	353050.875	4269.698
251673.984	199062.625	4252.953
389232.875	323539.563	4236.209
283695.906	235469.875	4219.464
330419.969	177542.219	4202.719
263145.219	235343.234	4185.975
254939.500	322760.938	4169.230
213694.313	265705.906	4152.486
252829.141	230984.188	4135.741
268959.375	321244.531	4118.997
265529.094	312756.625	4102.252
210825.547	185752.219	4085.507
258786.969	308502.250	4068.763
182773.844	366365.969	4052.018
269963.906	355341.844	4035.274
209497.953	245769.641	4018.529
282393.344	426283.563	4001.784
375722.219	374052.063	3985.040
175438.047	326198.625	3968.295
243361.172	240290.563	3951.551
189645.063	388418.406	3934.806
282757.063	217666.078	3918.062
214719.781	415012.906	3901.317
245952.313	289726.375	3884.572
210220.625	333903.438	3867.828
220508.375	339023.875	3851.083
231878.984	193040.672	3834.339
213220.531	310948.438	3817.594
338675.875	376330.250	3800.850
183051.453	316359.156	3784.105
232216.188	298754.000	3767.360
305225.563	404944.063	3750.616
327445.625	305748.031	3733.871
280249.281	281652.531	3717.127
231174.797	282551.031	3700.382
173383.344	342466.250	3683.638
162569.875	411530.656	3666.893
244011.813	351746.469	3650.148
185498.594	413075.594	3633.404
192153.328	383639.313	3616.659
239651.516	318413.125	3599.915
262619.281	352119.469	3583.170
253925.078	450921.438	3566.426
299887.375	395816.906	3549.681
254573.359	334448.563	3532.936
233456.344	366715.938	3516.192
301638.313	345223.531	3499.447
266700.844	362056.000	3482.703
299168.875	351929.688	3465.958
211656.203	387372.375	3449.213
244415.797	367601.219	3432.469
192968.500	461779.594	3415.724
286653.500	462074.375	3398.980
224827.797	380474.000	3382.235
255394.234	470514.125	3365.491
362666.750	481867.125	3348.746
313397.844	398756.656	3332.001
273204.625	385153.375	3315.257
258462.656	396478.063	3298.512
220379.328	401990.125	3281.768
310775.344	424714.063	3265.023
264724.375	480838.188	3248.279
281780.469	464611.813	3231.534
336001.188	517910.469	3214.789
276724.938	541674.438	3198.045
339791.844	353450.813	3181.300
270356.313	310010.906	3164.556
193285.094	383191.313	3147.811
302657.438	330060.000	3131.067
184110.688	477092.094	3114.322
174388.781	378479.625	3097.577
207340.609	574212.188	3080.833
285635.125	521210.625	3064.088
279029.094	506249.375	3047.344
260564.375	520667.875	3030.599
253933.953	451403.031	3013.855
358139.813	447195.219	2997.110
329960.906	371877.500	2980.365
207207.109	458427.594	2963.621
220764.109	463885.219	2946.876
284355.000	399947.563	2930.132
258858.922	524870.375	2913.387
398338.813	357569.375	2896.642
245782.047	439460.844	2879.898
254977.953	369397.813	2863.153
294456.313	460821.063	2846.409
241417.094	553792.875	2829.664
