Data Point Listing of File C:\NTNMR\data\Dan\LiMnPO4\[100]\Li7 [100] 105deg.tnt
Starting Point:	1	Ending Point:	1024
Real	Imag	ppm
778960.000	278737.375	8573.054
804105.563	17708.637	8556.309
929950.813	24906.018	8539.564
748295.500	138384.891	8522.820
886127.438	136505.250	8506.075
867538.250	-65035.570	8489.331
886095.063	52315.313	8472.586
891847.063	49665.398	8455.842
860064.688	75328.180	8439.097
966634.125	177280.234	8422.352
888792.438	217626.453	8405.608
1009905.125	32544.752	8388.863
1019835.250	209934.656	8372.119
1048289.938	39337.906	8355.374
928836.438	184267.734	8338.630
924855.750	111522.625	8321.885
881297.688	77556.734	8305.140
1014026.375	101464.766	8288.396
985439.000	6427.166	8271.651
885920.813	176064.531	8254.907
912331.563	142529.078	8238.162
775923.625	106075.414	8221.417
829943.188	125958.500	8204.673
863622.625	159724.625	8187.928
767241.813	188103.453	8171.184
890239.875	184447.469	8154.439
848093.500	200524.531	8137.695
907343.375	61033.461	8120.950
906051.813	137553.422	8104.205
965558.063	83733.852	8087.461
884189.813	171535.672	8070.716
814646.813	192156.516	8053.972
899433.375	97723.969	8037.227
956785.750	132397.391	8020.483
870739.438	175639.219	8003.738
1050367.500	177805.688	7986.993
837266.250	173700.422	7970.249
735208.625	327235.000	7953.504
1054645.000	281644.000	7936.760
869361.375	118779.422	7920.015
1022463.375	311038.906	7903.271
965043.938	116876.930	7886.526
819464.938	146177.984	7869.781
1063813.125	198960.875	7853.037
868398.375	302132.594	7836.292
920461.188	172142.703	7819.548
994910.188	192235.125	7802.803
872529.563	175610.625	7786.059
869598.063	202051.781	7769.314
817635.688	123056.023	7752.569
852059.500	338051.438	7735.825
820444.500	77207.438	7719.080
796482.188	166641.344	7702.336
921859.125	297923.406	7685.591
884884.500	210301.438	7668.846
936398.875	195097.047	7652.102
916004.813	269617.625	7635.357
943644.563	251500.000	7618.613
891281.938	181885.797	7601.868
910150.813	321339.531	7585.124
838122.750	256814.500	7568.379
815374.063	302033.906	7551.634
813372.625	176153.031	7534.890
856706.750	320293.250	7518.145
919303.438	285268.688	7501.401
839099.938	224520.859	7484.656
978067.938	211716.656	7467.912
965849.375	311714.281	7451.167
930269.750	132322.781	7434.422
853975.313	399505.281	7417.678
885434.000	322294.156	7400.933
850831.250	370709.594	7384.189
792672.563	364002.563	7367.444
906088.813	398580.344	7350.700
884184.625	169862.266	7333.955
815416.000	315219.656	7317.210
792570.688	341645.281	7300.466
957556.875	481979.750	7283.721
929766.313	410703.594	7266.977
924816.563	331010.594	7250.232
789560.313	254406.766	7233.488
901497.313	368522.563	7216.743
876603.813	356549.000	7199.998
914881.125	437151.875	7183.254
985872.938	292192.844	7166.509
839298.188	257494.656	7149.765
865499.500	287354.438	7133.020
939593.188	220980.719	7116.275
863887.750	389881.813	7099.531
849271.000	271612.563	7082.786
785314.938	501132.063	7066.042
966079.000	333216.688	7049.297
965282.938	353040.688	7032.553
860048.000	524751.063	7015.808
993561.063	455661.813	6999.063
800773.563	309308.906	6982.319
1005534.063	374803.125	6965.574
797343.000	443775.406	6948.830
870428.688	318111.438	6932.085
903076.250	405795.844	6915.341
886720.688	364329.250	6898.596
902453.500	395108.594	6881.851
915258.500	415304.969	6865.107
950852.875	466057.781	6848.362
958378.750	306572.906	6831.618
978931.500	423054.781	6814.873
768300.375	415879.344	6798.129
790115.063	581050.500	6781.384
773737.688	455306.750	6764.639
987757.750	548560.438	6747.895
957316.688	398905.719	6731.150
869622.313	518334.219	6714.406
968717.563	460579.875	6697.661
812871.063	466466.281	6680.917
825355.250	535263.438	6664.172
1001413.688	397244.219	6647.427
998644.688	436762.969	6630.683
803966.938	444450.969	6613.938
850618.250	512313.875	6597.194
934955.625	631142.563	6580.449
735152.188	321734.031	6563.705
814229.500	481437.250	6546.960
952282.375	452540.719	6530.215
970437.250	461965.969	6513.471
983899.938	586491.063	6496.726
947099.938	647062.438	6479.982
907997.188	514249.500	6463.237
986992.563	559711.500	6446.492
733707.438	452774.781	6429.748
1044984.625	552974.375	6413.003
968068.375	578315.875	6396.259
856046.250	491679.094	6379.514
883481.125	590994.500	6362.770
838522.688	559455.125	6346.025
946598.063	661742.375	6329.280
978739.750	461881.594	6312.536
947307.438	439687.594	6295.791
895445.563	248292.656	6279.047
883790.938	624869.875	6262.302
927988.438	455749.813	6245.558
942973.750	699748.250	6228.813
869124.500	560201.000	6212.068
853217.250	405518.438	6195.324
890329.625	679436.375	6178.579
1035428.313	663205.375	6161.835
921069.000	600217.375	6145.090
892534.750	675495.188	6128.346
817550.875	434679.219	6111.601
993957.500	680884.313	6094.856
999224.563	525880.188	6078.112
909070.063	694548.188	6061.367
918180.438	596264.375	6044.623
902655.188	595257.688	6027.878
1019560.625	549165.750	6011.134
995998.875	677980.500	5994.389
828533.000	656553.688	5977.644
926729.313	661791.625	5960.900
898681.438	600812.188	5944.155
927911.313	628412.188	5927.411
912723.188	749328.188	5910.666
940397.063	634770.938	5893.921
962796.563	600652.125	5877.177
1153581.875	643778.375	5860.432
956274.500	636423.938	5843.688
770828.438	757701.813	5826.943
972769.625	692780.000	5810.199
929412.625	534807.563	5793.454
930897.938	704243.563	5776.709
985842.438	491214.063	5759.965
964615.563	644147.313	5743.220
1065115.750	558059.313	5726.476
780920.938	682138.188	5709.731
929331.188	688077.813	5692.987
1022419.250	680004.375	5676.242
975719.438	628665.563	5659.497
803077.563	684989.188	5642.753
718385.625	718571.500	5626.008
730733.813	679065.000	5609.264
960868.063	815283.750	5592.519
975580.625	783121.188	5575.775
910360.313	488890.875	5559.030
842559.375	655631.938	5542.285
854250.000	764966.438	5525.541
1108623.625	818314.750	5508.796
794972.563	770130.188	5492.052
934662.500	635447.938	5475.307
853245.875	732263.063	5458.563
884607.063	800176.375	5441.818
924347.938	948281.938	5425.073
1078563.000	766017.563	5408.329
954994.250	767671.813	5391.584
988743.375	688004.313	5374.840
980962.875	804918.188	5358.095
945296.313	752720.688	5341.351
953135.125	686899.750	5324.606
1007688.313	708910.438	5307.861
926764.563	693491.313	5291.117
985901.313	793438.188	5274.372
895300.063	850972.125	5257.628
921303.813	805879.750	5240.883
894241.313	818498.500	5224.138
978104.750	793834.375	5207.394
869107.188	947885.938	5190.649
755475.313	907022.625	5173.905
1003364.813	886196.125	5157.160
856229.688	706472.250	5140.416
974377.438	960742.375	5123.671
851615.375	748229.688	5106.926
1005581.125	894026.813	5090.182
1049262.750	924145.750	5073.437
941551.563	874540.750	5056.693
904482.063	904738.063	5039.948
1144470.250	846445.813	5023.204
917488.500	907624.188	5006.459
795017.250	731715.875	4989.714
944007.375	889863.875	4972.970
939958.750	885377.375	4956.225
883041.000	1000493.875	4939.481
1009375.875	786737.188	4922.736
975020.500	909602.375	4905.992
828806.500	803420.875	4889.247
879795.875	1016961.125	4872.502
926079.313	858139.063	4855.758
847754.563	848938.813	4839.013
938646.375	1029143.438	4822.269
894485.563	957789.375	4805.524
829697.313	882753.500	4788.780
1148087.250	907110.313	4772.035
929193.250	813461.063	4755.290
881712.313	978846.750	4738.546
914188.875	988702.688	4721.801
1044592.250	995056.500	4705.057
874118.063	911427.625	4688.312
737016.313	1105877.625	4671.567
803838.563	918751.875	4654.823
1053176.250	1000327.563	4638.078
825060.313	932161.063	4621.334
919101.063	1061422.375	4604.589
1001746.875	871124.875	4587.845
1031717.625	1142783.250	4571.100
1025643.063	928281.375	4554.355
1041154.313	1041683.313	4537.611
926704.813	992109.625	4520.866
979563.625	1007235.000	4504.122
872411.438	1101630.500	4487.377
1004993.875	923933.438	4470.633
749507.563	1233965.250	4453.888
847994.500	998551.875	4437.143
1015577.000	898674.938	4420.399
875451.938	1074425.625	4403.654
907582.563	1079646.000	4386.910
802874.938	1093892.375	4370.165
910592.563	1160519.625	4353.421
762579.625	1304584.875	4336.676
913970.938	1072952.875	4319.931
855194.750	1253665.125	4303.187
991325.250	1202004.625	4286.442
875099.938	1293897.000	4269.698
952336.250	1195281.125	4252.953
878007.813	1100389.000	4236.209
907782.250	1189554.125	4219.464
850644.875	1152046.250	4202.719
888934.500	1225450.750	4185.975
1015656.938	1192741.000	4169.230
874526.188	1157114.125	4152.486
939208.875	1339007.750	4135.741
795426.125	1303923.625	4118.997
963352.438	1356885.750	4102.252
755995.000	1198400.625	4085.507
1069047.250	1157328.000	4068.763
837824.688	1446666.625	4052.018
909724.438	1151731.125	4035.274
844483.625	1226535.125	4018.529
1008671.250	1251507.125	4001.784
786647.875	1330377.500	3985.040
984964.063	1141012.125	3968.295
1017901.813	1204333.875	3951.551
1001375.938	1405310.000	3934.806
863085.375	1455757.625	3918.062
926852.625	1435805.375	3901.317
734977.250	1337617.875	3884.572
1072459.375	1253659.625	3867.828
920680.750	1482908.250	3851.083
1027129.438	1188884.750	3834.339
945739.563	1414831.375	3817.594
1012930.313	1390664.625	3800.850
1061093.000	1370140.625	3784.105
924618.375	1369311.250	3767.360
990626.625	1340402.250	3750.616
1045925.125	1479029.250	3733.871
825229.750	1519029.875	3717.127
868335.375	1456292.375	3700.382
1037529.750	1432308.625	3683.638
943189.188	1464493.625	3666.893
1076122.875	1654818.875	3650.148
853851.250	1474182.250	3633.404
1078844.750	1436800.750	3616.659
897032.063	1610393.500	3599.915
908497.000	1354102.625	3583.170
910440.563	1757541.875	3566.426
834226.938	1539399.375	3549.681
870318.250	1579457.375	3532.936
773898.375	1717964.000	3516.192
1023343.500	1422046.125	3499.447
889520.813	1474481.250	3482.703
995985.063	1561213.750	3465.958
904458.375	1718565.125	3449.213
1028174.063	1756478.750	3432.469
889729.938	1448681.375	3415.724
917285.813	1635712.375	3398.980
926514.250	1598032.000	3382.235
868633.063	1700724.875	3365.491
923395.375	1720643.375	3348.746
1004022.750	1660442.375	3332.001
911922.063	1773921.250	3315.257
843297.750	1626004.625	3298.512
804204.813	1607415.750	3281.768
952012.438	1737743.750	3265.023
973979.188	1830480.625	3248.279
1025531.875	1967656.750	3231.534
1044652.000	1612149.750	3214.789
966135.000	1682032.500	3198.045
648332.813	1847758.875	3181.300
847265.813	1824604.750	3164.556
967874.125	1901144.125	3147.811
818775.500	1934651.875	3131.067
879195.688	1886152.000	3114.322
1011647.063	1851560.000	3097.577
968924.938	1858093.125	3080.833
947676.813	1913702.125	3064.088
1073910.000	1942417.000	3047.344
895042.063	1799578.000	3030.599
1109017.375	1991352.875	3013.855
784630.688	1904235.250	2997.110
832435.375	2048850.375	2980.365
1132052.375	2040429.500	2963.621
1009757.688	2032512.875	2946.876
1067402.500	2268796.250	2930.132
1012269.625	2060832.250	2913.387
988877.938	1919608.125	2896.642
901573.813	2309017.750	2879.898
929223.875	2065438.250	2863.153
1043936.875	2216479.250	2846.409
944041.563	2050311.750	2829.664
926882.500	2317934.750	2812.920
1053026.875	2271411.250	2796.175
891553.250	2173167.000	2779.430
949684.125	2208639.750	2762.686
984324.375	2202701.750	2745.941
918122.375	2312688.750	2729.197
783517.438	2399547.250	2712.452
1123494.125	2202104.250	2695.708
819324.375	2354790.750	2678.963
768921.250	2220253.500	2662.218
816347.938	2411440.000	2645.474
1082855.750	2401603.250	2628.729
860645.938	2514703.500	2611.985
909192.875	2466404.250	2595.240
746685.250	2564652.500	2578.496
978315.938	2353956.000	2561.751
848439.375	2502073.250	2545.006
791958.938	2363430.000	2528.262
905512.750	2628984.500	2511.517
975445.625	2727812.000	2494.773
989792.813	2584863.500	2478.028
1081252.125	2617310.250	2461.284
898511.250	2716568.000	2444.539
837178.188	2657352.750	2427.794
924069.813	2807513.500	2411.050
1058173.375	2786104.250	2394.305
757488.563	2853158.250	2377.561
1064524.375	2798154.250	2360.816
862935.250	2988368.500	2344.072
883015.875	2794492.500	2327.327
1069119.000	2937132.750	2310.582
982452.500	3033202.750	2293.838
762498.750	3105436.750	2277.093
1053576.875	3193338.000	2260.349
963379.438	3054742.000	2243.604
871175.125	3054110.750	2226.859
1058062.375	3257668.750	2210.115
992363.250	3226262.000	2193.370
875397.375	3174546.750	2176.626
954317.625	3477817.500	2159.881
1089650.500	3422115.000	2143.137
996021.875	3595140.250	2126.392
948567.750	3326691.500	2109.647
949368.750	3417683.750	2092.903
804596.250	3566419.250	2076.158
1077923.500	3647836.000	2059.414
959276.563	3481599.750	2042.669
1078337.750	3631982.500	2025.925
1175132.500	3657253.500	2009.180
1178973.625	3774756.000	1992.435
1017410.875	3832247.000	1975.691
939485.188	3938023.500	1958.946
1217450.125	3998232.000	1942.202
997663.000	4082801.250	1925.457
1234234.875	3935935.250	1908.713
929578.813	4029628.500	1891.968
959070.250	4219676.000	1875.223
1087929.875	4245573.500	1858.479
925696.875	4392978.000	1841.734
970592.875	4464268.000	1824.990
1058853.875	4486787.500	1808.245
1094428.500	4625031.500	1791.501
1083275.250	4536465.000	1774.756
947702.938	4721583.500	1758.011
1172794.625	4682860.500	1741.267
1068157.500	4876087.500	1724.522
1253264.750	4994241.500	1707.778
1157025.125	5159862.500	1691.033
1245485.875	4881813.500	1674.288
1219137.375	5117942.000	1657.544
1341054.625	5273138.500	1640.799
1349414.625	5356668.000	1624.055
1111841.000	5479338.000	1607.310
