Data Point Listing of File C:\NTNMR\data\phil\temp_F2_spin_echo.tnt
Starting Point:	1	Ending Point:	512
Real	Imag	Hz
915794.938	204302.219	999980.282
1117777.875	294658.406	996074.032
1183056.000	-394966.031	992167.782
799969.188	-249720.234	988261.532
608569.250	301287.250	984355.282
1086032.875	-103241.258	980449.032
983403.313	-336637.375	976542.782
665688.125	150542.234	972636.532
1019363.063	178474.281	968730.282
924913.563	66175.141	964824.032
657451.125	125208.156	960917.782
837464.750	30123.250	957011.532
908835.625	148990.922	953105.282
423295.094	-191366.766	949199.032
1106076.250	337252.688	945292.782
791071.000	443765.563	941386.532
440578.688	-9792.805	937480.282
557505.375	598379.313	933574.032
889278.438	296107.125	929667.782
1161724.875	346580.563	925761.532
710165.000	303984.656	921855.282
953045.938	447757.281	917949.032
943850.313	-206287.031	914042.782
548762.563	118406.320	910136.532
791802.563	190205.594	906230.282
1059410.875	417926.156	902324.032
1105871.500	-268012.125	898417.782
916070.250	-220309.609	894511.532
1088783.250	225000.422	890605.282
636665.125	189484.672	886699.032
807710.750	263855.719	882792.782
825063.875	340273.063	878886.532
379306.563	21408.689	874980.282
1026138.563	-48249.578	871074.032
810220.563	326937.188	867167.782
446848.531	424633.000	863261.532
1026872.938	-290744.000	859355.282
925463.375	-526.973	855449.032
903201.438	557331.188	851542.782
1276930.750	400031.719	847636.532
773158.375	-73173.398	843730.282
1090613.000	21070.438	839824.032
1120362.000	16849.186	835917.782
963543.375	69898.000	832011.532
447150.719	209535.656	828105.282
1047065.188	471839.000	824199.032
700782.063	495118.031	820292.782
715918.438	323083.000	816386.532
955210.188	362424.344	812480.282
464495.156	142472.484	808574.032
1015070.125	521157.219	804667.782
507171.344	683795.063	800761.532
1365397.000	219227.531	796855.282
1001050.375	183075.531	792949.032
725097.313	-241368.063	789042.782
911780.063	247914.828	785136.532
928202.875	352189.000	781230.282
1026799.813	424030.844	777324.032
418067.500	49888.488	773417.782
1095746.125	288999.781	769511.532
520675.406	388846.688	765605.282
667059.688	21252.949	761699.032
1025649.938	1097558.250	757792.782
879167.250	139782.563	753886.532
822697.250	782955.000	749980.282
1040356.125	321968.813	746074.032
1293322.250	-81264.867	742167.782
975144.813	274091.656	738261.532
601720.813	396371.625	734355.282
1083051.125	192184.328	730449.032
845236.875	373195.563	726542.782
709577.000	761811.438	722636.532
652861.063	573368.125	718730.282
1005255.688	650109.938	714824.032
1318545.250	386960.875	710917.782
475353.000	266041.531	707011.532
993066.375	66020.492	703105.282
708665.188	170826.875	699199.032
887704.563	812585.438	695292.782
737459.625	270030.344	691386.532
1214674.500	173601.484	687480.282
412099.000	752270.813	683574.032
885538.063	441870.688	679667.782
948933.688	583602.688	675761.532
679851.000	488330.406	671855.282
679506.563	556560.125	667949.032
992164.313	839738.813	664042.782
420547.938	993908.313	660136.532
827632.188	198224.672	656230.282
680121.813	597473.938	652324.032
752054.688	551448.000	648417.782
1109003.375	585122.688	644511.532
787852.625	577151.563	640605.282
642569.688	110225.742	636699.032
726454.250	357159.688	632792.782
510036.313	357456.219	628886.532
744345.688	64603.477	624980.282
1154581.375	288500.344	621074.032
919733.563	488742.813	617167.782
603782.563	672257.625	613261.532
490816.188	632448.625	609355.282
841102.188	546787.313	605449.032
437405.938	639040.125	601542.782
774899.625	1087177.125	597636.532
609345.063	692262.313	593730.282
912717.750	553709.313	589824.032
1049790.125	955102.688	585917.782
465695.563	826586.438	582011.532
939560.063	576231.313	578105.282
994579.688	867983.813	574199.032
993454.313	816598.688	570292.782
867211.500	543387.938	566386.532
1300275.250	935349.188	562480.282
606326.125	797643.875	558574.032
683049.063	514011.281	554667.782
993324.563	869214.813	550761.532
543242.250	482781.156	546855.282
354750.656	821303.688	542949.032
918365.063	594847.125	539042.782
966607.500	1333690.000	535136.532
1087140.625	820071.813	531230.282
650951.813	876847.000	527324.032
569474.688	886306.188	523417.782
1147224.125	760539.188	519511.532
854524.625	652115.063	515605.282
432857.031	319960.688	511699.032
1057796.625	1259235.250	507792.782
193285.875	1267204.875	503886.532
1050981.750	657268.000	499980.282
903014.875	1089889.500	496074.032
385875.531	1554516.375	492167.782
624195.250	618055.938	488261.532
4353.892	1129090.500	484355.282
461663.781	601176.750	480449.032
833370.750	1159366.250	476542.782
866075.313	633070.750	472636.532
873703.875	1321320.875	468730.282
686528.938	687658.688	464824.032
759708.063	1372888.375	460917.782
403326.531	1350562.125	457011.532
752553.500	1172026.625	453105.282
1371908.625	1391783.500	449199.032
855928.188	1125577.375	445292.782
1167544.000	1236147.125	441386.532
539510.125	1260616.875	437480.282
498731.156	1183220.875	433574.032
1165839.375	1080249.000	429667.782
731375.688	987305.563	425761.532
1052766.625	957180.125	421855.282
1130548.625	1181898.875	417949.032
1157925.875	1658850.625	414042.782
322997.719	1079822.750	410136.532
510183.688	1819304.000	406230.282
754600.563	1718111.625	402324.032
1061197.750	1568719.500	398417.782
592196.750	1271051.000	394511.532
857804.438	1449271.250	390605.282
789228.688	1741537.125	386699.032
1065118.750	1235348.625	382792.782
859390.813	1640786.000	378886.532
685367.750	1427597.125	374980.282
1095516.250	1681938.875	371074.032
1068767.125	1673909.750	367167.782
508962.875	1686324.125	363261.532
552473.000	1614886.125	359355.282
762796.688	1369401.625	355449.032
728601.000	1764752.125	351542.782
302165.313	1373435.000	347636.532
540185.625	1528746.000	343730.282
-29952.291	1668131.625	339824.032
1331451.875	1699132.625	335917.782
1491074.250	1940388.375	332011.532
858022.750	2079181.000	328105.282
315535.438	1867335.625	324199.032
1452114.000	1788489.375	320292.782
387540.938	1590567.125	316386.532
841685.250	1985188.625	312480.282
868773.438	2392769.500	308574.032
985049.313	2095379.500	304667.782
1151843.625	1856757.250	300761.532
1005827.813	2547366.500	296855.282
1407189.625	2249996.500	292949.032
719684.313	2163103.000	289042.782
760047.875	2204069.500	285136.532
579053.250	1945971.750	281230.282
1047774.813	2661930.750	277324.032
814009.813	1921123.875	273417.782
551595.375	2439863.000	269511.532
586717.688	2477517.500	265605.282
812017.375	1889811.625	261699.032
1037076.750	2219931.250	257792.782
127551.695	2671752.500	253886.532
421837.094	2629647.500	249980.282
1537366.250	2222626.500	246074.032
1184492.250	2333275.750	242167.782
544763.750	2725781.250	238261.532
-68758.695	3026879.250	234355.282
515254.844	3042226.500	230449.032
555048.688	2917735.750	226542.782
837904.000	3765057.750	222636.532
322546.719	3656261.750	218730.282
642535.875	3994217.000	214824.032
742829.125	3837291.250	210917.782
551084.938	4193555.750	207011.532
1128090.625	4461555.000	203105.282
1105206.375	4123895.000	199199.032
883950.000	4791214.000	195292.782
1713072.000	4273534.000	191386.532
1921051.875	4191602.750	187480.282
1966859.125	4700397.000	183574.032
2276987.500	5110749.500	179667.782
1963102.375	5209976.500	175761.532
2455986.500	4877945.500	171855.282
2774880.750	4902849.500	167949.032
2291599.750	5352871.000	164042.782
2615145.500	4521591.500	160136.532
2950557.500	5026249.000	156230.282
3353497.750	5097283.500	152324.032
