Data Point Listing of File C:\NTNMR\data\Dan\LiMnPO4\[100]\Li7 [100] 45deg.tnt
Starting Point:	1	Ending Point:	1024
Real	Imag	ppm
136292.797	22840.537	8573.054
179939.969	26112.959	8556.309
156622.641	16791.006	8539.564
192586.781	51219.637	8522.820
166006.453	-18893.037	8506.075
144957.313	-27061.959	8489.331
127544.391	-52391.863	8472.586
215074.891	4711.948	8455.842
237111.188	-83333.891	8439.097
125452.289	26664.531	8422.352
192145.563	-15349.656	8405.608
156445.734	-5606.871	8388.863
135488.078	17020.664	8372.119
178309.172	-54305.859	8355.374
185708.453	939.402	8338.630
176720.500	-51223.160	8321.885
177500.281	-42885.223	8305.140
169968.172	10724.951	8288.396
176101.938	-35588.793	8271.651
115610.719	43032.410	8254.907
137840.484	34182.070	8238.162
151467.281	-37747.141	8221.417
194964.750	-25300.230	8204.673
118393.656	13548.162	8187.928
170168.688	-6209.860	8171.184
136777.000	-4452.993	8154.439
162970.141	-38954.754	8137.695
208859.313	-23631.525	8120.950
159594.938	4592.874	8104.205
149425.359	24307.551	8087.461
238516.328	-58505.191	8070.716
131216.297	-27703.928	8053.972
231549.750	45074.648	8037.227
167078.609	31116.365	8020.483
129322.328	48031.047	8003.738
215046.203	25580.018	7986.993
98419.117	23001.242	7970.249
189906.391	17090.504	7953.504
185674.828	-35917.746	7936.760
158907.484	-8165.045	7920.015
232014.047	-17127.348	7903.271
189683.703	62541.895	7886.526
165971.422	-3161.518	7869.781
178857.297	-31900.449	7853.037
150827.109	-36431.348	7836.292
107554.648	-37320.738	7819.548
181799.109	-10775.222	7802.803
117941.180	41138.699	7786.059
112335.477	-43320.434	7769.314
123679.281	7433.351	7752.569
186791.516	-2288.884	7735.825
137420.141	34540.031	7719.080
145937.547	4087.771	7702.336
164101.750	34871.711	7685.591
217569.422	-63694.352	7668.846
140529.750	20619.566	7652.102
129419.617	3523.964	7635.357
121401.750	-5923.134	7618.613
176144.578	-52793.461	7601.868
148409.766	28138.188	7585.124
194777.578	-20.435	7568.379
151004.031	-422.470	7551.634
157147.594	-1744.158	7534.890
129102.219	17348.896	7518.145
145282.109	34917.648	7501.401
191795.250	-12422.238	7484.656
120420.836	54291.695	7467.912
113326.781	-40375.496	7451.167
175659.656	77286.570	7434.422
149342.375	9652.656	7417.678
225805.953	9101.006	7400.933
196836.391	34893.844	7384.189
163082.391	-12258.589	7367.444
178271.234	49178.324	7350.700
199700.703	-6230.663	7333.955
134570.016	20342.209	7317.210
159581.656	5424.667	7300.466
125108.445	60382.801	7283.721
189515.234	110917.414	7266.977
135718.891	33150.398	7250.232
189528.875	100656.195	7233.488
72809.789	-53216.391	7216.743
138687.453	56130.148	7199.998
135494.031	62577.102	7183.254
134607.250	52156.383	7166.509
178612.828	69782.523	7149.765
76521.383	90037.336	7133.020
154493.531	-2252.179	7116.275
160567.672	137093.906	7099.531
125746.391	-27872.674	7082.786
147449.750	-10446.814	7066.042
172838.453	95525.211	7049.297
146627.547	-9631.038	7032.553
145759.172	75858.289	7015.808
196843.453	23253.598	6999.063
122193.617	6101.982	6982.319
173733.938	37823.563	6965.574
177601.125	53614.734	6948.830
126459.977	41893.949	6932.085
213551.266	72400.305	6915.341
152883.313	4243.937	6898.596
165458.281	33181.750	6881.851
213293.891	94050.188	6865.107
172399.500	33413.855	6848.362
174953.844	-6482.889	6831.618
209549.969	21605.764	6814.873
203699.000	61260.027	6798.129
124619.195	28934.352	6781.384
244977.500	56511.164	6764.639
230662.641	20460.145	6747.895
205257.516	-47643.902	6731.150
203635.234	-20134.119	6714.406
163027.516	64541.645	6697.661
172033.344	29143.188	6680.917
143485.297	51199.680	6664.172
122047.211	76994.250	6647.427
154497.047	8561.018	6630.683
163236.953	106881.758	6613.938
187648.688	31576.232	6597.194
140018.719	65740.070	6580.449
201474.922	34858.070	6563.705
174430.250	29107.285	6546.960
143461.563	34386.410	6530.215
78049.258	-6521.953	6513.471
185003.859	32682.865	6496.726
134181.891	66030.609	6479.982
218388.953	74839.086	6463.237
147839.016	54573.879	6446.492
91011.484	48766.594	6429.748
151373.016	30233.473	6413.003
90253.438	51835.547	6396.259
191756.594	45892.109	6379.514
139774.594	76142.695	6362.770
108845.969	105768.031	6346.025
125321.617	82617.281	6329.280
159305.750	70150.008	6312.536
112193.578	26778.084	6295.791
96364.109	104987.500	6279.047
197227.297	57753.199	6262.302
210911.328	85760.102	6245.558
180350.219	49875.203	6228.813
190694.063	32562.055	6212.068
154103.641	92797.727	6195.324
140422.688	125176.648	6178.579
143341.875	14630.830	6161.835
155633.203	92102.977	6145.090
239715.563	10293.488	6128.346
111809.773	61113.621	6111.601
176625.125	65381.176	6094.856
213558.063	19562.076	6078.112
183077.219	85046.594	6061.367
74251.070	27111.605	6044.623
254746.563	42844.914	6027.878
124385.898	-12994.820	6011.134
230421.000	22852.775	5994.389
169040.375	60101.648	5977.644
128470.977	21226.529	5960.900
168299.875	113739.359	5944.155
219548.172	25753.756	5927.411
107097.992	62690.023	5910.666
174793.797	42493.289	5893.921
152370.344	80405.805	5877.177
102386.281	93552.758	5860.432
180200.172	123547.180	5843.688
127422.336	33171.242	5826.943
161334.828	160951.484	5810.199
72131.516	89186.492	5793.454
174113.406	94302.047	5776.709
122028.008	113096.359	5759.965
110533.383	36237.773	5743.220
114048.438	-20369.826	5726.476
146415.813	73758.305	5709.731
155834.719	-48637.215	5692.987
204162.500	165755.313	5676.242
92994.656	143049.406	5659.497
169499.969	138261.984	5642.753
165281.688	84022.500	5626.008
179800.656	93538.813	5609.264
224657.844	153188.563	5592.519
165491.688	38730.371	5575.775
207818.594	74747.813	5559.030
211721.906	125121.664	5542.285
121174.648	137580.219	5525.541
197485.703	138515.547	5508.796
107463.766	110325.961	5492.052
140423.359	81755.523	5475.307
109814.461	137496.906	5458.563
177465.641	105217.805	5441.818
