Data Point Listing of File C:\NTNMR\data\phil\temp_F2_spin_echo.tnt
Starting Point:	1	Ending Point:	512
Real	Imag	ppm
1227595.250	-237089.016	8165.641
1125075.250	185041.656	8133.743
1010210.063	204167.969	8101.845
1418974.250	67643.344	8069.948
1168344.625	70857.352	8038.050
1175191.125	-849.558	8006.152
994581.500	-297885.156	7974.255
1084188.000	-182556.203	7942.357
1113306.250	289444.750	7910.459
1334510.875	204998.594	7878.562
717196.063	166166.625	7846.664
1297580.875	-56696.086	7814.766
1111265.375	366329.531	7782.869
1636229.375	195131.453	7750.971
845493.813	183376.797	7719.073
1341199.250	9876.043	7687.176
784701.250	264977.281	7655.278
1591204.375	529784.438	7623.380
1419256.000	507522.750	7591.483
1328420.000	-126084.039	7559.585
1091083.750	282354.688	7527.687
1116137.625	359899.344	7495.790
1491959.750	214107.188	7463.892
1125850.375	450735.969	7431.994
1098214.000	180126.359	7400.097
1285442.375	483953.563	7368.199
1229706.000	233283.328	7336.301
1274608.375	624015.063	7304.404
1563026.125	211043.438	7272.506
1334899.000	272129.438	7240.608
1316314.500	212531.906	7208.711
1073223.625	313595.688	7176.813
856750.625	264304.406	7144.915
1318153.875	226367.328	7113.018
1315734.375	60412.000	7081.120
1110368.750	491276.938	7049.223
1238381.875	293964.281	7017.325
1156318.250	214459.359	6985.427
1164871.625	533535.563	6953.530
1233699.250	508951.719	6921.632
1123295.375	175207.891	6889.734
1211055.125	71197.141	6857.837
1262749.625	43906.766	6825.939
736306.938	464426.563	6794.041
717228.188	294018.656	6762.144
1405126.750	309942.625	6730.246
1425719.875	370320.969	6698.348
908623.250	584765.875	6666.451
1048779.375	8497.133	6634.553
1171525.625	704495.375	6602.655
1318508.750	600120.750	6570.758
1408364.625	329811.000	6538.860
1246915.250	282973.250	6506.962
1600186.500	403882.219	6475.065
1176998.375	1112490.875	6443.167
1379508.500	446840.500	6411.269
1205985.875	313664.813	6379.372
739851.750	553904.625	6347.474
842518.750	540394.063	6315.576
1014631.688	798704.500	6283.679
1628970.625	396951.656	6251.781
588282.250	738570.500	6219.883
1202659.875	621573.125	6187.986
877685.563	395434.063	6156.088
1505549.000	529649.438	6124.190
870566.125	540814.813	6092.293
1447562.875	548273.688	6060.395
1183056.000	720642.438	6028.497
1480664.375	644540.125	5996.600
1043881.125	672332.563	5964.702
1621155.500	219836.938	5932.804
1048134.688	528016.000	5900.907
961268.375	641309.438	5869.009
1630006.875	681474.813	5837.111
1388138.125	696232.250	5805.214
