Data Point Listing of File C:\NTNMR\data\phil\temp_F2_spin_echo.tnt
Starting Point:	1	Ending Point:	512
Real	Imag	Hz
955613.938	27961.918	999980.282
1448353.500	421269.750	996074.032
1437572.875	122494.867	992167.782
1216926.000	29067.547	988261.532
1154898.375	-89947.000	984355.282
1187994.625	3437.415	980449.032
1187844.500	72722.914	976542.782
1220786.750	110140.180	972636.532
1104907.250	-12063.383	968730.282
853614.875	546903.938	964824.032
1025137.688	247930.906	960917.782
683484.813	534046.375	957011.532
1108033.500	31125.344	953105.282
1302816.750	-172157.344	949199.032
1493288.125	-54303.891	945292.782
1133183.250	366722.594	941386.532
1156621.875	219683.359	937480.282
1005411.688	315235.969	933574.032
880276.438	396959.844	929667.782
1587573.250	348393.031	925761.532
1068929.500	548637.875	921855.282
1379061.875	108734.297	917949.032
1166121.250	2363.198	914042.782
1284229.500	296395.063	910136.532
1183487.250	374501.375	906230.282
1021626.063	184425.547	902324.032
973373.438	314957.563	898417.782
1344615.875	-59915.285	894511.532
697886.625	44718.598	890605.282
1415597.625	140454.953	886699.032
1803215.000	81170.156	882792.782
1035237.125	282660.094	878886.532
1010967.063	329868.813	874980.282
1245974.000	302453.063	871074.032
1449711.375	430613.313	867167.782
1478994.375	709968.875	863261.532
900988.438	260500.594	859355.282
940362.188	358751.656	855449.032
899075.250	319704.063	851542.782
1192067.000	247833.594	847636.532
1133411.250	100308.750	843730.282
1463873.375	278859.813	839824.032
1249666.375	149481.016	835917.782
1203918.000	371457.375	832011.532
1248320.375	94957.086	828105.282
1025040.563	479069.125	824199.032
1183624.625	618277.625	820292.782
1151445.500	294567.906	816386.532
1137585.750	362986.500	812480.282
1384183.750	487962.406	808574.032
732434.188	741898.500	804667.782
1731431.875	243320.891	800761.532
1574264.000	465190.313	796855.282
1078673.375	142483.016	792949.032
1583200.375	306999.500	789042.782
1232905.125	836905.813	785136.532
1719640.000	677514.438	781230.282
1204446.625	766921.125	777324.032
940306.000	281986.094	773417.782
1170372.625	857930.938	769511.532
1314208.625	139283.063	765605.282
1762038.750	323744.469	761699.032
1199565.875	960183.938	757792.782
1403783.375	263297.875	753886.532
666801.313	529327.938	749980.282
1574087.125	394713.969	746074.032
599995.938	482307.813	742167.782
1401960.500	915967.500	738261.532
913910.563	217603.109	734355.282
1023280.313	864324.563	730449.032
871384.500	591488.563	726542.782
1459713.875	598363.813	722636.532
1302290.125	716389.500	718730.282
1234550.625	420164.250	714824.032
1294051.375	730455.688	710917.782
1472398.375	514913.500	707011.532
1299564.750	616078.875	703105.282
1072289.000	1038122.250	699199.032
1285804.000	1001165.375	695292.782
1126278.375	327674.531	691386.532
1348851.500	590799.500	687480.282
1048245.750	752252.250	683574.032
1174349.125	443331.219	679667.782
1019754.750	485680.688	675761.532
1577784.375	576273.563	671855.282
1485812.500	428990.250	667949.032
1036224.438	1245819.000	664042.782
1153262.250	513076.719	660136.532
1366519.875	498493.063	656230.282
1064657.750	421967.719	652324.032
1264760.875	979407.938	648417.782
988397.750	788369.625	644511.532
1355686.875	727413.688	640605.282
1583813.750	393513.531	636699.032
1130339.875	531882.563	632792.782
1709294.125	776698.938	628886.532
1324887.750	521620.563	624980.282
1214777.625	928247.813	621074.032
1309272.375	1014123.000	617167.782
832690.250	1042148.188	613261.532
1036481.500	905445.563	609355.282
941420.688	610000.875	605449.032
1211965.875	1173387.250	601542.782
952513.125	888332.688	597636.532
