Data Point Listing of File C:\NTNMR\data\Dan\LiFePO4\[010]\Li7 [010] 120deg.tnt
Starting Point:	1	Ending Point:	1024
Real	Imag	ppm
16965.115	-11064.178	8573.143
37227.051	4647.001	8556.398
15578.123	29473.998	8539.653
10802.818	12515.891	8522.909
15587.326	6338.291	8506.164
32113.412	19459.193	8489.419
65177.090	-2046.522	8472.674
29116.643	-3768.847	8455.930
17891.152	-12518.584	8439.185
30153.896	-21464.473	8422.440
39028.250	13179.465	8405.695
23435.277	-10031.864	8388.951
51525.141	-18606.240	8372.206
13684.940	6810.006	8355.461
35308.012	-9895.438	8338.716
16877.109	-16201.082	8321.972
25463.438	-10966.139	8305.227
37723.242	11077.901	8288.482
39626.594	-8086.834	8271.737
17606.611	14171.541	8254.993
14877.690	-7684.721	8238.248
24374.811	18025.412	8221.503
44631.242	15725.710	8204.758
29377.598	4777.035	8188.014
14864.038	-1541.998	8171.269
35647.660	-1834.637	8154.524
36634.996	-21783.170	8137.779
41302.758	7520.186	8121.035
15868.395	4728.634	8104.290
11175.059	-31307.158	8087.545
28313.914	11501.468	8070.800
26311.248	-17796.611	8054.056
16157.962	13565.664	8037.311
19105.117	11795.273	8020.566
22676.789	-2970.182	8003.821
20457.467	-1955.654	7987.077
16614.203	-8077.365	7970.332
28105.930	-4967.420	7953.587
30016.516	5430.305	7936.842
46894.637	-3677.477	7920.098
5673.533	13889.611	7903.353
2509.540	-7787.090	7886.608
42935.695	7656.477	7869.863
33031.273	-7816.911	7853.119
19521.469	-3397.925	7836.374
20369.947	-17974.963	7819.629
25524.215	20116.041	7802.884
1893.386	-6221.709	7786.140
8039.436	2409.534	7769.395
53532.465	-6531.450	7752.650
17010.445	1320.756	7735.905
20252.971	-4751.243	7719.161
510.773	-22434.775	7702.416
19277.818	18864.682	7685.671
35817.262	-5798.254	7668.926
36104.727	6374.604	7652.182
42600.676	-23393.150	7635.437
78675.945	28336.135	7618.692
30012.518	-4841.194	7601.947
18711.891	881.237	7585.203
-7583.603	-7725.602	7568.458
27408.887	-10303.977	7551.713
19614.104	-11313.172	7534.968
46.055	-26422.895	7518.224
-9157.005	-3274.111	7501.479
27487.943	-12289.315	7484.734
37521.371	-29761.227	7467.989
41745.594	-2468.624	7451.245
21340.197	7495.139	7434.500
11647.538	6899.608	7417.755
20764.723	-14598.208	7401.010
28854.389	26909.982	7384.266
40775.539	14274.880	7367.521
45759.703	2085.220	7350.776
30772.275	23666.193	7334.031
16027.730	20466.813	7317.287
40799.992	-19779.756	7300.542
25460.303	48520.367	7283.797
40296.660	16158.356	7267.052
29731.580	13031.167	7250.308
43814.488	8426.393	7233.563
38687.121	-23551.539	7216.818
26464.055	28042.426	7200.073
-4137.731	-10589.062	7183.329
-5829.780	-5571.834	7166.584
9586.529	14322.514	7149.839
9128.671	9219.571	7133.094
-1160.771	-5158.133	7116.350
17183.396	25779.393	7099.605
8645.790	-20295.139	7082.860
15871.451	13142.938	7066.115
34626.219	4842.276	7049.371
40581.391	9477.953	7032.626
48251.641	-10565.859	7015.881
28978.508	19608.605	6999.136
17043.938	18919.021	6982.392
4516.676	15903.578	6965.647
23743.396	10845.064	6948.902
34760.855	3562.408	6932.157
24363.346	41407.859	6915.413
-4697.972	16897.447	6898.668
33031.574	17314.457	6881.923
30940.168	24454.994	6865.178
29792.311	-5485.637	6848.434
30828.654	-15818.189	6831.689
12669.119	22898.002	6814.944
35075.410	-26594.020	6798.199
22290.992	-6553.070	6781.455
18324.592	33298.441	6764.710
9548.293	-2625.675	6747.965
45976.066	-12190.762	6731.220
19127.625	-22525.990	6714.476
32355.799	20168.152	6697.731
22325.141	4201.139	6680.986
24580.232	13785.892	6664.241
14921.958	-23512.785	6647.497
16225.621	4337.396	6630.752
6059.513	-12801.887	6614.007
23325.492	-11537.746	6597.262
-7475.881	3480.994	6580.518
40917.133	-38860.836	6563.773
-4952.261	4610.931	6547.028
24695.027	18397.240	6530.283
21216.873	-8497.844	6513.539
12925.586	20946.971	6496.794
59598.188	24060.816	6480.049
33710.742	-26429.602	6463.304
66677.000	4952.113	6446.560
72482.648	-2139.679	6429.815
21293.732	-2310.006	6413.070
12625.763	63866.992	6396.325
24182.316	11309.504	6379.581
2604.696	36161.895	6362.836
33800.957	10971.675	6346.091
41298.395	22907.418	6329.346
-15468.997	12287.148	6312.602
22848.699	28901.307	6295.857
18042.133	-6017.228	6279.112
13495.370	23177.174	6262.367
45097.547	16510.641	6245.623
7538.707	7138.427	6228.878
30911.455	5817.441	6212.133
37462.578	8424.099	6195.388
60709.281	35595.828	6178.644
40440.301	7314.184	6161.899
26331.096	23278.813	6145.154
-4997.314	9489.737	6128.409
45043.719	-13369.581	6111.665
24758.021	39421.211	6094.920
23413.291	11795.164	6078.175
22499.971	40394.320	6061.430
30978.533	4097.522	6044.686
26958.211	2924.511	6027.941
13408.202	12888.016	6011.196
-16923.434	12597.890	5994.451
18318.945	28021.461	5977.707
25203.857	-1228.241	5960.962
1444.711	34187.238	5944.217
10337.907	-1288.252	5927.472
40657.965	-5216.806	5910.728
36470.191	13769.523	5893.983
28848.195	11828.142	5877.238
23679.115	9258.888	5860.493
19682.246	14163.464	5843.749
10899.955	6578.153	5827.004
-4424.202	22358.398	5810.259
16471.713	-17789.994	5793.514
28405.443	28223.096	5776.770
22646.141	3580.926	5760.025
52136.145	14074.109	5743.280
11907.672	17450.639	5726.535
17297.879	29596.354	5709.791
38008.844	21541.023	5693.046
66943.953	-15412.302	5676.301
40752.680	36149.477	5659.556
15606.858	-26993.725	5642.812
52973.688	32519.148	5626.067
18587.041	15465.243	5609.322
16409.629	-1751.177	5592.577
17616.750	4129.769	5575.833
32835.934	-8103.217	5559.088
27070.605	6118.614	5542.343
33141.496	4903.073	5525.598
32430.293	50634.602	5508.854
26223.688	-18992.895	5492.109
21050.633	11080.381	5475.364
-15999.595	15287.264	5458.619
17331.506	15167.154	5441.875
37635.797	660.256	5425.130
11839.855	20599.395	5408.385
43086.051	27173.650	5391.640
65826.672	5113.578	5374.896
-13301.839	16677.830	5358.151
21796.334	4049.497	5341.406
41173.465	44703.988	5324.661
9447.409	51233.379	5307.917
30503.070	39280.434	5291.172
37604.375	-4728.278	5274.427
48302.672	-16986.236	5257.682
21698.105	18727.182	5240.938
-5946.045	13836.427	5224.193
17836.680	57838.070	5207.448
12325.390	4008.396	5190.703
54112.961	-13557.558	5173.959
69088.305	-19550.479	5157.214
648.802	13847.950	5140.469
1031.556	43815.484	5123.724
6638.269	59150.066	5106.980
22544.693	21169.516	5090.235
26805.730	50388.273	5073.490
57523.199	27177.445	5056.745
70419.242	-12029.675	5040.001
11470.384	28497.652	5023.256
16136.014	29102.439	5006.511
4717.869	13145.854	4989.766
20304.117	25938.891	4973.022
4102.191	22877.539	4956.277
18121.486	17917.523	4939.532
40659.914	54648.406	4922.787
23650.703	-20216.637	4906.043
34486.863	23691.271	4889.298
50447.543	-6795.314	4872.553
51780.598	2848.453	4855.808
53189.441	20148.617	4839.064
15305.533	27355.301	4822.319
1013.041	54495.441	4805.574
3659.887	29911.582	4788.829
28357.379	36274.895	4772.085
13091.062	3796.638	4755.340
19923.869	36604.148	4738.595
24186.150	27344.039	4721.850
31105.344	13252.408	4705.106
43853.238	43518.777	4688.361
41754.098	25862.223	4671.616
54225.609	45620.930	4654.871
21817.199	4770.372	4638.127
42297.078	-13317.829	4621.382
46346.750	12820.866	4604.637
14312.178	37424.926	4587.892
53847.547	19025.539	4571.148
-12582.936	-3379.132	4554.403
17791.480	9138.892	4537.658
34633.863	146.264	4520.913
51116.488	15943.588	4504.169
31793.963	-24561.484	4487.424
8863.128	28036.707	4470.679
17919.029	19502.799	4453.934
41590.461	18522.813	4437.190
5351.653	18993.322	4420.445
3373.050	34242.523	4403.700
24724.576	36452.879	4386.955
28382.535	50612.574	4370.211
41758.727	33896.359	4353.466
34298.465	14516.075	4336.721
70615.859	15420.462	4319.976
36222.082	37232.441	4303.232
30710.033	29298.955	4286.487
58791.613	-6427.243	4269.742
51408.629	-5434.420	4252.997
-181.475	-1788.086	4236.253
48110.422	45908.844	4219.508
17895.799	31806.973	4202.763
35534.777	-46624.102	4186.018
37382.254	39008.559	4169.274
39864.273	-15556.060	4152.529
-8779.217	5334.622	4135.784
31284.576	-6463.857	4119.039
16839.457	21440.672	4102.295
46100.645	14411.443	4085.550
3931.696	25158.955	4068.805
-7151.297	54171.176	4052.060
-7932.769	40343.848	4035.316
29052.072	49180.766	4018.571
12834.958	9808.059	4001.826
9490.429	37972.535	3985.081
618.370	23777.365	3968.337
55764.023	11923.822	3951.592
56362.844	37214.918	3934.847
22057.850	38073.070	3918.102
-8446.538	19823.822	3901.358
8890.336	11887.397	3884.613
39348.969	29199.318	3867.868
9587.067	33561.984	3851.123
38471.848	89069.547	3834.379
9957.663	26588.191	3817.634
33965.641	29688.785	3800.889
44236.645	23576.025	3784.144
38769.969	10700.626	3767.400
38084.484	50597.762	3750.655
43542.445	49473.871	3733.910
23644.563	26719.980	3717.165
44286.957	34417.598	3700.421
45416.676	17768.988	3683.676
33267.629	72496.383	3666.931
1784.652	38649.281	3650.186
48378.453	24859.902	3633.442
5387.923	29311.898	3616.697
12155.517	28892.670	3599.952
35051.859	19501.730	3583.207
18152.502	55736.195	3566.463
19090.752	26535.754	3549.718
49870.547	2169.913	3532.973
11664.375	18173.732	3516.228
26980.986	24020.115	3499.484
48481.398	28292.510	3482.739
53113.840	41584.438	3465.994
8842.669	3836.696	3449.249
-2818.533	60709.926	3432.505
48079.629	45652.613	3415.760
34437.457	17813.766	3399.015
2887.099	42495.160	3382.270
33904.063	18767.785	3365.526
21347.096	31283.145	3348.781
32819.973	70381.711	3332.036
46771.746	32285.654	3315.291
34294.164	-4398.332	3298.547
32532.799	24769.766	3281.802
3917.618	1858.494	3265.057
13936.188	36210.539	3248.312
32741.023	57571.109	3231.568
39956.527	34618.402	3214.823
13041.997	36469.559	3198.078
61437.957	50567.105	3181.333
37803.406	26522.510	3164.589
28481.891	30537.961	3147.844
30097.424	20874.432	3131.099
46115.621	19281.492	3114.354
39612.820	9883.409	3097.610
13790.022	29177.006	3080.865
-8746.663	9429.152	3064.120
35133.191	17377.197	3047.375
48800.012	43651.188	3030.631
47473.066	29726.385	3013.886
13817.045	31019.807	2997.141
11745.457	60286.074	2980.396
36402.527	55218.359	2963.652
39531.055	12056.540	2946.907
45464.305	78391.055	2930.162
2920.565	41812.043	2913.417
22851.717	32901.996	2896.673
34190.605	53015.121	2879.928
33319.660	44850.281	2863.183
28595.998	29909.357	2846.438
10999.451	51575.016	2829.694
-1470.198	48427.418	2812.949
44752.242	51704.832	2796.204
62040.262	68209.359	2779.459
10925.206	12234.684	2762.715
62108.035	46454.180	2745.970
23176.906	20107.725	2729.225
36517.313	65487.016	2712.480
70831.047	34720.074	2695.736
44761.129	21713.746	2678.991
13763.667	59934.492	2662.246
-1506.778	39704.535	2645.501
17689.010	52666.676	2628.757
26073.746	35905.527	2612.012
22590.348	70886.703	2595.267
11866.296	43729.199	2578.522
73393.430	47182.352	2561.778
4327.265	67306.328	2545.033
52662.238	40872.371	2528.288
8908.835	41802.492	2511.543
30520.580	55376.344	2494.799
9576.090	33413.934	2478.054
19695.631	58669.293	2461.309
33720.980	78608.805	2444.564
41500.086	50039.508	2427.820
50686.273	36735.203	2411.075
10365.534	66905.789	2394.330
49097.172	39134.574	2377.585
7515.643	57264.242	2360.841
21253.465	27783.223	2344.096
22547.768	45147.191	2327.351
8526.260	65182.660	2310.606
35433.246	45041.180	2293.862
43242.410	61398.266	2277.117
37157.348	73609.383	2260.372
50358.418	38347.367	2243.627
41527.617	26943.391	2226.883
19554.705	67067.891	2210.138
45959.738	54992.293	2193.393
12116.941	46492.426	2176.648
53021.285	44279.953	2159.904
38003.680	61381.840	2143.159
41592.813	41947.922	2126.414
41835.453	43408.332	2109.669
31448.613	62430.941	2092.925
-2108.142	3531.150	2076.180
35203.102	48757.137	2059.435
53156.895	60834.211	2042.690
31250.865	108164.719	2025.946
23418.963	60033.965	2009.201
48438.711	72689.172	1992.456
63895.805	34823.098	1975.711
24108.689	48808.141	1958.967
35004.512	73132.391	1942.222
-15811.219	67424.820	1925.477
15752.522	60078.941	1908.732
51111.211	56638.844	1891.988
61994.496	83362.531	1875.243
5547.549	88816.836	1858.498
13875.861	51716.582	1841.753
76468.516	44422.340	1825.009
31112.666	46994.438	1808.264
38933.273	81974.992	1791.519
51997.043	60461.434	1774.774
30065.600	39371.324	1758.030
-10187.708	56824.535	1741.285
55937.523	62391.563	1724.540
15881.408	87371.984	1707.795
50561.645	59565.391	1691.051
43288.457	41934.078	1674.306
35303.582	58167.559	1657.561
15472.352	86630.539	1640.816
63351.480	88355.898	1624.072
40692.836	75758.188	1607.327
9858.117	63519.688	1590.582
46938.391	75626.555	1573.837
50260.313	99438.633	1557.093
6928.277	85896.750	1540.348
-6104.161	96010.438	1523.603
36104.527	90222.352	1506.858
17775.865	98033.359	1490.114
34803.676	79435.484	1473.369
32848.816	108021.359	1456.624
33309.832	119089.570	1439.879
42628.512	85956.383	1423.135
46445.551	92206.273	1406.390
33821.605	87876.563	1389.645
30784.500	105505.359	1372.900
34064.785	103713.789	1356.156
37360.738	93470.094	1339.411
60431.664	110702.031	1322.666
57.236	117399.086	1305.921
50089.477	94577.813	1289.177
54837.875	83961.313	1272.432
46876.160	87527.813	1255.687
50695.676	84859.086	1238.942
43307.770	82192.938	1222.198
39995.285	97448.922	1205.453
24096.332	110090.180	1188.708
