Data Point Listing of File C:\NTNMR\data\Dan\LiFePO4\[010]\Li7 [010] 45deg.tnt
Starting Point:	1	Ending Point:	1024
Real	Imag	ppm
160103.359	-36365.820	8573.143
160824.859	-38159.883	8556.398
166629.375	-17779.664	8539.653
137108.656	-30434.262	8522.909
142322.984	-27482.377	8506.164
167376.156	-30615.979	8489.419
168577.813	-36935.395	8472.674
130448.266	9739.010	8455.930
169899.688	-27975.439	8439.185
152798.719	-13187.948	8422.440
188340.609	351.123	8405.695
157734.844	-16911.453	8388.951
175060.922	-16409.330	8372.206
147841.781	-6202.829	8355.461
154030.156	-5482.462	8338.716
188325.656	-20128.037	8321.972
177243.484	-38625.531	8305.227
151322.266	-6467.713	8288.482
195995.125	-26550.666	8271.737
124981.398	-17339.275	8254.993
135568.953	7111.669	8238.248
163212.750	-1648.640	8221.503
127254.078	-12188.801	8204.758
165181.328	-5479.075	8188.014
142658.078	-3938.819	8171.269
149623.047	-4199.962	8154.524
170804.250	-28360.873	8137.779
162499.344	31461.408	8121.035
154474.516	11.717	8104.290
147729.328	-15188.668	8087.545
187174.000	-5084.912	8070.800
147108.484	7810.204	8054.056
165007.328	-27387.125	8037.311
174191.969	-7991.324	8020.566
157139.109	-8177.654	8003.821
168607.391	12971.608	7987.077
136987.703	-10435.086	7970.332
165701.563	-11072.176	7953.587
146371.844	-3464.579	7936.842
154265.938	-27308.109	7920.098
140481.063	21858.414	7903.353
167399.406	-15364.841	7886.608
167381.594	11548.927	7869.863
158537.516	-10228.023	7853.119
145571.250	-9273.410	7836.374
150266.281	-13176.790	7819.629
137436.266	-2305.751	7802.884
125775.859	10319.467	7786.140
173983.688	-14553.539	7769.395
165238.891	-8463.202	7752.650
158962.172	614.359	7735.905
153926.188	9989.228	7719.161
162300.438	-9876.533	7702.416
157199.969	10082.324	7685.671
156807.531	10303.293	7668.926
154907.219	37975.258	7652.182
157172.938	138.868	7635.437
181167.156	19260.457	7618.692
153008.875	13922.027	7601.947
208282.781	-18881.570	7585.203
134475.422	13907.969	7568.458
165997.328	-16556.924	7551.713
135200.422	8282.711	7534.968
131938.172	28671.305	7518.224
149419.797	9678.017	7501.479
144560.750	23362.244	7484.734
164688.156	26283.521	7467.989
140465.906	33209.152	7451.245
172323.156	14620.469	7434.500
119349.586	2838.193	7417.755
166343.250	28447.691	7401.010
126606.680	38418.973	7384.266
139386.547	6353.401	7367.521
137003.906	7958.187	7350.776
137397.109	37819.996	7334.031
154700.672	28501.662	7317.287
158344.906	45733.047	7300.542
150431.172	23246.186	7283.797
169272.391	7541.316	7267.052
153915.625	45178.148	7250.308
148630.531	3540.569	7233.563
155717.453	24637.336	7216.818
139378.094	38491.211	7200.073
172557.281	5243.741	7183.329
155696.406	24951.422	7166.584
154971.922	3951.706	7149.839
149124.719	24486.949	7133.094
153475.469	8774.426	7116.350
162620.469	39113.840	7099.605
172135.594	37203.754	7082.860
163787.734	-4221.625	7066.115
144845.406	9585.111	7049.371
179036.828	31538.064	7032.626
158402.047	72495.484	7015.881
138669.375	16624.365	6999.136
148144.375	10319.176	6982.392
150030.047	34088.328	6965.647
160754.000	32443.600	6948.902
178064.859	21953.738	6932.157
158487.422	34248.313	6915.413
163696.484	14937.859	6898.668
189193.984	9713.002	6881.923
153051.656	2994.625	6865.178
159080.063	51181.371	6848.434
130454.563	47376.641	6831.689
174194.531	28697.605	6814.944
171321.984	22428.396	6798.199
127110.672	-3374.754	6781.455
188561.391	15725.793	6764.710
149587.563	50864.664	6747.965
124458.914	39735.770	6731.220
146608.984	53948.586	6714.476
153661.875	39029.285	6697.731
177459.500	40592.785	6680.986
161732.797	53404.145	6664.241
164304.234	36355.008	6647.497
149856.922	56004.344	6630.752
168255.875	33387.418	6614.007
136192.313	49811.773	6597.262
