Data Point Listing of File C:\NTNMR\data\Dan\LiFe.5Mn.5PO4\Li7 [100] 0deg.tnt
Starting Point:	1	Ending Point:	1024
Real	Imag	ppm
40855.313	27207.500	8573.054
39975.625	22583.699	8556.309
43467.875	-55974.641	8539.564
11850.750	32093.182	8522.820
41869.688	-39013.934	8506.075
46338.375	-36016.344	8489.331
86638.500	-32545.563	8472.586
32737.563	40769.625	8455.842
65230.813	44486.383	8439.097
32706.063	30285.219	8422.352
-5319.625	-3149.969	8405.608
56133.094	-85897.969	8388.863
-2279.938	-33752.656	8372.119
-21691.469	-78296.469	8355.374
84792.219	-81473.719	8338.629
15663.938	-95484.188	8321.885
23158.188	10308.875	8305.140
25596.156	-69731.719	8288.396
-4502.188	-90016.500	8271.651
84154.281	48153.719	8254.907
31896.438	79813.500	8238.162
94234.375	-33622.594	8221.417
71271.625	-91226.594	8204.673
40283.031	-99457.563	8187.928
-42684.109	20811.906	8171.184
-17056.594	3551.563	8154.439
83210.094	-55205.688	8137.695
82179.875	-28647.656	8120.950
94714.422	-37503.156	8104.205
49518.625	40803.125	8087.461
20419.297	-65593.156	8070.716
164176.906	-141701.656	8053.972
11062.516	-71337.906	8037.227
200955.297	74452.688	8020.483
5022.414	105196.000	8003.738
43104.234	-49561.313	7986.993
138116.625	-71907.250	7970.249
46266.039	-138165.656	7953.504
148967.047	-47277.688	7936.760
63054.270	7272.875	7920.015
92227.953	-24236.750	7903.271
32420.906	-32476.563	7886.526
51273.000	-41126.281	7869.781
8886.623	-120785.125	7853.037
1354.457	94851.500	7836.292
63936.375	-26618.750	7819.548
84377.570	-33374.906	7802.803
16857.639	-52616.563	7786.059
71715.672	70410.703	7769.314
31135.582	-45183.594	7752.569
-3408.668	5332.719	7735.825
30341.730	-117133.734	7719.080
113420.539	-54127.688	7702.336
92892.625	-62777.984	7685.591
-95496.359	-60703.531	7668.846
54567.219	22534.469	7652.102
90296.883	-27462.578	7635.357
157175.688	-138871.781	7618.613
83567.500	-77920.297	7601.868
30997.770	119938.500	7585.124
126708.859	-131170.859	7568.379
-7670.013	33194.844	7551.634
72445.078	-11878.016	7534.890
75246.602	-32751.641	7518.145
92412.211	40345.500	7501.401
2373.125	11455.500	7484.656
8208.049	-26758.766	7467.912
73337.094	-101185.703	7451.167
83830.875	15719.578	7434.422
40975.469	-111766.906	7417.678
168304.781	66844.203	7400.933
48408.914	-65324.242	7384.189
97526.750	-135235.750	7367.444
-27251.762	-40395.281	7350.700
-53016.875	-72809.328	7333.955
71744.305	-51334.555	7317.210
90553.469	-1011.859	7300.466
209283.406	-66940.000	7283.721
23832.961	-41930.281	7266.977
65740.898	-20628.625	7250.232
211139.938	-150155.922	7233.488
40368.715	-9248.266	7216.743
73382.188	-57607.578	7199.998
48384.734	-90205.586	7183.254
48714.852	40252.563	7166.509
120659.992	31822.938	7149.765
-23537.191	-58434.258	7133.020
61956.219	-3742.969	7116.275
24514.691	-25701.938	7099.531
99946.359	-68089.531	7082.786
