Data Point Listing of File C:\NTNMR\data\Dan\LiFe.5Mn.5PO4\Li7 [100] 165deg.tnt
Starting Point:	1	Ending Point:	1024
Real	Imag	ppm
43381.473	28480.119	8573.054
40139.637	52762.441	8556.309
117216.477	-62902.516	8539.564
155018.313	-45451.473	8522.820
113577.828	21952.514	8506.075
122656.516	13909.647	8489.331
103532.727	15641.580	8472.586
148564.016	53802.340	8455.842
19307.650	12970.930	8439.097
66018.750	27025.914	8422.352
95741.250	28397.270	8405.608
143852.813	-79399.805	8388.863
59148.344	-22662.527	8372.119
63818.949	-8574.018	8355.374
95546.578	-37127.574	8338.629
48417.238	-46100.727	8321.885
3227.641	-43817.578	8305.140
133759.938	-31745.643	8288.396
28255.389	-15258.681	8271.651
108193.477	-30616.646	8254.907
81322.844	2925.214	8238.162
93511.711	-50302.238	8221.417
112722.828	-29987.146	8204.673
37668.199	-4547.343	8187.928
-5175.429	32805.668	8171.184
99210.906	-62896.734	8154.439
5597.519	-48910.648	8137.695
50094.402	11296.189	8120.950
60034.934	52346.445	8104.205
109271.758	-3716.664	8087.461
54069.156	-20336.088	8070.716
-14025.346	-38336.258	8053.972
81831.773	23486.389	8037.227
84350.117	8540.183	8020.483
78569.125	-2631.860	8003.738
99259.805	-80506.789	7986.993
148546.188	-17625.631	7970.249
59216.199	-13931.389	7953.504
11622.250	1045.815	7936.760
-15843.128	-54422.648	7920.015
40943.340	13754.204	7903.271
135735.547	-62402.719	7886.526
24241.910	-40067.570	7869.781
38741.668	-23164.049	7853.037
57656.746	-814.277	7836.292
148776.641	-38856.789	7819.548
90105.602	53027.973	7802.803
125821.844	-71366.102	7786.059
-20759.939	-1513.505	7769.314
34794.797	-20507.635	7752.569
67329.695	-21002.059	7735.825
70961.438	27.627	7719.080
67001.844	-54252.512	7702.336
68720.102	1012.501	7685.591
119709.016	54613.648	7668.846
43356.883	-31584.207	7652.102
-9445.110	698.133	7635.357
10876.833	9009.085	7618.613
39594.625	20918.953	7601.868
47616.395	33583.156	7585.124
55044.043	-13007.715	7568.379
118761.344	27374.623	7551.634
29845.654	13988.479	7534.890
37123.215	67299.547	7518.145
75215.594	34673.254	7501.401
26631.992	53090.582	7484.656
106652.508	60669.832	7467.912
-31537.156	97460.148	7451.167
120914.742	41620.355	7434.422
85007.438	325.085	7417.678
108116.609	-33084.676	7400.933
147781.781	-6784.159	7384.189
-52464.742	-76090.836	7367.444
72909.398	-55317.926	7350.700
25975.115	-6740.593	7333.955
76933.109	52710.668	7317.210
