Data Point Listing of File C:\NTNMR\data\Dan\LiFe.5Mn.5PO4\Li7 [100] 180deg.tnt
Starting Point:	1	Ending Point:	1024
Real	Imag	ppm
58093.227	23172.625	8573.054
102219.617	-3669.394	8556.309
49236.164	26218.447	8539.564
23915.807	-16292.348	8522.820
110771.578	56605.586	8506.075
34465.770	-12031.972	8489.331
40797.906	-37368.086	8472.586
28734.119	-50753.000	8455.842
-41019.262	-4222.737	8439.097
29270.320	-19868.529	8422.352
9484.900	-68822.398	8405.608
82570.688	9609.330	8388.863
-205.187	-22927.887	8372.119
31528.799	-45856.203	8355.374
59451.715	-32747.203	8338.629
31313.113	12725.547	8321.885
37798.832	-42745.770	8305.140
13177.278	-12010.610	8288.396
11400.107	4551.992	8271.651
4408.538	-32034.908	8254.907
-34107.637	33048.375	8238.162
6340.629	-42080.871	8221.417
34706.797	26915.932	8204.673
-43607.438	-996.626	8187.928
25172.129	-51011.211	8171.184
73297.328	26488.891	8154.439
70748.445	41013.828	8137.695
-38812.551	-18506.270	8120.950
-15973.644	-33935.527	8104.205
7245.678	-19123.482	8087.461
44439.883	24367.541	8070.716
8793.081	48351.656	8053.972
42820.551	-26083.873	8037.227
-26445.594	-36865.648	8020.483
54047.277	72282.703	8003.738
19193.656	9977.723	7986.993
71146.203	-28503.025	7970.249
51232.773	44677.832	7953.504
10653.188	25161.623	7936.760
-19391.135	-38091.258	7920.015
61413.770	72588.797	7903.271
55743.680	-41748.027	7886.526
18485.908	91373.805	7869.781
13091.009	34.019	7853.037
40143.258	-37238.512	7836.292
70057.078	-18971.910	7819.548
49776.570	74531.039	7802.803
22931.361	37114.773	7786.059
-4198.891	21163.752	7769.314
16021.503	-10269.602	7752.569
76032.703	-2278.946	7735.825
2062.097	-32889.016	7719.080
24355.568	58873.613	7702.336
77305.180	47919.492	7685.591
10510.318	-12001.140	7668.846
57233.695	-71937.711	7652.102
-29652.754	-2374.123	7635.357
25604.023	49364.594	7618.613
1603.502	9781.562	7601.868
39084.852	-27893.994	7585.124
36052.246	5948.639	7568.379
71864.844	-31823.240	7551.634
62094.910	-17039.764	7534.890
-21643.723	14711.094	7518.145
40379.078	-19474.146	7501.401
