Data Point Listing of File C:\NTNMR\data\Dan\LiFe.5Mn.5PO4\P31 [100] 75deg.tnt
Starting Point:	1	Ending Point:	1024
Real	Imag	Hz
404088.000	424071.188	2499980.282
364656.000	446819.625	2495097.470
247493.500	4187.875	2490214.657
478256.500	192359.500	2485331.845
270910.000	203987.500	2480449.032
425436.000	179340.750	2475566.220
373474.000	-34457.750	2470683.407
441210.500	88069.000	2465800.595
401382.500	47936.750	2460917.782
486009.000	30797.500	2456034.970
577983.500	-77157.750	2451152.157
560988.750	64367.500	2446269.345
575559.500	86028.250	2441386.532
744349.750	30351.750	2436503.720
542128.750	234150.500	2431620.907
223227.750	238553.250	2426738.095
183229.750	-178013.500	2421855.282
382177.750	139910.000	2416972.470
287923.250	-119933.750	2412089.657
393991.000	250806.500	2407206.845
337921.125	169343.500	2402324.032
97847.125	103080.250	2397441.220
365363.750	128745.000	2392558.407
514444.375	60753.750	2387675.595
494981.375	196063.000	2382792.782
261537.375	157174.250	2377909.970
244901.125	227277.750	2373027.157
366158.500	303459.750	2368144.345
510743.250	179810.750	2363261.532
322127.063	125015.750	2358378.720
301412.719	146604.250	2353495.907
457538.500	7355.375	2348613.095
518071.188	274687.375	2343730.282
427172.344	79600.875	2338847.470
264601.063	-65767.625	2333964.657
451894.063	246623.500	2329081.845
277264.781	162896.875	2324199.032
415630.063	54757.875	2319316.220
467349.000	165955.375	2314433.407
351599.844	210624.000	2309550.595
384364.313	19943.625	2304667.782
201170.000	115469.500	2299784.970
294438.906	127022.000	2294902.157
194452.563	174184.250	2290019.345
393243.906	233378.188	2285136.532
642929.250	264551.000	2280253.720
386878.313	51636.188	2275370.907
402042.250	480736.438	2270488.095
374472.781	16538.375	2265605.282
363437.969	305330.156	2260722.470
244461.781	237117.375	2255839.657
336319.688	212078.188	2250956.845
392172.500	173896.250	2246074.032
317122.000	232326.563	2241191.220
404732.406	146034.938	2236308.407
276113.750	110309.188	2231425.595
324011.469	139700.063	2226542.782
412723.625	443426.688	2221659.970
475150.031	258321.375	2216777.157
357560.000	275273.438	2211894.345
388040.656	405194.688	2207011.532
485406.313	-105175.938	2202128.720
404226.406	371472.500	2197245.907
602261.000	257215.875	2192363.095
260367.375	-71646.313	2187480.282
508684.156	47826.625	2182597.470
431617.344	223760.438	2177714.657
453309.563	214079.250	2172831.845
343598.375	6248.078	2167949.032
427448.406	260561.938	2163066.220
458982.000	189477.250	2158183.407
424360.625	402754.063	2153300.595
193265.688	110526.250	2148417.782
479347.469	364050.875	2143534.970
510983.438	191180.750	2138652.157
207196.219	282371.563	2133769.345
302289.938	211354.969	2128886.532
138347.063	25998.000	2124003.720
412869.125	437058.063	2119120.907
307017.781	-48970.063	2114238.095
305291.375	22426.906	2109355.282
349652.438	233009.906	2104472.470
494837.313	133439.438	2099589.657
389929.063	382739.438	2094706.845
597622.250	115419.625	2089824.032
205612.188	234133.063	2084941.220
389980.063	235130.250	2080058.407
504519.031	291589.000	2075175.595
607568.875	487298.906	2070292.782
357300.094	111092.594	2065409.970
450023.563	311060.125	2060527.157
387498.844	516484.094	2055644.345
575869.813	158930.688	2050761.532
34562.750	127166.313	2045878.720
292221.188	157743.688	2040995.907
540171.375	223801.438	2036113.095
307927.063	269520.813	2031230.282
242741.313	126901.313	2026347.470
492780.625	255315.406	2021464.657
424225.406	129891.500	2016581.845
133962.188	162622.500	2011699.032
427917.781	386280.781	2006816.220
335540.625	61001.313	2001933.407
322370.156	268413.063	1997050.595
570116.125	-226880.813	1992167.782
427789.031	378607.313	1987284.970
335892.000	586885.875	1982402.157
276670.656	152603.156	1977519.345
193740.906	364902.750	1972636.532
164114.422	187306.500	1967753.720
691873.063	293378.813	1962870.907
539057.125	336316.125	1957988.095
472963.438	202804.000	1953105.282
519808.125	197732.969	1948222.470
424993.281	121044.000	1943339.657
641348.688	304006.125	1938456.845
304746.844	210877.875	1933574.032
510771.094	444982.125	1928691.220
38148.547	306116.094	1923808.407
-193432.188	467347.750	1918925.595
312332.063	-35310.000	1914042.782
422459.625	611719.875	1909159.970
364814.719	-61417.969	1904277.157
318559.625	325266.563	1899394.345
314517.438	281845.125	1894511.532
141007.547	48145.750	1889628.720
572539.375	329941.375	1884745.907
510361.844	32590.281	1879863.095
526172.750	395351.063	1874980.282
376306.500	192798.156	1870097.470
643786.000	437070.688	1865214.657
388201.875	194336.906	1860331.845
470773.813	418704.281	1855449.032
160463.938	45343.875	1850566.220
305447.438	763835.063	1845683.407
722537.313	387026.656	1840800.595
350506.281	454720.313	1835917.782
293750.313	394225.469	1831034.970
159976.875	31013.688	1826152.157
650938.938	-55107.250	1821269.345
330761.750	579625.063	1816386.532
134965.781	138284.281	1811503.720
486579.500	-38114.969	1806620.907
-186044.641	-11328.844	1801738.095
390630.375	-5683.813	1796855.282
327947.719	609368.500	1791972.470
669473.938	285060.594	1787089.657
-11855.375	446992.063	1782206.845
683886.313	343686.344	1777324.032
548807.688	276207.063	1772441.220
431649.656	421091.719	1767558.407
192895.125	201789.234	1762675.595
420353.531	313238.438	1757792.782
187912.594	334594.969	1752909.970
740940.625	-80028.875	1748027.157
454933.500	363194.594	1743144.345
-13418.328	319398.625	1738261.532
251600.344	530547.375	1733378.720
343753.125	228421.625	1728495.907
76672.969	476019.469	1723613.095
317096.094	374693.500	1718730.282
509367.406	174288.531	1713847.470
116975.844	622709.188	1708964.657
262542.219	327263.875	1704081.845
66380.438	428397.875	1699199.032
310663.875	538588.500	1694316.220
255143.688	100434.625	1689433.407
597408.313	415881.250	1684550.595
528309.500	242233.250	1679667.782
228625.125	212440.156	1674784.970
190865.125	642685.813	1669902.157
747140.938	362217.750	1665019.345
296935.500	507388.500	1660136.532
142843.656	895936.688	1655253.720
668863.188	271933.250	1650370.907
710451.375	423790.188	1645488.095
1012292.625	-105652.156	1640605.282
53093.945	398930.938	1635722.470
286475.281	119560.094	1630839.657
50914.766	242717.156	1625956.845
629886.875	542880.938	1621074.032
212645.703	258760.828	1616191.220
