Data Point Listing of File C:\NTNMR\data\Dan\LiFe.5Mn.5PO4\P31 [100] 165deg.tnt
Starting Point:	1	Ending Point:	1024
Real	Imag	Hz
298638.500	250500.219	2499980.282
188440.500	-26839.344	2495097.470
323578.000	-76671.406	2490214.657
292228.000	61404.063	2485331.845
190237.750	149684.750	2480449.032
226544.250	159377.313	2475566.220
122202.750	-101316.563	2470683.407
324587.750	-56498.750	2465800.595
284221.750	105936.250	2460917.782
293148.250	-47991.500	2456034.970
450196.750	-15175.125	2451152.157
471947.500	-134568.000	2446269.345
297616.250	-239033.125	2441386.532
237913.500	137288.250	2436503.720
311896.250	105238.500	2431620.907
343965.500	-27982.750	2426738.095
127886.125	200999.750	2421855.282
399548.625	-69432.375	2416972.470
219378.750	-245669.875	2412089.657
161494.375	-254103.625	2407206.845
171878.750	164517.875	2402324.032
247705.625	-19039.125	2397441.220
149955.000	-61713.125	2392558.407
649209.250	140080.500	2387675.595
229824.625	-265321.375	2382792.782
111489.500	147614.500	2377909.970
263632.813	-31.500	2373027.157
348814.250	152292.500	2368144.345
253357.375	-43552.000	2363261.532
237245.125	23948.000	2358378.720
89803.438	112856.750	2353495.907
271436.313	161057.625	2348613.095
232101.750	25870.750	2343730.282
231467.281	40873.625	2338847.470
466521.938	-1766.375	2333964.657
475321.594	32444.000	2329081.845
345701.188	13398.125	2324199.032
231507.344	-137990.000	2319316.220
213458.859	-161187.250	2314433.407
111726.500	-33529.750	2309550.595
398948.875	-10141.750	2304667.782
473051.188	203896.750	2299784.970
268572.438	55897.500	2294902.157
370491.625	49866.125	2290019.345
295749.875	146230.313	2285136.532
300811.875	99526.875	2280253.720
190186.328	40831.750	2275370.907
252676.547	-128024.375	2270488.095
188965.375	-81570.250	2265605.282
281565.469	78833.063	2260722.470
261258.016	5830.625	2255839.657
321211.563	20144.938	2250956.845
239303.484	-105029.313	2246074.032
217886.375	136245.875	2241191.220
237232.094	-152966.625	2236308.407
292082.313	-36624.500	2231425.595
415303.500	163713.750	2226542.782
385154.406	17536.625	2221659.970
219085.188	-20439.000	2216777.157
404663.000	-89587.375	2211894.345
576404.000	-93595.875	2207011.532
283534.813	-54520.688	2202128.720
367212.219	122805.250	2197245.907
367422.938	173128.063	2192363.095
206584.688	-32787.688	2187480.282
213536.156	-95329.500	2182597.470
96221.422	15358.250	2177714.657
165384.172	-265479.625	2172831.845
398779.844	110664.000	2167949.032
198651.109	157828.188	2163066.220
112963.000	-141484.250	2158183.407
63993.188	140855.500	2153300.595
221609.578	118681.438	2148417.782
368832.719	32888.750	2143534.970
20992.143	421807.500	2138652.157
150779.844	-7949.813	2133769.345
314319.438	-216810.969	2128886.532
201454.344	-221124.250	2124003.720
299967.563	-124311.438	2119120.907
444052.688	-97175.625	2114238.095
217933.156	91766.188	2109355.282
413220.500	-32334.500	2104472.470
312790.406	28979.625	2099589.657
593949.500	113634.453	2094706.845
340087.375	58711.375	2089824.032
60509.156	252111.688	2084941.220
238532.750	147283.625	2080058.407
77324.875	299197.688	2075175.595
314326.594	-78970.094	2070292.782
225890.813	131199.500	2065409.970
362189.563	-49292.563	2060527.157
370728.406	-136403.688	2055644.345
18665.578	-3259.313	2050761.532
111780.781	12442.594	2045878.720
299752.094	2399.281	2040995.907
112171.203	165542.563	2036113.095
229773.656	130075.938	2031230.282
-83168.930	189559.406	2026347.470
333271.719	78796.375	2021464.657
376417.250	88147.281	2016581.845
111854.172	-72088.500	2011699.032
122399.406	-56951.750	2006816.220
304185.844	287037.813	2001933.407
498569.063	35943.719	1997050.595
265824.938	52562.281	1992167.782
223038.594	295131.750	1987284.970
548470.938	94921.500	1982402.157
402310.250	159006.250	1977519.345
398049.063	100096.781	1972636.532
266807.969	391890.750	1967753.720
214627.656	-141577.703	1962870.907
369582.750	-130162.375	1957988.095
253270.953	-40429.344	1953105.282
187023.813	-17064.969	1948222.470
472823.125	137829.031	1943339.657
248010.953	277833.188	1938456.845
465567.500	95935.938	1933574.032
297527.813	142137.156	1928691.220
464199.188	65650.219	1923808.407
