Data Point Listing of File C:\NTNMR\data\Dan\LiFe.5Mn.5PO4\Li7 [100] 30deg.tnt
Starting Point:	1	Ending Point:	1024
Real	Imag	ppm
86451.016	-13127.759	8573.054
20896.064	-62669.664	8556.309
40009.066	-2868.855	8539.564
-20249.373	-34346.484	8522.820
45382.668	-13447.231	8506.075
68110.648	-14355.005	8489.331
-2699.985	-5919.372	8472.586
-21165.193	25163.803	8455.842
-28819.988	21875.926	8439.097
18814.326	-23963.615	8422.352
67983.648	-15902.806	8405.608
27749.086	19625.172	8388.863
62131.551	28454.340	8372.119
78006.875	-1775.912	8355.374
23745.461	-57141.352	8338.629
65669.828	-35089.207	8321.885
-17940.330	52880.285	8305.140
21300.605	-33761.305	8288.396
8848.882	25307.508	8271.651
19408.803	31857.449	8254.907
67280.398	16220.721	8238.162
69742.563	-56928.668	8221.417
34879.168	26667.932	8204.673
29779.365	47143.617	8187.928
28457.672	16395.889	8171.184
60750.492	-8807.357	8154.439
40757.523	29410.178	8137.695
14197.352	-27840.844	8120.950
29335.471	17170.566	8104.205
3860.312	49899.688	8087.461
74821.266	21432.273	8070.716
12466.311	-1466.796	8053.972
8211.810	-9101.285	8037.227
3722.419	-7062.005	8020.483
43660.590	-173.014	8003.738
-37169.313	11260.544	7986.993
88078.969	58906.219	7970.249
55040.102	27278.564	7953.504
-27675.082	-15445.454	7936.760
17803.672	49731.785	7920.015
28331.455	13701.695	7903.271
28454.463	-16797.873	7886.526
111990.711	48655.672	7869.781
22898.473	23794.600	7853.037
33772.801	-21545.717	7836.292
38887.039	24874.484	7819.548
47939.242	-40689.672	7802.803
21950.941	-28709.043	7786.059
36092.727	-31632.979	7769.314
46852.914	87521.461	7752.569
32876.281	3915.438	7735.825
9961.173	-14052.290	7719.080
16400.279	19703.047	7702.336
11175.037	14582.497	7685.591
19224.273	-54128.156	7668.846
67216.680	-8675.637	7652.102
-4562.578	-39310.891	7635.357
-938.328	13565.634	7618.613
18649.842	-47940.262	7601.868
31188.301	-14347.469	7585.124
78391.570	-9067.544	7568.379
-25095.945	-60163.758	7551.634
28678.520	-7519.073	7534.890
53520.523	11137.477	7518.145
38785.754	12937.230	7501.401
-9157.610	12859.407	7484.656
9911.280	-17363.182	7467.912
-42880.277	31482.023	7451.167
-6150.821	57605.582	7434.422
69118.969	-31769.822	7417.678
5485.107	-24242.875	7400.933
72971.188	32332.768	7384.189
42376.656	-19492.299	7367.444
33558.234	32570.639	7350.700
73608.297	-30264.117	7333.955
51452.762	15930.756	7317.210
22414.945	74004.727	7300.466
92077.914	31085.391	7283.721
11750.646	-1380.835	7266.977
1096.622	5781.340	7250.232
52992.559	44466.105	7233.488
92271.969	16182.758	7216.743
64070.836	28768.162	7199.998
46199.680	-53756.797	7183.254
32299.096	4188.877	7166.509
19863.281	-41732.449	7149.765
-11609.900	-15447.996	7133.020
41895.055	44377.281	7116.275
-29643.229	18794.893	7099.531
18242.879	-28034.605	7082.786
54810.129	-31933.045	7066.042
35419.293	87225.508	7049.297
62523.773	-18781.055	7032.553
93895.219	-6868.734	7015.808
28847.426	72948.594	6999.063
42098.215	44965.059	6982.319
37500.988	6457.989	6965.574
-3081.271	-42377.055	6948.830
-31370.727	21906.137	6932.085
94329.438	41000.887	6915.341
7207.821	38643.406	6898.596
-33974.375	-52630.945	6881.851
-25332.818	31355.744	6865.107
-22900.334	-54917.766	6848.362
-15890.389	80925.313	6831.618
56923.180	34509.387	6814.873
-54717.988	-6262.700	6798.129
69759.000	25502.289	6781.384
25254.566	17705.805	6764.639
63323.328	29032.385	6747.895
13780.857	44358.418	6731.150
17694.957	-17140.129	6714.406
37281.848	-54881.148	6697.661
-9575.300	20765.643	6680.917
