Data Point Listing of File C:\NTNMR\data\Dan\LiFePO4\[001]\P31 [001] 60deg.tnt
Starting Point:	1	Ending Point:	1024
Real	Imag	Hz
63633.500	-8635.973	2499980.282
57243.117	-738.381	2495097.470
53119.090	10184.189	2490214.657
51091.371	-3565.575	2485331.845
105098.125	-858.008	2480449.032
88414.703	-25860.346	2475566.220
79514.203	24843.348	2470683.407
79266.094	1341.390	2465800.595
50288.461	20052.303	2460917.782
40118.746	-12430.440	2456034.970
84331.547	40100.434	2451152.157
75240.563	-10378.843	2446269.345
82850.516	7505.346	2441386.532
67189.828	-2937.168	2436503.720
84050.375	30318.504	2431620.907
73377.047	9378.620	2426738.095
74574.617	4706.470	2421855.282
79188.148	19785.725	2416972.470
82288.195	-876.071	2412089.657
43470.680	14453.987	2407206.845
89712.047	8536.002	2402324.032
84015.570	24074.316	2397441.220
78959.094	5105.526	2392558.407
87591.422	8506.492	2387675.595
78099.953	12564.646	2382792.782
86286.148	4843.798	2377909.970
95807.789	11672.142	2373027.157
109553.844	16176.628	2368144.345
69196.336	3120.317	2363261.532
67463.680	9096.628	2358378.720
88303.250	-41823.824	2353495.907
56576.168	29540.252	2348613.095
82309.055	-8070.292	2343730.282
69391.445	-11067.876	2338847.470
69132.898	14433.360	2333964.657
72707.078	17624.150	2329081.845
73640.188	8727.150	2324199.032
61383.305	14661.371	2319316.220
126073.766	27179.676	2314433.407
73533.078	40999.883	2309550.595
88607.000	48462.332	2304667.782
65056.289	-11234.831	2299784.970
57661.262	18562.023	2294902.157
58302.160	1025.739	2290019.345
52255.617	14990.638	2285136.532
80418.930	59540.422	2280253.720
99006.375	4645.006	2275370.907
47779.125	14230.729	2270488.095
57535.848	12186.938	2265605.282
69266.461	8342.908	2260722.470
91589.070	34370.988	2255839.657
43955.605	11135.866	2250956.845
41384.414	43824.316	2246074.032
67592.594	42651.859	2241191.220
90188.406	7728.838	2236308.407
73978.789	43891.047	2231425.595
49454.906	33419.953	2226542.782
66754.906	39087.191	2221659.970
52141.484	22091.428	2216777.157
83702.844	13903.315	2211894.345
82617.438	17373.176	2207011.532
35353.500	4828.896	2202128.720
74287.594	-1533.140	2197245.907
83043.313	29618.754	2192363.095
84708.523	32644.551	2187480.282
80493.891	9524.217	2182597.470
46356.727	22989.408	2177714.657
117870.367	3160.639	2172831.845
79739.352	25683.156	2167949.032
128320.086	1006.672	2163066.220
28937.594	57698.254	2158183.407
100105.078	-4256.174	2153300.595
71948.211	36836.191	2148417.782
109445.477	-26230.277	2143534.970
72191.977	44266.289	2138652.157
91256.117	40220.117	2133769.345
86739.859	-31119.365	2128886.532
45899.434	56474.641	2124003.720
134469.875	26599.010	2119120.907
40187.152	-8385.975	2114238.095
42110.027	36606.543	2109355.282
102142.891	29319.783	2104472.470
74290.422	33623.586	2099589.657
65476.559	14897.508	2094706.845
12806.526	79718.336	2089824.032
93787.367	46889.250	2084941.220
103308.039	-12809.013	2080058.407
91648.578	20951.086	2075175.595
68369.945	-12567.020	2070292.782
44439.402	29334.996	2065409.970
58467.031	10254.858	2060527.157
51061.012	-899.430	2055644.345
78098.414	61764.555	2050761.532
92945.805	-8868.015	2045878.720
104828.219	62020.383	2040995.907
101057.922	-2542.879	2036113.095
75354.188	22017.068	2031230.282
108841.742	18934.947	2026347.470
105093.844	37818.164	2021464.657
45015.918	-799.072	2016581.845
67790.797	25304.637	2011699.032
46843.535	55561.148	2006816.220
82312.281	48778.633	2001933.407
73268.578	30166.020	1997050.595
113678.367	54744.391	1992167.782
50486.660	24977.658	1987284.970
42868.996	-15556.739	1982402.157
75428.703	-24656.986	1977519.345
103978.859	39009.473	1972636.532
115119.742	32706.084	1967753.720
71888.844	1751.362	1962870.907
20579.531	48399.371	1957988.095
58048.625	48601.246	1953105.282
64023.461	-13389.802	1948222.470
31418.006	13611.008	1943339.657
52205.156	26895.449	1938456.845
55862.688	2786.998	1933574.032
109422.250	96869.672	1928691.220
107217.703	33709.332	1923808.407
90341.266	17005.418	1918925.595
58681.238	16840.533	1914042.782
65409.355	55548.758	1909159.970
24228.811	51291.203	1904277.157
99356.359	24634.123	1899394.345
96762.047	21454.801	1894511.532
129515.945	66098.398	1889628.720
57456.914	92850.773	1884745.907
90128.102	-113.561	1879863.095
76020.281	13707.909	1874980.282
86954.461	23838.975	1870097.470
52658.707	62938.305	1865214.657
108046.922	9876.173	1860331.845
63595.328	53813.742	1855449.032
82088.227	84781.656	1850566.220
51528.277	40464.754	1845683.407
59895.461	4411.558	1840800.595
64201.301	23174.633	1835917.782
78458.141	37467.746	1831034.970
36503.035	51126.516	1826152.157
82484.102	-12724.899	1821269.345
109027.781	55273.035	1816386.532
104446.328	78958.938	1811503.720
103700.211	33024.598	1806620.907
5653.889	36473.895	1801738.095
100588.195	-9427.821	1796855.282
67994.984	-7035.412	1791972.470
106067.305	20073.996	1787089.657
13.913	33512.113	1782206.845
90142.086	103161.484	1777324.032
70257.672	39948.984	1772441.220
99288.023	64290.820	1767558.407
113061.648	48890.648	1762675.595
30703.926	-934.616	1757792.782
75705.773	56085.168	1752909.970
69429.820	34298.082	1748027.157
68579.523	67759.898	1743144.345
