Data Point Listing of File C:\NTNMR\data\Dan\LiFePO4\[001]\Li7 [001] 180deg.tnt
Starting Point:	1	Ending Point:	1024
Real	Imag	ppm
67356.188	-13618.769	8573.143
67299.570	8288.156	8556.398
62531.527	-30466.168	8539.653
73518.469	-4774.805	8522.909
60228.211	-15658.065	8506.164
102236.992	-15349.949	8489.419
77310.758	-1196.446	8472.674
98194.438	-19778.510	8455.930
67611.367	13327.594	8439.185
54308.578	-5194.495	8422.440
57928.711	-5182.437	8405.695
65806.945	-2228.129	8388.951
46275.652	16111.528	8372.206
30828.891	12060.246	8355.461
64988.172	36210.715	8338.716
61866.773	586.262	8321.972
87006.438	-13936.136	8305.227
67292.961	-20926.146	8288.482
53857.969	-12473.097	8271.737
70391.664	3721.893	8254.993
56602.020	22418.414	8238.248
36275.785	2576.026	8221.503
91798.266	-15455.821	8204.758
45062.707	5038.301	8188.014
81183.938	3447.060	8171.269
82257.859	21090.123	8154.524
67867.594	-5526.970	8137.779
65944.148	-25812.451	8121.035
43453.273	-8023.299	8104.290
92799.156	-16885.342	8087.545
82143.102	5227.691	8070.800
81894.672	-696.326	8054.056
78388.164	15173.226	8037.311
60156.855	17410.701	8020.566
70766.758	9385.921	8003.821
70087.141	5410.728	7987.077
71014.656	4365.938	7970.332
76805.344	10.416	7953.587
48647.559	-2827.553	7936.842
81317.711	19679.150	7920.098
67251.484	9385.089	7903.353
44132.516	8427.911	7886.608
77532.688	-2474.175	7869.863
62750.777	5924.285	7853.119
65010.371	-9155.359	7836.374
69024.984	-2547.741	7819.629
65501.488	12800.107	7802.884
65736.008	13968.271	7786.140
79213.438	-18154.398	7769.395
66430.563	-3625.066	7752.650
57505.656	3669.804	7735.905
70528.164	19074.188	7719.161
72474.563	11008.104	7702.416
81293.391	32740.607	7685.671
67956.344	-419.837	7668.926
44958.023	-12042.216	7652.182
55199.906	25346.795	7635.437
61890.965	38379.090	7618.692
70718.922	5929.209	7601.947
49148.223	-21771.383	7585.203
68177.328	17494.100	7568.458
44269.508	9963.379	7551.713
53450.520	-12845.792	7534.968
83889.938	495.582	7518.224
