Data Point Listing of File C:\NTNMR\data\Dan\LiFePO4\[001]\Li7 [001] 165deg.tnt
Starting Point:	1	Ending Point:	1024
Real	Imag	ppm
61572.324	18770.705	8573.143
87124.250	-9585.332	8556.398
55026.605	-16123.380	8539.653
72242.766	-3149.865	8522.909
60676.313	-20557.635	8506.164
58467.363	-24373.672	8489.419
66776.555	4357.144	8472.674
69806.422	-12937.378	8455.930
80946.984	-6856.371	8439.185
81837.414	20795.895	8422.440
75563.703	-7648.064	8405.695
40528.352	-1342.873	8388.951
67455.344	-12858.090	8372.206
69138.250	22538.643	8355.461
67152.867	1242.640	8338.716
75417.250	2011.178	8321.972
39077.289	-10254.289	8305.227
68019.133	3660.924	8288.482
69393.313	-24299.773	8271.737
81766.305	9110.571	8254.993
55452.816	-2538.812	8238.248
74215.117	-29740.537	8221.503
57768.004	-25403.199	8204.758
68398.992	21172.357	8188.014
74429.805	-26614.609	8171.269
63646.168	-4580.234	8154.524
64878.074	-31065.439	8137.779
85158.250	36305.238	8121.035
85646.453	-13455.444	8104.290
62739.855	-10468.953	8087.545
64375.367	-12199.458	8070.800
77787.367	4028.928	8054.056
58768.008	-13640.732	8037.311
54036.012	15839.798	8020.566
68516.695	25629.965	8003.821
69459.711	4978.985	7987.077
54118.609	-36746.668	7970.332
85067.656	551.748	7953.587
65904.711	3072.698	7936.842
43475.859	-9529.944	7920.098
56754.031	-4270.723	7903.353
84310.539	5405.333	7886.608
46992.422	-27513.072	7869.863
49603.453	-14202.180	7853.119
74581.422	12982.104	7836.374
47982.207	-10439.905	7819.629
69217.852	10070.028	7802.884
65857.531	10690.944	7786.140
59772.938	15504.514	7769.395
67845.766	23937.762	7752.650
67882.680	37511.602	7735.905
57081.164	20932.342	7719.161
100175.672	6967.495	7702.416
67689.414	-15135.488	7685.671
59635.078	2034.539	7668.926
38264.641	13108.149	7652.182
64532.563	21362.922	7635.437
62586.684	-17563.973	7618.692
72307.031	23365.879	7601.947
78298.469	1482.907	7585.203
44495.320	-2589.389	7568.458
48376.520	25732.197	7551.713
43830.188	-7579.882	7534.968
68368.469	12747.750	7518.224
78080.219	3513.031	7501.479
77228.336	38055.645	7484.734
96319.625	-399.486	7467.989
42944.191	656.258	7451.245
70189.297	1537.576	7434.500
94560.023	19853.146	7417.755
68566.648	-37639.887	7401.010
89023.828	9007.605	7384.266
92959.398	25845.516	7367.521
48210.672	31609.855	7350.776
39620.746	15121.539	7334.031
102128.805	11736.509	7317.287
87196.867	5704.999	7300.542
74966.445	10024.879	7283.797
87614.219	12977.388	7267.052
42101.664	-9754.815	7250.308
37124.305	24221.338	7233.563
89514.148	-21981.316	7216.818
80829.641	30284.307	7200.073
101664.477	9785.472	7183.329
49164.246	-786.915	7166.584
71948.281	30938.096	7149.839
76628.180	2408.806	7133.094
45771.574	24543.498	7116.350
52525.934	12465.939	7099.605
118478.102	8331.639	7082.860
79496.781	-15869.428	7066.115
83354.070	2910.206	7049.371
38035.688	22546.990	7032.626
38953.000	15049.348	7015.881
55090.656	-11668.321	6999.136
60637.516	34621.641	6982.392
63552.973	14561.547	6965.647
61774.715	-12892.147	6948.902
56213.859	27912.346	6932.157
67691.297	6657.695	6915.413
91244.102	20521.961	6898.668
57628.590	20448.906	6881.923
72203.328	35037.113	6865.178
46656.367	8973.837	6848.434
55018.879	-2808.543	6831.689
54574.602	23491.914	6814.944
75541.883	12113.354	6798.199
68041.922	36324.059	6781.455
76625.430	16100.077	6764.710
91253.422	13444.224	6747.965
64076.680	45262.602	6731.220
61961.262	8556.688	6714.476
79874.594	-22848.078	6697.731
82093.266	11941.709	6680.986
61602.457	5192.811	6664.241
79699.063	5456.527	6647.497
82784.820	24007.828	6630.752
92566.602	-6373.297	6614.007
82045.430	27443.637	6597.262
71295.789	34020.930	6580.518
60367.844	51722.102	6563.773
91270.586	26622.719	6547.028
53209.043	10580.621	6530.283
48642.160	68947.609	6513.539
82393.016	24603.449	6496.794
61359.316	10174.730	6480.049
54022.121	38861.211	6463.304
71966.836	4491.241	6446.560
25408.170	40124.082	6429.815
38952.367	-4495.771	6413.070
87436.711	-1310.301	6396.325
42846.215	7319.326	6379.581
89664.852	-14992.938	6362.836
47416.355	2312.167	6346.091
97468.680	21338.607	6329.346
36507.395	16137.756	6312.602
60636.977	30399.766	6295.857
66513.055	13012.824	6279.112
71821.570	53659.000	6262.367
64103.371	35866.355	6245.623
56665.418	52608.469	6228.878
93721.211	-8147.554	6212.133
53955.641	-221.631	6195.388
80502.070	25288.461	6178.644
75079.148	16761.180	6161.899
69539.742	24975.705	6145.154
66916.789	-7413.069	6128.409
86091.125	25466.127	6111.665
