Data Point Listing of File C:\NTNMR\data\Dan\LiFePO4\[001]\P31 [001] 90deg.tnt
Starting Point:	1	Ending Point:	1024
Real	Imag	Hz
15018.080	-5462.561	2499980.282
-22317.926	-11613.492	2495097.470
35237.070	-4786.176	2490214.657
40.898	-26890.992	2485331.845
33944.059	5958.725	2480449.032
21187.193	21491.602	2475566.220
9025.767	-5051.097	2470683.407
10801.941	-4061.517	2465800.595
-80.466	3102.234	2460917.782
33201.055	-5220.170	2456034.970
21871.385	-11767.738	2451152.157
-8440.720	7148.639	2446269.345
20235.668	18902.301	2441386.532
17461.381	-9780.410	2436503.720
10655.652	-7144.941	2431620.907
13625.985	-32030.221	2426738.095
12213.082	18231.129	2421855.282
-1412.357	18841.797	2416972.470
15628.019	2269.864	2412089.657
31301.514	62.485	2407206.845
-1090.313	-11269.065	2402324.032
-735.115	26792.721	2397441.220
14931.799	-108.167	2392558.407
19750.986	-13358.175	2387675.595
10095.293	16471.074	2382792.782
-433.359	-620.388	2377909.970
9120.064	-3284.916	2373027.157
8713.009	17150.691	2368144.345
-8541.184	1326.188	2363261.532
14151.534	26307.398	2358378.720
16267.354	-31013.367	2353495.907
5437.263	-16996.559	2348613.095
-10337.981	-20342.459	2343730.282
28307.842	20274.719	2338847.470
29563.906	-9251.264	2333964.657
14432.246	-12429.005	2329081.845
22236.672	14186.674	2324199.032
928.217	16477.617	2319316.220
32036.809	8988.602	2314433.407
507.952	-4815.130	2309550.595
1840.215	18813.795	2304667.782
583.680	-19557.781	2299784.970
24540.906	-17427.674	2294902.157
-1742.651	2968.009	2290019.345
18100.811	-39630.145	2285136.532
24198.828	12332.616	2280253.720
9821.241	18256.676	2275370.907
37425.559	-13334.097	2270488.095
-4913.183	-8332.249	2265605.282
9509.904	-34598.074	2260722.470
31657.346	10593.197	2255839.657
12070.117	6047.970	2250956.845
16585.021	-22544.826	2246074.032
55544.586	2975.703	2241191.220
6339.158	7871.618	2236308.407
54708.348	21314.629	2231425.595
7154.844	-26445.564	2226542.782
38709.500	8960.947	2221659.970
7903.461	-10145.063	2216777.157
-2832.980	-23917.582	2211894.345
45345.422	4884.594	2207011.532
30104.311	-14140.622	2202128.720
7883.100	31922.076	2197245.907
-18673.910	-28354.822	2192363.095
12883.574	-14419.230	2187480.282
31571.262	28565.951	2182597.470
15714.629	-62169.926	2177714.657
19637.371	15683.047	2172831.845
2117.655	-6949.260	2167949.032
3178.589	7460.663	2163066.220
-28900.580	-13250.513	2158183.407
-1511.006	-14052.832	2153300.595
5453.181	-8355.859	2148417.782
6780.118	20747.318	2143534.970
32082.906	23412.814	2138652.157
30907.574	-797.433	2133769.345
-18011.973	-9654.952	2128886.532
17768.547	-24266.139	2124003.720
36315.148	-31366.277	2119120.907
26666.248	49141.086	2114238.095
29217.301	7004.514	2109355.282
15791.566	-302.727	2104472.470
20508.416	21177.609	2099589.657
45903.293	-6640.172	2094706.845
12763.007	3624.783	2089824.032
466.478	-2124.725	2084941.220
8597.270	1218.643	2080058.407
8237.612	13408.971	2075175.595
65518.844	-12236.272	2070292.782
18160.795	-19746.027	2065409.970
46813.441	27240.691	2060527.157
35960.289	28446.908	2055644.345
-7922.375	22988.693	2050761.532
-9337.775	39004.148	2045878.720
2824.761	15345.025	2040995.907
12887.026	733.725	2036113.095
-17606.602	43216.230	2031230.282
11668.744	-16171.420	2026347.470
24277.361	53335.926	2021464.657
29452.498	-38223.637	2016581.845
38991.605	40336.098	2011699.032
46948.133	-15672.813	2006816.220
-22679.299	-2795.047	2001933.407
-7800.967	-1973.158	1997050.595
29344.932	-10310.699	1992167.782
-18533.385	-9721.643	1987284.970
-20153.564	19997.271	1982402.157
-33182.195	-7537.108	1977519.345
-17271.352	44112.070	1972636.532
52041.910	313.299	1967753.720
5531.119	-37953.027	1962870.907
12356.371	-34142.195	1957988.095
29121.270	-39030.590	1953105.282
-1970.191	30873.352	1948222.470
58657.914	28555.971	1943339.657
-5132.670	4808.817	1938456.845
-11283.071	8712.358	1933574.032
1377.181	2166.744	1928691.220
-10550.987	-31697.680	1923808.407
-9402.284	20373.943	1918925.595
-45129.164	-12120.930	1914042.782
-27626.998	-34456.984	1909159.970
58037.684	41719.824	1904277.157
-18329.012	-13721.066	1899394.345
49899.230	8890.312	1894511.532
36877.363	6035.665	1889628.720
40645.324	2779.020	1884745.907
41794.160	9095.102	1879863.095
-9369.737	3432.557	1874980.282
-1023.759	-5916.443	1870097.470
10166.315	22493.229	1865214.657
38096.496	5405.768	1860331.845
1757.355	17354.311	1855449.032
-11108.634	-32547.133	1850566.220
60599.047	28373.766	1845683.407
-27419.561	-30049.260	1840800.595
-41161.750	-33947.781	1835917.782
-40471.375	16834.633	1831034.970
6927.435	47225.918	1826152.157
-4549.397	-22563.004	1821269.345
28568.805	30424.590	1816386.532
30008.025	35152.996	1811503.720
26231.691	-5238.454	1806620.907
19174.945	25970.664	1801738.095
-22975.848	1647.523	1796855.282
-18582.676	3045.572	1791972.470
