Data Point Listing of File C:\NTNMR\data\Dan\LiFe.5Mn.5PO4\[010]\Li7 [010] 135deg.tnt
Starting Point:	1	Ending Point:	1024
Real	Imag	ppm
39382.047	-26957.123	8573.054
21903.328	-35801.551	8556.309
24190.936	-87017.086	8539.564
29439.715	-7003.168	8522.820
39907.449	47647.160	8506.075
69974.453	13821.222	8489.331
6470.335	49250.383	8472.586
118941.055	-53976.488	8455.842
54924.934	57241.656	8439.097
43363.449	-14197.915	8422.352
35629.914	-36587.191	8405.608
66267.898	39888.043	8388.863
47039.660	17568.973	8372.119
34506.629	78096.281	8355.374
67544.531	22892.389	8338.629
85059.445	16239.146	8321.885
62782.027	10378.173	8305.140
34283.078	-33748.152	8288.396
36562.746	-3736.245	8271.651
73158.516	-26525.561	8254.907
2813.010	-69613.398	8238.162
73702.375	56546.035	8221.417
-27330.725	15462.456	8204.673
67502.320	12850.138	8187.928
76955.547	6093.183	8171.184
58739.355	-63991.855	8154.439
25446.570	25493.377	8137.695
16294.681	-18918.084	8120.950
17036.934	-91817.648	8104.205
38722.398	32099.717	8087.461
58671.582	-87478.875	8070.716
13549.555	51086.863	8053.972
14645.757	8380.275	8037.227
-29014.703	44153.750	8020.483
18558.664	38512.223	8003.738
35518.996	27742.934	7986.993
18984.594	14873.573	7970.249
119538.297	-59507.473	7953.504
35502.121	-25263.762	7936.760
45254.340	2204.753	7920.015
27636.303	-17135.063	7903.271
31516.215	22596.053	7886.526
1830.476	-35296.199	7869.781
9603.569	-24968.242	7853.037
50244.133	31171.643	7836.292
53332.152	-42778.484	7819.548
78901.867	-18513.801	7802.803
34938.555	32798.605	7786.059
-4991.032	15057.751	7769.314
38216.441	1281.543	7752.569
-40537.063	-20396.428	7735.825
37534.730	47589.520	7719.080
7900.141	56958.363	7702.336
38133.801	-672.767	7685.591
47596.395	-60869.926	7668.846
70611.438	42367.793	7652.102
28695.357	35178.902	7635.357
72619.648	38704.949	7618.613
50795.426	9469.463	7601.868
28698.586	74597.695	7585.124
54484.359	-12995.301	7568.379
-6912.466	-55389.117	7551.634
-10691.834	53879.344	7534.890
53196.383	17695.904	7518.145
-46327.117	95726.609	7501.401
1848.637	-8793.318	7484.656
-13431.256	-15678.404	7467.912
-22557.164	16234.461	7451.167
63992.582	22157.840	7434.422
68281.141	-37346.406	7417.678
-46782.254	-18805.537	7400.933
30154.357	36529.676	7384.189
69912.242	19776.098	7367.444
24735.041	96568.406	7350.700
65168.000	30095.465	7333.955
102798.977	-9247.699	7317.210
124677.445	35717.945	7300.466
14997.619	-10790.845	7283.721
70725.625	-19805.139	7266.977
-14551.786	68335.797	7250.232
54930.109	107325.164	7233.488
19774.158	22644.213	7216.743
11850.316	26206.221	7199.998
28309.029	42857.793	7183.254
1495.347	45190.066	7166.509
39691.277	26150.504	7149.765
95708.289	66134.922	7133.020
