Data Point Listing of File C:\NTNMR\data\Dan\LiFe.25Mn.75PO4_redux\[001]\P31 [001] 135deg.tnt
Starting Point:	1	Ending Point:	1024
Real	Imag	Hz
90042.250	-168401.750	2499980.282
-165662.500	42968.453	2495097.470
-100061.500	30966.344	2490214.657
49797.500	-100650.625	2485331.845
-172500.250	10356.594	2480449.032
-98247.500	-50326.039	2475566.220
-7763.875	-154840.438	2470683.407
-164575.000	-212272.844	2465800.595
-69488.250	98269.938	2460917.782
-221078.000	-109230.938	2456034.970
-6324.750	-22605.500	2451152.157
98131.875	61585.500	2446269.345
16536.000	-176004.125	2441386.532
62801.750	19517.969	2436503.720
-246302.875	166638.375	2431620.907
-288594.563	369.000	2426738.095
-111216.875	65150.750	2421855.282
-96346.750	3373.625	2416972.470
-22852.188	172266.500	2412089.657
12983.688	-188337.500	2407206.845
-7574.250	-57265.750	2402324.032
-22146.625	61750.625	2397441.220
117711.875	-243100.875	2392558.407
-35515.469	21494.750	2387675.595
89668.938	9991.688	2382792.782
68075.063	-120720.250	2377909.970
213358.313	81634.500	2373027.157
-4780.688	66638.875	2368144.345
-139469.844	50013.625	2363261.532
105069.031	169305.813	2358378.720
124230.484	35361.375	2353495.907
13363.891	-155959.000	2348613.095
225798.250	-192909.969	2343730.282
262554.469	108296.453	2338847.470
66642.188	-170150.563	2333964.657
-265403.938	-517803.875	2329081.845
-77067.617	-64582.625	2324199.032
-341292.375	-107833.375	2319316.220
-150248.594	-162854.188	2314433.407
-224011.156	-117036.000	2309550.595
-192276.266	-152945.656	2304667.782
-125470.648	684.000	2299784.970
-112859.250	-365248.531	2294902.157
-187757.750	-116812.188	2290019.345
-2597.031	-129206.625	2285136.532
-17572.500	-70909.500	2280253.720
-102681.844	-22850.938	2275370.907
104418.508	-44846.406	2270488.095
-82414.602	-32728.125	2265605.282
-122210.766	-184637.984	2260722.470
-20111.867	-40436.125	2255839.657
-183427.047	-254641.625	2250956.845
-119956.578	82340.625	2246074.032
162495.063	-298019.438	2241191.220
-48359.188	164040.172	2236308.407
-312060.531	-239804.766	2231425.595
30734.375	-339952.531	2226542.782
1699.344	-209957.734	2221659.970
-89607.164	131219.250	2216777.157
-170249.313	29643.094	2211894.345
-15896.500	-95363.063	2207011.532
-47783.625	20179.188	2202128.720
-20401.594	29019.445	2197245.907
-10201.555	238148.656	2192363.095
19343.813	-100978.641	2187480.282
31375.531	-191282.406	2182597.470
-86308.266	-35826.438	2177714.657
255989.344	96649.047	2172831.845
-292069.313	-101253.469	2167949.032
-96213.266	-84228.938	2163066.220
240626.172	-401302.250	2158183.407
45135.063	-64181.500	2153300.595
-230685.859	-47801.750	2148417.782
-238572.797	66365.438	2143534.970
75621.906	16815.781	2138652.157
179044.344	-218311.219	2133769.345
-175983.719	109445.219	2128886.532
131809.750	-235091.516	2124003.720
77221.031	-31536.313	2119120.907
-347213.938	-201525.750	2114238.095
-358689.563	-13835.625	2109355.282
-93512.242	163868.750	2104472.470
-38837.578	-116891.625	2099589.657
-171956.313	-10270.031	2094706.845
271451.625	-47733.250	2089824.032
208575.625	200729.938	2084941.220
-6605.406	42607.082	2080058.407
38494.563	244589.125	2075175.595
-145707.094	-252248.688	2070292.782
-45029.566	176858.188	2065409.970
-93363.609	-184661.000	2060527.157
54753.656	-226584.938	2055644.345
-22592.352	-306557.063	2050761.532
-170832.938	-196119.891	2045878.720
-1921.625	-57672.672	2040995.907
85257.000	-516663.563	2036113.095
-91607.719	-345564.969	2031230.282
-48563.625	8254.250	2026347.470
-177569.328	-42178.250	2021464.657
-152760.938	7053.953	2016581.845
-219563.531	96931.359	2011699.032
117857.344	-186829.016	2006816.220
-271973.781	-243387.281	2001933.407
18720.203	-353383.719	1997050.595
-195236.172	596.719	1992167.782
-63361.602	-187422.938	1987284.970
-258621.859	13800.250	1982402.157
-6396.076	-198545.016	1977519.345
-171649.063	84464.125	1972636.532
-341714.000	242750.906	1967753.720
-220831.766	-255644.938	1962870.907
-78821.797	284296.875	1957988.095
81716.094	-20602.438	1953105.282
67152.063	-366171.938	1948222.470
157703.781	-153130.844	1943339.657
-444597.469	-164702.781	1938456.845
-95666.047	-202570.125	1933574.032
-293281.031	36756.656	1928691.220
-327845.063	80793.313	1923808.407
-310137.750	-238023.063	1918925.595
141933.859	63737.875	1914042.782
-44403.828	190034.000	1909159.970
-116330.703	-255998.844	1904277.157
-378839.719	-185207.250	1899394.345
-395337.750	-56608.125	1894511.532
-97927.688	-57209.125	1889628.720
-567167.188	-72101.047	1884745.907
-67585.422	87955.375	1879863.095
-189473.313	160195.625	1874980.282
-212053.422	43885.289	1870097.470
-276032.250	-252796.531	1865214.657
267711.813	-65359.617	1860331.845
-474521.313	135094.000	1855449.032
214222.828	-148288.953	1850566.220
-259528.625	-14240.625	1845683.407
-109109.656	95939.813	1840800.595
-244884.453	68923.313	1835917.782
274067.500	211376.344	1831034.970
-213797.625	46676.695	1826152.157
-125114.219	-154756.531	1821269.345
13283.727	-84872.000	1816386.532
-157536.281	-406418.625	1811503.720
18061.016	-190168.125	1806620.907
-148336.188	51318.797	1801738.095
57039.844	160884.609	1796855.282
101254.203	206737.313	1791972.470
34556.938	208341.156	1787089.657
25611.906	213463.719	1782206.845
237225.969	271374.125	1777324.032
113985.094	26436.203	1772441.220
-339697.813	274539.250	1767558.407
-259055.938	51580.438	1762675.595
-33441.938	395738.875	1757792.782
-110939.813	-121623.859	1752909.970
195016.406	-158578.094	1748027.157
-202423.313	361877.813	1743144.345
-11734.375	-171617.188	1738261.532
77468.766	88761.938	1733378.720
151402.016	170273.109	1728495.907
-64525.219	87934.156	1723613.095
-125185.875	-76684.063	1718730.282
123583.969	144997.938	1713847.470
-501468.406	287077.844	1708964.657
-135430.781	39986.375	1704081.845
60762.750	196981.063	1699199.032
-612724.813	-104529.266	1694316.220
-259102.906	-54825.344	1689433.407
-131761.000	-168928.609	1684550.595
-244504.484	198291.656	1679667.782
-194954.344	-88840.188	1674784.970
-195872.391	243046.781	1669902.157
-109076.508	-34360.938	1665019.345
-212401.188	27184.781	1660136.532
-251240.938	-189313.109	1655253.720
-113332.680	124061.758	1650370.907
-169045.328	65439.625	1645488.095
47162.563	-336494.094	1640605.282
-667526.188	32242.461	1635722.470
225896.313	-124903.438	1630839.657
-117681.781	357312.781	1625956.845
-407451.219	-157081.031	1621074.032
66309.422	140494.469	1616191.220
-187365.859	56587.594	1611308.407
592671.750	352234.250	1606425.595
-174311.281	299846.688	1601542.782
-116601.984	-396294.438	1596659.970
-299724.063	-163504.609	1591777.157
-625631.625	-66512.438	1586894.345
-131914.609	175028.313	1582011.532
-138320.172	294381.219	1577128.720
-178052.563	-101026.664	1572245.907
370208.125	245368.594	1567363.095
-539437.250	40680.203	1562480.282
233858.750	71992.516	1557597.470
50455.949	292087.156	1552714.657
-48647.828	216988.328	1547831.845
67080.250	45473.828	1542949.032
43058.719	418752.438	1538066.220
-29048.359	101733.813	1533183.407
293132.031	107206.719	1528300.595
-121708.797	-54236.922	1523417.782
-27764.516	305515.281	1518534.970
-90757.281	-451175.031	1513652.157
499485.625	194443.453	1508769.345
17984.313	150728.094	1503886.532
21737.750	-112809.492	1499003.720
-72795.883	-44927.813	1494120.907
395187.500	-179832.672	1489238.095
29793.641	117119.328	1484355.282
-50030.148	-268696.813	1479472.470
-315714.063	110921.125	1474589.657
